Company_ID,Year,Environmental_Score,Social_Score,Governance_Score,ESG_Score
C0061,2020,63.04,69.88,50.39,61.10
C0061,2021,50.32,83.48,72.44,68.75
C0061,2022,58.21,84.54,83.56,75.44
C0061,2023,65.17,62.45,77.42,68.35
C0061,2024,74.52,62.97,83.44,73.64
C0062,2015,41.97,43.85,66.83,50.88
C0062,2016,79.97,73.54,77.59,77.03
C0062,2017,71.40,81.06,47.00,66.49
C0062,2018,44.09,52.23,57.41,51.24
C0062,2019,83.68,61.07,59.48,68.07
C0062,2020,86.04,81.94,65.56,77.85
C0062,2021,43.05,83.86,86.45,71.12
C0062,2022,53.84,52.16,83.71,63.24
C0062,2023,80.31,67.53,46.73,64.85
C0062,2024,77.41,49.62,48.64,58.56
C0063,2015,49.23,45.09,57.88,50.73
C0063,2016,50.47,85.56,54.54,63.52
C0063,2017,58.52,81.03,70.74,70.10
C0063,2018,64.23,78.00,85.14,75.79
C0063,2019,70.91,42.44,88.11,67.16
C0063,2020,58.45,82.19,72.68,71.10
C0063,2021,63.13,61.90,81.91,68.98
C0063,2022,77.37,57.12,66.26,66.92
C0063,2023,41.83,67.32,50.42,53.19
C0063,2024,52.62,44.57,66.23,54.47
C0064,2015,75.67,77.83,67.75,73.75
C0064,2016,84.76,69.12,77.12,77.00
C0064,2017,65.58,49.33,50.99,55.30
C0064,2018,66.61,49.41,58.42,58.14
C0064,2019,45.36,49.21,58.20,50.92
C0064,2020,62.37,42.85,87.97,64.40
C0064,2021,66.63,69.39,62.20,66.07
C0064,2022,52.12,82.02,77.75,70.63
C0064,2023,53.46,40.87,77.54,57.29
C0064,2024,58.86,42.45,53.28,51.53
C0065,2015,41.00,68.64,68.59,59.41
C0065,2016,56.10,80.97,84.72,73.93
C0065,2017,50.57,56.34,63.76,56.89
C0065,2018,56.37,57.48,87.26,67.04
C0065,2019,45.99,69.82,50.72,55.51
C0065,2020,84.53,53.71,43.71,60.65
C0065,2021,69.68,41.33,84.57,65.19
C0065,2022,73.96,76.76,82.38,77.70
C0065,2023,79.46,71.28,89.63,80.12
C0065,2024,64.92,69.04,73.97,69.31
C0066,2015,44.35,77.08,86.83,69.42
C0066,2016,66.86,73.76,81.35,73.99
C0066,2017,69.34,50.29,82.22,67.29
C0066,2018,77.27,57.62,68.46,67.78
C0066,2019,61.58,46.31,59.12,55.67
C0066,2020,46.38,46.49,86.73,59.87
C0066,2021,54.19,73.81,61.61,63.20
C0066,2022,58.15,82.93,66.94,69.34
C0066,2023,72.30,88.14,62.31,74.25
C0066,2024,68.54,71.42,68.24,69.40
C0067,2015,57.80,49.21,63.53,56.85
C0067,2016,89.33,45.28,42.40,59.00
C0067,2017,70.29,80.64,84.10,78.34
C0067,2018,51.86,68.94,62.22,61.01
C0067,2019,45.09,70.91,69.45,61.82
C0067,2020,47.64,79.07,46.96,57.89
C0067,2021,52.30,75.16,40.17,55.88
C0067,2022,48.03,81.72,52.26,60.67
C0067,2023,49.33,42.81,75.23,55.79
C0067,2024,54.25,77.38,44.96,58.86
C0068,2015,48.67,82.54,85.44,72.22
C0068,2016,84.84,54.31,50.75,63.30
C0068,2017,44.01,72.02,50.23,55.42
C0068,2018,66.23,55.71,49.08,57.00
C0068,2019,60.52,87.90,40.70,63.04
C0068,2020,89.12,41.67,78.59,69.79
C0068,2021,45.60,68.99,83.75,66.11
C0068,2022,59.89,48.33,70.71,59.64
C0068,2023,88.47,75.61,49.41,71.16
C0068,2024,83.28,48.79,54.26,62.11
C0069,2015,80.85,51.77,63.80,65.47
C0069,2016,52.90,64.72,87.72,68.44
C0069,2017,48.54,85.74,52.37,62.22
C0069,2018,73.43,50.59,76.58,66.87
C0069,2019,86.47,47.21,61.97,65.22
C0069,2020,67.84,77.95,54.89,66.89
C0069,2021,68.58,65.03,62.80,65.47
C0069,2022,54.00,85.59,43.56,61.05
C0069,2023,78.47,47.33,79.93,68.58
C0069,2024,49.35,72.30,52.17,57.94
C0070,2015,56.18,51.64,76.27,61.37
C0070,2016,61.27,47.84,43.42,50.84
C0070,2017,65.38,74.17,87.75,75.77
C0070,2018,52.12,69.68,49.65,57.15
C0070,2019,45.74,77.74,84.14,69.21
C0070,2020,70.53,55.47,80.47,68.83
C0070,2021,54.43,62.40,88.39,68.41
C0070,2022,69.06,60.27,63.89,64.41
C0070,2023,47.72,89.20,76.37,71.10
C0070,2024,64.06,54.61,58.54,59.07
C0071,2015,66.63,54.74,49.22,56.86
C0071,2016,42.59,57.73,62.15,54.16
C0071,2017,56.83,68.23,48.29,57.78
C0071,2018,46.72,52.62,89.10,62.81
C0071,2019,43.17,85.76,44.81,57.92
C0071,2020,89.50,53.28,69.46,70.75
C0071,2021,56.12,84.79,71.32,70.74
C0071,2022,80.49,45.17,66.90,64.19
C0071,2023,52.73,72.83,73.11,66.22
C0071,2024,74.08,85.35,45.81,68.41
C0072,2015,78.01,48.44,67.75,64.73
C0072,2016,69.78,88.42,54.36,70.85
C0072,2017,63.58,62.64,87.01,71.08
C0072,2018,60.59,87.29,78.10,75.33
C0072,2019,57.44,73.84,88.63,73.30
C0072,2020,86.48,55.08,41.88,61.14
C0072,2021,81.53,49.42,54.26,61.73
C0072,2022,88.25,55.19,49.77,64.40
C0072,2023,46.21,44.65,40.56,43.81
C0072,2024,76.54,47.19,52.12,58.62
C0073,2015,86.92,45.23,73.94,68.70
C0073,2016,49.06,61.15,51.55,53.92
C0073,2017,43.32,79.78,65.45,62.85
C0073,2018,77.06,47.07,84.39,69.51
C0073,2019,68.72,46.52,74.69,63.31
C0073,2020,82.09,72.17,59.73,71.33
C0073,2021,46.99,49.86,58.62,51.82
C0073,2022,79.76,44.88,62.79,62.48
C0073,2023,50.08,48.34,48.85,49.09
C0073,2024,48.18,86.19,71.70,68.69
C0074,2015,48.21,81.07,58.21,62.50
C0074,2016,80.73,57.70,82.62,73.68
C0074,2017,73.26,72.79,77.83,74.63
C0074,2018,66.15,66.86,70.53,67.85
C0074,2019,57.94,73.86,58.21,63.34
C0074,2020,83.86,74.13,50.50,69.50
C0074,2021,59.62,71.44,78.81,69.96
C0074,2022,80.83,53.31,64.32,66.15
C0074,2023,61.96,41.95,51.24,51.71
C0074,2024,58.85,62.78,49.76,57.13
C0075,2015,63.13,84.55,48.27,65.32
C0075,2016,55.07,68.47,78.86,67.47
C0075,2017,77.38,81.62,51.45,70.15
C0075,2018,65.14,89.58,66.33,73.68
C0075,2019,51.61,48.18,62.58,54.12
C0075,2020,84.98,74.59,68.98,76.18
C0075,2021,59.19,73.71,83.86,72.26
C0075,2022,67.18,89.00,83.39,79.85
C0075,2023,85.32,89.28,62.55,79.05
C0075,2024,71.21,74.33,40.77,62.10
C0076,2015,45.84,52.18,61.32,53.12
C0076,2016,86.99,79.93,70.31,79.08
C0076,2017,71.39,45.35,67.89,61.54
C0076,2018,56.75,79.03,72.57,69.45
C0076,2019,46.96,85.51,47.70,60.06
C0076,2020,79.70,59.14,72.33,70.39
C0076,2021,71.00,71.53,49.13,63.89
C0076,2022,66.67,61.51,77.53,68.57
C0076,2023,84.69,61.89,56.95,67.85
C0076,2024,79.43,55.52,75.49,70.15
C0077,2015,47.58,78.11,42.39,56.03
C0077,2016,55.59,86.81,60.39,67.60
C0077,2017,52.42,87.04,75.25,71.57
C0077,2018,77.20,48.74,51.34,59.09
C0077,2019,41.68,83.74,79.76,68.39
C0077,2020,68.49,76.87,71.54,72.30
C0077,2021,78.12,52.64,69.38,66.71
C0077,2022,83.84,43.36,57.68,61.63
C0077,2023,57.10,53.40,64.12,58.21
C0077,2024,81.06,85.61,69.87,78.85
C0078,2015,45.53,71.66,63.62,60.27
C0078,2016,82.32,76.05,74.92,77.76
C0078,2017,46.37,52.86,61.68,53.64
C0078,2018,59.86,75.97,50.11,61.98
C0078,2019,79.86,41.41,50.70,57.32
C0078,2020,47.50,58.77,40.29,48.85
C0078,2021,51.46,71.34,55.05,59.28
C0078,2022,76.11,47.30,77.45,66.95
C0078,2023,76.00,81.15,79.71,78.95
C0078,2024,72.06,51.75,50.12,57.98
C0079,2015,74.70,72.61,87.95,78.42
C0079,2016,67.14,60.26,65.12,64.17
C0079,2017,52.59,69.80,85.85,69.41
C0079,2018,57.28,45.37,75.34,59.33
C0079,2019,49.08,40.85,76.12,55.35
C0079,2020,85.42,85.48,44.25,71.72
C0079,2021,69.17,53.48,51.00,57.88
C0079,2022,60.04,80.98,40.44,60.49
C0079,2023,63.10,89.97,75.81,76.29
C0079,2024,87.36,50.57,57.22,65.05
C0080,2015,47.67,53.26,79.33,60.09
C0080,2016,69.31,73.14,56.95,66.47
C0080,2017,65.29,88.27,80.97,78.18
C0080,2018,70.57,85.79,46.53,67.63
C0080,2019,40.91,65.14,48.67,51.57
C0080,2020,83.61,79.76,57.04,73.47
C0080,2021,86.61,46.79,60.42,64.61
C0080,2022,68.26,88.87,57.44,71.52
C0080,2023,74.83,88.22,78.18,80.41
C0080,2024,86.12,48.19,44.85,59.72
C0081,2015,75.36,54.97,57.56,62.63
C0081,2016,47.63,45.01,81.86,58.17
C0081,2017,68.81,53.59,43.34,55.25
C0081,2018,70.34,80.80,87.12,79.42
C0081,2019,61.21,58.92,89.32,69.81
C0081,2020,76.82,44.42,44.43,55.22
C0081,2021,86.72,57.11,54.56,66.13
C0081,2022,86.28,89.07,58.62,77.99
C0081,2023,62.54,71.48,78.82,70.95
C0081,2024,45.66,60.81,69.80,58.76
C0082,2015,89.24,48.33,72.22,69.93
C0082,2016,81.94,89.31,77.88,83.04
C0082,2017,46.23,81.04,45.90,57.72
C0082,2018,86.04,54.07,81.66,73.93
C0082,2019,83.49,43.50,75.28,67.43
C0082,2020,65.94,42.83,68.87,59.21
C0082,2021,69.56,46.02,84.49,66.69
C0082,2022,59.95,69.04,75.02,68.00
C0082,2023,42.74,86.44,50.08,59.75
C0082,2024,56.76,64.84,61.49,61.03
C0083,2015,80.14,82.15,64.70,75.66
C0083,2016,40.23,62.29,42.76,48.43
C0083,2017,56.67,75.43,87.73,73.28
C0083,2018,59.91,76.59,46.43,60.98
C0083,2019,66.87,48.70,74.87,63.48
C0083,2020,85.99,58.06,65.31,69.79
C0083,2021,57.32,71.87,41.28,56.82
C0083,2022,57.35,43.53,86.24,62.37
C0083,2023,76.88,58.08,82.59,72.51
C0083,2024,62.61,66.74,66.21,65.19
C0084,2015,51.23,89.81,51.45,64.16
C0084,2016,62.62,63.73,46.08,57.48
C0084,2017,47.04,80.80,58.17,62.01
C0084,2018,48.82,61.60,52.77,54.40
C0084,2019,64.92,79.82,65.33,70.02
C0084,2020,60.95,69.77,88.32,73.01
C0084,2021,85.74,84.33,68.75,79.61
C0084,2022,58.12,60.55,84.50,67.72
C0084,2023,69.03,70.22,72.54,70.60
C0084,2024,71.61,71.50,63.76,68.96
C0085,2015,40.65,60.87,82.73,61.42
C0085,2016,73.18,47.22,63.57,61.32
C0085,2017,48.90,44.68,83.43,59.00
C0085,2018,88.05,40.83,54.58,61.16
C0085,2019,47.43,83.68,46.44,59.18
C0085,2020,60.73,51.82,82.77,65.11
C0085,2021,44.27,50.58,69.37,54.74
C0085,2022,89.84,76.80,84.45,83.70
C0085,2023,65.11,56.00,86.89,69.33
C0085,2024,69.77,65.30,42.68,59.25
C0086,2015,43.35,48.13,65.05,52.18
C0086,2016,77.50,87.99,58.75,74.74
C0086,2017,50.50,82.58,71.29,68.12
C0086,2018,84.90,83.19,79.68,82.59
C0086,2019,50.26,60.34,54.03,54.88
C0086,2020,49.53,78.12,67.84,65.16
C0086,2021,41.83,47.19,75.44,54.82
C0086,2022,63.60,40.43,46.72,50.25
C0086,2023,68.24,41.00,80.70,63.31
C0086,2024,43.29,69.33,70.31,60.97
C0087,2015,78.78,62.77,87.48,76.34
C0087,2016,62.66,65.90,56.98,61.85
C0087,2017,66.22,40.37,45.41,50.67
C0087,2018,62.04,61.13,65.33,62.83
C0087,2019,60.04,75.90,44.29,60.08
C0087,2020,67.98,62.13,88.48,72.86
C0087,2021,47.76,76.61,41.93,55.44
C0087,2022,49.10,51.65,77.68,59.47
C0087,2023,83.09,80.66,66.26,76.67
C0087,2024,87.31,69.42,58.43,71.72
C0088,2015,58.67,50.54,43.29,50.83
C0088,2016,53.54,51.84,71.11,58.83
C0088,2017,72.20,71.40,69.26,70.95
C0088,2018,60.44,81.50,54.04,65.33
C0088,2019,41.27,60.78,85.51,62.52
C0088,2020,47.81,52.92,55.21,51.98
C0088,2021,75.80,83.35,62.49,73.88
C0088,2022,72.95,73.46,67.19,71.20
C0088,2023,41.35,62.40,45.01,49.59
C0088,2024,51.10,64.40,86.61,67.37
C0089,2015,51.55,50.21,58.73,53.50
C0089,2016,73.59,71.34,44.04,62.99
C0089,2017,40.99,57.94,59.36,52.76
C0089,2018,45.21,89.78,70.01,68.33
C0089,2019,80.00,64.01,65.68,69.90
C0089,2020,48.93,64.29,74.73,62.65
C0089,2021,72.64,68.29,42.77,61.23
C0089,2022,51.91,85.84,54.23,63.99
C0089,2023,44.97,80.04,80.96,68.66
C0089,2024,52.16,62.56,43.99,52.90
C0090,2015,76.11,75.93,82.77,78.27
C0090,2016,82.78,69.31,44.59,65.56
C0090,2017,81.51,64.62,81.72,75.95
C0090,2018,59.86,49.62,58.04,55.84
C0090,2019,73.40,63.20,70.61,69.07
C0090,2020,50.25,52.29,47.64,50.06
C0090,2021,54.66,85.74,43.31,61.24
C0090,2022,84.82,56.77,50.80,64.13
C0090,2023,40.65,87.61,46.39,58.22
C0090,2024,44.28,66.65,55.62,55.52
C0091,2015,50.39,71.58,65.72,62.56
C0091,2016,41.33,67.15,69.44,59.30
C0091,2017,49.07,46.47,79.49,58.34
C0091,2018,69.15,58.79,72.81,66.92
C0091,2019,61.07,44.96,70.44,58.82
C0091,2020,84.63,71.15,60.59,72.12
C0091,2021,80.87,62.34,63.69,68.97
C0091,2022,57.09,78.90,60.73,65.57
C0091,2023,52.97,51.02,82.11,62.03
C0091,2024,58.98,48.23,51.50,52.90
C0092,2015,69.51,60.32,40.29,56.71
C0092,2016,53.40,86.33,72.57,70.77
C0092,2017,71.21,75.52,50.12,65.62
C0092,2018,60.47,60.95,84.51,68.64
C0092,2019,67.60,65.86,82.95,72.14
C0092,2020,61.81,44.21,43.84,49.95
C0092,2021,54.72,89.23,45.32,63.09
C0092,2022,87.42,73.32,64.76,75.17
C0092,2023,78.18,54.27,70.46,67.64
C0092,2024,47.01,69.29,53.75,56.68
C0093,2015,83.42,45.47,75.84,68.25
C0093,2016,64.37,88.29,69.75,74.14
C0093,2017,84.73,48.74,56.24,63.24
C0093,2018,79.99,72.40,41.27,64.55
C0093,2019,61.26,52.27,77.51,63.68
C0093,2020,41.12,75.88,50.74,55.91
C0093,2021,53.43,78.84,81.72,71.33
C0093,2022,67.08,73.67,61.01,67.26
C0093,2023,71.67,70.72,68.85,70.42
C0093,2024,52.89,84.62,83.65,73.72
C0094,2015,46.97,43.93,83.18,58.03
C0094,2016,81.75,56.55,58.58,65.62
C0094,2017,89.22,52.41,50.44,64.03
C0094,2018,66.28,89.40,78.76,78.15
C0094,2019,48.58,59.47,61.65,56.57
C0094,2020,53.62,76.63,49.60,59.95
C0094,2021,40.92,74.24,85.22,66.79
C0094,2022,85.71,50.60,49.91,62.07
C0094,2023,45.89,51.95,41.29,46.38
C0094,2024,68.83,54.06,41.01,54.63
C0095,2015,53.70,60.56,71.12,61.79
C0095,2016,67.71,51.72,73.08,64.17
C0095,2017,72.57,40.98,55.55,56.37
C0095,2018,81.49,83.97,56.00,73.82
C0095,2019,50.32,88.28,56.97,65.19
C0095,2020,40.55,57.08,74.01,57.21
C0095,2021,46.84,56.93,42.91,48.89
C0095,2022,85.00,40.35,86.46,70.60
C0095,2023,83.69,74.01,51.13,69.61
C0095,2024,69.87,81.27,89.98,80.38
C0096,2015,70.03,47.33,48.58,55.31
C0096,2016,73.25,47.98,78.58,66.60
C0096,2017,48.77,79.50,51.17,59.81
C0096,2018,85.72,70.81,44.04,66.86
C0096,2019,60.94,42.24,83.75,62.31
C0096,2020,59.16,71.13,82.94,71.07
C0096,2021,65.95,55.45,60.18,60.52
C0096,2022,42.35,58.44,75.12,58.63
C0096,2023,48.31,78.49,67.85,64.88
C0096,2024,76.90,80.55,82.65,80.03
C0097,2015,44.14,60.02,55.75,53.30
C0097,2016,70.16,87.36,66.18,74.57
C0097,2017,52.27,60.32,64.27,58.95
C0097,2018,59.46,78.59,57.70,65.25
C0097,2019,54.43,64.19,84.57,67.73
C0097,2020,57.78,84.88,48.29,63.65
C0097,2021,75.95,85.39,47.48,69.61
C0097,2022,54.86,44.37,68.85,56.02
C0097,2023,68.32,86.82,72.87,76.01
C0097,2024,63.80,81.28,49.73,64.94
C0098,2015,73.18,79.57,59.54,70.76
C0098,2016,86.84,50.05,87.33,74.74
C0098,2017,76.63,80.26,52.33,69.74
C0098,2018,50.75,82.51,73.42,68.89
C0098,2019,41.56,54.46,77.01,57.67
C0098,2020,53.11,87.61,62.41,67.71
C0098,2021,69.75,42.49,86.88,66.37
C0098,2022,42.57,47.50,76.83,55.63
C0098,2023,64.82,66.88,62.90,64.86
C0098,2024,69.84,68.79,68.47,69.03
C0099,2015,56.71,72.26,74.63,67.87
C0099,2016,78.55,40.85,69.61,63.00
C0099,2017,45.33,88.02,83.93,72.43
C0099,2018,43.76,42.23,57.84,47.94
C0099,2019,76.41,47.15,54.99,59.52
C0099,2020,64.77,40.70,50.69,52.06
C0099,2021,74.42,68.34,41.89,61.55
C0099,2022,61.74,86.61,42.15,63.50
C0099,2023,52.32,73.30,83.50,69.71
C0099,2024,80.96,81.13,73.92,78.67
C0100,2015,79.97,40.66,73.03,64.55
C0100,2016,74.73,67.10,70.73,70.86
C0100,2017,53.61,62.98,82.46,66.35
C0100,2018,69.51,64.95,64.01,66.16
C0100,2019,58.05,43.61,83.52,61.73
C0100,2020,44.58,74.22,57.97,58.92
C0100,2021,85.87,65.16,86.34,79.12
C0100,2022,46.84,78.26,74.93,66.68
C0100,2023,87.51,64.26,52.86,68.21
C0100,2024,62.30,47.47,68.20,59.32
C0101,2015,49.26,72.41,66.65,62.77
C0101,2016,67.10,48.62,46.89,54.20
C0101,2017,83.65,83.62,69.56,78.94
C0101,2018,76.61,70.66,55.74,67.67
C0101,2019,80.33,47.86,42.62,56.94
C0101,2020,72.94,88.12,87.43,82.83
C0101,2021,74.61,65.92,72.07,70.87
C0101,2022,82.46,43.64,83.85,69.98
C0101,2023,52.48,71.34,73.80,65.88
C0101,2024,64.47,52.66,57.85,58.33
C0102,2015,51.06,80.18,65.63,65.63
C0102,2016,89.38,80.89,73.79,81.35
C0102,2017,87.20,88.95,88.01,88.05
C0102,2018,41.97,65.09,52.68,53.25
C0102,2019,75.28,62.75,83.75,73.93
C0102,2020,86.26,77.67,86.20,83.38
C0102,2021,49.03,46.62,73.52,56.39
C0102,2022,68.40,67.35,86.56,74.10
C0102,2023,85.77,67.31,59.89,70.99
C0102,2024,41.70,44.47,87.65,57.94
C0103,2015,74.87,60.90,75.14,70.30
C0103,2016,54.87,82.66,42.10,59.88
C0103,2017,86.22,82.81,85.34,84.79
C0103,2018,88.55,44.96,64.22,65.91
C0103,2019,87.21,44.54,63.02,64.92
C0103,2020,63.71,53.13,68.32,61.72
C0103,2021,83.10,83.74,47.47,71.44
C0103,2022,82.23,46.45,63.46,64.04
C0103,2023,55.96,76.00,81.56,71.17
C0103,2024,81.45,45.06,40.77,55.76
C0104,2015,41.85,71.16,53.65,55.55
C0104,2016,69.81,57.80,40.12,55.91
C0104,2017,51.50,79.45,60.79,63.91
C0104,2018,46.03,51.68,76.42,58.04
C0104,2019,43.85,71.96,79.94,65.25
C0104,2020,74.81,51.78,87.26,71.29
C0104,2021,56.99,75.68,70.43,67.70
C0104,2022,76.24,83.68,52.73,70.88
C0104,2023,43.27,46.34,86.21,58.61
C0104,2024,55.76,83.33,78.77,72.62
C0105,2015,66.97,69.68,68.72,68.46
C0105,2016,79.54,46.36,74.78,66.89
C0105,2017,55.94,61.38,86.22,67.84
C0105,2018,71.29,48.04,75.62,64.99
C0105,2019,84.30,75.02,58.42,72.58
C0105,2020,70.79,77.94,75.65,74.80
C0105,2021,51.65,45.29,42.01,46.32
C0105,2022,41.22,65.31,59.32,55.28
C0105,2023,83.50,80.73,60.32,74.85
C0105,2024,41.06,86.81,48.34,58.74
C0106,2015,83.74,65.68,41.15,63.52
C0106,2016,66.45,87.51,46.67,66.88
C0106,2017,86.95,66.78,72.73,75.49
C0106,2018,79.94,59.71,80.11,73.25
C0106,2019,89.90,82.41,89.41,87.24
C0106,2020,57.54,64.65,57.32,59.83
C0106,2021,78.36,63.60,69.97,70.64
C0106,2022,60.10,64.52,86.86,70.49
C0106,2023,63.99,82.34,48.35,64.90
C0106,2024,71.38,81.60,75.88,76.28
C0107,2015,83.68,60.18,77.75,73.87
C0107,2016,89.20,56.66,44.45,63.44
C0107,2017,78.41,64.60,83.06,75.36
C0107,2018,60.89,68.64,80.66,70.06
C0107,2019,61.07,51.92,41.67,51.55
C0107,2020,76.88,79.70,44.55,67.04
C0107,2021,51.94,64.32,42.46,52.91
C0107,2022,45.52,56.70,56.74,52.99
C0107,2023,57.73,45.34,65.46,56.18
C0107,2024,54.36,51.94,66.62,57.64
C0108,2015,54.82,87.46,53.38,65.22
C0108,2016,51.68,55.25,85.58,64.17
C0108,2017,42.10,48.44,58.41,49.65
C0108,2018,40.89,63.03,42.28,48.73
C0108,2019,89.39,55.35,55.01,66.58
C0108,2020,61.39,41.76,66.56,56.57
C0108,2021,59.22,56.16,60.41,58.59
C0108,2022,73.98,67.21,53.69,64.96
C0108,2023,50.91,67.59,46.57,55.02
C0108,2024,87.50,57.83,80.96,75.43
C0109,2015,79.32,62.37,89.81,77.16
C0109,2016,44.47,88.28,56.48,63.07
C0109,2017,60.88,58.87,59.08,59.61
C0109,2018,83.96,52.91,70.90,69.26
C0109,2019,87.24,52.17,75.92,71.78
C0109,2020,63.37,62.89,59.60,61.95
C0109,2021,70.67,77.98,85.25,77.96
C0109,2022,48.35,50.30,68.00,55.55
C0109,2023,89.56,75.46,62.52,75.85
C0109,2024,51.58,41.06,72.33,54.99
C0110,2015,87.14,60.95,87.64,78.57
C0110,2016,72.48,78.79,79.73,77.00
C0110,2017,70.39,56.94,42.00,56.44
C0110,2018,65.63,68.19,56.62,63.48
C0110,2019,51.53,50.25,63.53,55.10
C0110,2020,48.83,77.10,55.73,60.55
C0110,2021,51.02,42.61,75.01,56.22
C0110,2022,49.32,82.63,81.31,71.09
C0110,2023,78.98,49.91,76.57,68.49
C0110,2024,57.51,83.72,89.47,76.90
C0111,2015,42.89,57.63,53.63,51.38
C0111,2016,88.46,76.13,83.75,82.78
C0111,2017,84.19,55.96,78.33,72.83
C0111,2018,86.39,85.30,58.11,76.60
C0111,2019,89.75,46.33,76.71,70.93
C0111,2020,48.69,48.93,45.20,47.61
C0111,2021,59.81,64.65,79.47,67.98
C0111,2022,77.91,44.10,66.62,62.88
C0111,2023,74.80,49.80,54.61,59.74
C0111,2024,47.69,87.19,72.79,69.22
C0112,2015,80.79,88.82,72.08,80.57
C0112,2016,51.22,58.81,50.47,53.50
C0112,2017,51.19,86.16,41.52,59.63
C0112,2018,66.85,67.24,61.68,65.26
C0112,2019,69.65,53.49,68.48,63.87
C0112,2020,69.00,75.12,83.83,75.98
C0112,2021,44.57,72.95,86.41,67.98
C0112,2022,83.87,89.46,66.44,79.92
C0112,2023,53.28,53.25,77.69,61.41
C0112,2024,46.48,73.60,61.97,60.68
C0113,2015,84.44,42.60,77.30,68.11
C0113,2016,87.78,45.68,50.24,61.23
C0113,2017,83.11,40.20,58.55,60.62
C0113,2018,80.48,89.97,71.71,80.72
C0113,2019,72.76,80.11,40.91,64.59
C0113,2020,67.54,79.34,76.12,74.33
C0113,2021,44.35,65.49,81.78,63.87
C0113,2022,60.42,55.00,59.96,58.46
C0113,2023,58.63,47.56,62.40,56.20
C0113,2024,52.99,54.23,82.56,63.26
C0114,2015,76.17,58.80,78.78,71.25
C0114,2016,64.79,77.82,54.41,65.67
C0114,2017,44.05,66.98,56.20,55.74
C0114,2018,51.01,43.87,73.94,56.28
C0114,2019,74.16,40.90,68.16,61.07
C0114,2020,43.81,45.12,48.11,45.68
C0114,2021,82.56,60.52,55.50,66.19
C0114,2022,64.76,86.66,85.00,78.81
C0114,2023,64.03,71.87,74.41,70.10
C0114,2024,69.62,80.09,89.30,79.67
C0115,2015,81.23,63.32,78.35,74.30
C0115,2016,57.39,58.08,87.10,67.52
C0115,2017,73.90,45.42,50.81,56.71
C0115,2018,68.29,83.80,78.57,76.89
C0115,2019,53.35,79.16,41.01,57.84
C0115,2020,83.93,48.41,73.54,68.63
C0115,2021,79.87,65.61,63.46,69.65
C0115,2022,72.92,64.37,57.34,64.88
C0115,2023,82.53,71.25,83.12,78.97
C0115,2024,83.36,87.31,82.71,84.46
C0116,2015,75.42,68.99,41.12,61.84
C0116,2016,81.85,67.01,70.48,73.11
C0116,2017,74.87,42.52,58.39,58.59
C0116,2018,74.01,43.15,60.78,59.31
C0116,2019,70.93,49.37,81.60,67.30
C0116,2020,77.64,41.62,55.49,58.25
C0116,2021,47.93,77.17,87.15,70.75
C0116,2022,84.04,76.17,48.98,69.73
C0116,2023,83.59,46.80,73.14,67.84
C0116,2024,41.46,81.80,73.61,65.62
C0117,2015,81.29,47.74,52.61,60.55
C0117,2016,46.44,55.06,56.24,52.58
C0117,2017,56.76,52.45,81.74,63.65
C0117,2018,77.18,58.62,78.09,71.29
C0117,2019,48.04,52.73,56.45,52.41
C0117,2020,80.90,64.45,66.70,70.68
C0117,2021,81.61,60.37,43.08,61.69
C0117,2022,65.37,89.33,50.44,68.38
C0117,2023,40.32,42.80,64.29,49.14
C0117,2024,54.35,47.11,44.30,48.59
C0118,2015,70.85,42.64,82.17,65.22
C0118,2016,89.06,71.29,75.90,78.75
C0118,2017,71.59,42.73,87.18,67.17
C0118,2018,52.99,81.82,74.67,69.83
C0118,2019,71.70,65.60,87.02,74.77
C0118,2020,67.00,66.35,67.73,67.03
C0118,2021,78.99,68.08,70.01,72.36
C0118,2022,45.35,48.54,88.85,60.91
C0118,2023,78.05,49.88,72.11,66.68
C0118,2024,67.06,55.94,41.54,54.85
C0119,2015,88.15,69.67,76.19,78.00
C0119,2016,57.09,50.51,85.27,64.29
C0119,2017,71.63,45.82,79.78,65.74
C0119,2018,86.60,88.51,69.19,81.43
C0119,2019,45.13,41.10,73.57,53.26
C0119,2020,86.86,80.13,89.51,85.50
C0119,2021,74.39,79.40,44.53,66.11
C0119,2022,43.39,54.86,73.36,57.20
C0119,2023,55.05,46.78,54.17,52.00
C0119,2024,75.41,47.28,72.00,64.90
C0120,2015,43.37,74.87,70.38,62.87
C0120,2016,69.11,72.14,47.67,62.97
C0120,2017,57.29,79.14,50.34,62.26
C0120,2018,71.05,86.87,71.08,76.33
C0120,2019,42.29,74.60,46.41,54.43
C0120,2020,83.58,47.79,53.26,61.54
C0120,2021,88.67,52.17,81.76,74.20
C0120,2022,88.44,82.11,56.35,75.64
C0120,2023,77.48,50.47,64.40,64.12
C0120,2024,46.50,43.63,87.06,59.06
C0121,2015,77.91,75.16,51.36,68.14
C0121,2016,41.23,60.13,59.48,53.61
C0121,2017,41.11,86.00,70.32,65.81
C0121,2018,56.18,72.51,77.77,68.82
C0121,2019,64.43,44.52,85.08,64.68
C0121,2020,78.52,87.39,85.77,83.90
C0121,2021,74.16,52.93,78.83,68.64
C0121,2022,62.30,56.86,51.42,56.86
C0121,2023,53.68,60.11,41.24,51.68
C0121,2024,89.86,42.56,59.19,63.87
C0122,2015,61.31,64.83,47.08,57.74
C0122,2016,62.57,46.17,75.52,61.42
