Company_ID,Year,Controversy_Score,Regulatory_Fines,ESG_Risk_Rating
C0312,2021,28.67,27.25,Low
C0312,2022,61.44,14.34,High
C0312,2023,24.19,28.98,Low
C0312,2024,95.65,31.15,High
C0313,2015,55.16,14.35,Medium
C0313,2016,73.15,33.36,High
C0313,2017,56.15,8.71,Medium
C0313,2018,40.68,14.79,Medium
C0313,2019,82.21,46.50,High
C0313,2020,2.26,25.50,Low
C0313,2021,42.68,7.53,Medium
C0313,2022,88.11,33.42,High
C0313,2023,8.51,11.49,Low
C0313,2024,20.75,1.74,Low
C0314,2015,96.06,43.60,High
C0314,2016,95.90,21.72,High
C0314,2017,38.45,38.87,Medium
C0314,2018,75.23,42.72,High
C0314,2019,62.58,28.68,High
C0314,2020,49.30,4.84,Medium
C0314,2021,81.39,16.01,High
C0314,2022,65.09,12.65,High
C0314,2023,9.11,30.21,Low
C0314,2024,83.96,20.54,High
C0315,2015,27.44,20.61,Low
C0315,2016,63.30,32.73,High
C0315,2017,77.54,1.59,High
C0315,2018,89.76,6.61,High
C0315,2019,92.53,44.43,High
C0315,2020,92.58,41.81,High
C0315,2021,65.72,47.05,High
C0315,2022,62.42,10.49,High
C0315,2023,1.48,17.05,Low
C0315,2024,8.45,5.59,Low
C0316,2015,39.26,32.02,Medium
C0316,2016,79.29,39.07,High
C0316,2017,59.21,30.89,Medium
C0316,2018,23.52,29.82,Low
C0316,2019,12.29,40.12,Low
C0316,2020,46.82,4.41,Medium
C0316,2021,91.29,37.11,High
C0316,2022,5.31,44.63,Low
C0316,2023,46.26,32.30,Medium
C0316,2024,5.90,34.20,Low
C0317,2015,25.01,32.16,Low
C0317,2016,95.38,41.19,High
C0317,2017,10.47,19.84,Low
C0317,2018,5.08,42.91,Low
C0317,2019,8.72,13.50,Low
C0317,2020,69.17,5.76,High
C0317,2021,1.22,3.08,Low
C0317,2022,39.37,4.92,Medium
C0317,2023,95.33,22.81,High
C0317,2024,6.89,29.76,Low
C0318,2015,93.21,31.78,High
C0318,2016,11.75,28.23,Low
C0318,2017,12.78,10.35,Low
C0318,2018,60.48,43.29,High
C0318,2019,24.39,10.55,Low
C0318,2020,0.31,41.29,Low
C0318,2021,74.95,35.71,High
C0318,2022,37.09,17.76,Medium
C0318,2023,90.81,21.10,High
C0318,2024,27.81,40.69,Low
C0319,2015,66.93,49.26,High
C0319,2016,32.64,12.16,Medium
C0319,2017,14.83,34.43,Low
C0319,2018,97.48,3.72,High
C0319,2019,58.82,4.04,Medium
C0319,2020,83.97,22.55,High
C0319,2021,25.02,0.92,Low
C0319,2022,39.32,45.52,Medium
C0319,2023,47.69,19.32,Medium
C0319,2024,62.96,19.06,High
C0320,2015,39.49,16.29,Medium
C0320,2016,24.74,14.94,Low
C0320,2017,18.99,4.66,Low
C0320,2018,59.93,30.37,Medium
C0320,2019,24.77,12.67,Low
C0320,2020,39.66,17.35,Medium
C0320,2021,3.47,16.81,Low
C0320,2022,25.64,16.98,Low
C0320,2023,48.30,43.97,Medium
C0320,2024,79.60,23.55,High
C0321,2015,37.30,25.50,Medium
C0321,2016,29.52,39.20,Low
C0321,2017,51.61,15.39,Medium
C0321,2018,4.98,38.03,Low
C0321,2019,35.39,9.02,Medium
C0321,2020,13.53,35.42,Low
C0321,2021,25.35,7.19,Low
C0321,2022,39.07,34.45,Medium
C0321,2023,5.80,23.44,Low
C0321,2024,79.72,3.26,High
C0322,2015,27.47,30.05,Low
C0322,2016,23.28,34.57,Low
C0322,2017,34.36,10.11,Medium
C0322,2018,36.78,46.76,Medium
C0322,2019,81.27,11.37,High
C0322,2020,28.48,15.57,Low
C0322,2021,46.05,36.80,Medium
C0322,2022,49.82,10.02,Medium
C0322,2023,30.56,46.06,Medium
C0322,2024,78.33,32.05,High
C0323,2015,62.40,37.44,High
C0323,2016,72.10,5.95,High
C0323,2017,5.46,41.08,Low
C0323,2018,81.95,28.44,High
C0323,2019,24.04,38.48,Low
C0323,2020,9.18,3.58,Low
C0323,2021,66.10,30.42,High
C0323,2022,21.80,34.48,Low
C0323,2023,40.65,24.74,Medium
C0323,2024,70.79,41.76,High
C0324,2015,10.27,46.98,Low
C0324,2016,12.77,11.15,Low
C0324,2017,66.49,3.03,High
C0324,2018,44.96,38.65,Medium
C0324,2019,22.12,24.03,Low
C0324,2020,51.58,2.90,Medium
C0324,2021,61.86,4.46,High
C0324,2022,40.51,11.39,Medium
C0324,2023,17.29,0.23,Low
C0324,2024,64.75,23.50,High
C0325,2015,12.12,18.52,Low
C0325,2016,65.35,2.29,High
C0325,2017,27.08,12.05,Low
C0325,2018,0.14,37.00,Low
C0325,2019,46.58,40.37,Medium
C0325,2020,31.00,0.20,Medium
C0325,2021,22.94,5.32,Low
C0325,2022,49.85,49.91,Medium
C0325,2023,33.66,32.44,Medium
C0325,2024,29.50,34.24,Low
C0326,2015,76.26,18.97,High
C0326,2016,8.30,25.22,Low
C0326,2017,39.79,25.39,Medium
C0326,2018,24.68,17.39,Low
C0326,2019,28.54,34.49,Low
C0326,2020,44.19,28.63,Medium
C0326,2021,92.27,47.18,High
C0326,2022,65.92,0.34,High
C0326,2023,19.31,44.26,Low
C0326,2024,57.24,47.45,Medium
C0327,2015,15.38,7.36,Low
C0327,2016,88.53,11.10,High
C0327,2017,42.39,2.53,Medium
C0327,2018,94.97,11.75,High
C0327,2019,66.24,31.96,High
C0327,2020,83.35,10.84,High
C0327,2021,17.93,42.61,Low
C0327,2022,85.49,45.73,High
C0327,2023,18.95,1.39,Low
C0327,2024,97.62,25.35,High
C0328,2015,27.99,0.78,Low
C0328,2016,68.41,30.96,High
C0328,2017,54.65,17.37,Medium
C0328,2018,47.86,42.29,Medium
C0328,2019,42.86,45.87,Medium
C0328,2020,38.36,24.92,Medium
C0328,2021,30.32,47.63,Medium
C0328,2022,59.72,43.34,Medium
C0328,2023,98.42,4.83,High
C0328,2024,67.22,17.81,High
C0329,2015,75.69,17.02,High
C0329,2016,65.42,15.18,High
C0329,2017,51.57,39.87,Medium
C0329,2018,81.71,15.05,High
C0329,2019,32.32,18.96,Medium
C0329,2020,27.32,4.29,Low
C0329,2021,38.38,26.00,Medium
C0329,2022,57.88,5.85,Medium
C0329,2023,0.01,43.46,Low
C0329,2024,83.52,39.92,High
C0330,2015,30.32,15.11,Medium
C0330,2016,60.08,0.23,High
C0330,2017,5.24,3.58,Low
C0330,2018,43.16,10.90,Medium
C0330,2019,6.79,24.91,Low
C0330,2020,1.13,36.56,Low
C0330,2021,78.83,4.95,High
C0330,2022,40.48,35.42,Medium
C0330,2023,81.47,27.33,High
C0330,2024,33.73,30.98,Medium
C0331,2015,64.78,46.39,High
C0331,2016,9.43,47.65,Low
C0331,2017,19.05,36.87,Low
C0331,2018,47.13,34.63,Medium
C0331,2019,44.05,38.14,Medium
C0331,2020,19.42,33.65,Low
C0331,2021,87.08,0.51,High
C0331,2022,28.43,49.83,Low
C0331,2023,42.73,31.85,Medium
C0331,2024,33.74,24.43,Medium
C0332,2015,99.55,22.64,High
C0332,2016,34.66,11.71,Medium
C0332,2017,26.46,23.85,Low
C0332,2018,90.68,36.67,High
C0332,2019,15.74,12.71,Low
C0332,2020,91.82,42.26,High
C0332,2021,56.85,10.54,Medium
C0332,2022,22.32,42.92,Low
C0332,2023,25.20,29.20,Low
C0332,2024,71.10,41.88,High
C0333,2015,3.94,20.85,Low
C0333,2016,71.55,16.06,High
C0333,2017,30.99,34.88,Medium
C0333,2018,80.83,18.15,High
C0333,2019,12.50,47.64,Low
C0333,2020,24.92,37.03,Low
C0333,2021,43.90,21.47,Medium
C0333,2022,87.92,8.67,High
C0333,2023,28.41,27.83,Low
C0333,2024,84.38,29.78,High
C0334,2015,10.21,48.44,Low
C0334,2016,17.36,37.19,Low
C0334,2017,15.80,12.68,Low
C0334,2018,61.30,13.10,High
C0334,2019,38.87,29.01,Medium
C0334,2020,86.35,5.97,High
C0334,2021,48.58,34.77,Medium
C0334,2022,83.80,3.96,High
C0334,2023,24.03,28.67,Low
C0334,2024,93.13,49.12,High
C0335,2015,63.49,43.65,High
C0335,2016,50.56,42.22,Medium
C0335,2017,60.88,37.50,High
C0335,2018,91.71,46.44,High
C0335,2019,34.25,46.50,Medium
C0335,2020,24.58,8.11,Low
C0335,2021,24.54,11.43,Low
C0335,2022,97.27,46.22,High
C0335,2023,33.75,13.73,Medium
C0335,2024,88.39,18.99,High
C0336,2015,13.75,2.08,Low
C0336,2016,43.06,44.96,Medium
C0336,2017,61.92,3.61,High
C0336,2018,96.35,26.48,High
C0336,2019,67.73,10.98,High
C0336,2020,0.20,1.37,Low
C0336,2021,76.01,14.49,High
C0336,2022,64.98,33.20,High
C0336,2023,18.52,4.46,Low
C0336,2024,62.05,42.57,High
C0337,2015,92.56,34.59,High
C0337,2016,0.45,2.92,Low
C0337,2017,97.44,20.19,High
C0337,2018,29.62,40.44,Low
C0337,2019,60.75,46.60,High
C0337,2020,27.76,31.45,Low
C0337,2021,73.09,34.06,High
C0337,2022,51.58,43.83,Medium
C0337,2023,26.29,22.72,Low
C0337,2024,50.34,35.37,Medium
C0338,2015,35.16,28.88,Medium
C0338,2016,24.97,34.75,Low
C0338,2017,59.28,44.12,Medium
C0338,2018,63.82,39.49,High
C0338,2019,14.05,6.37,Low
C0338,2020,92.92,46.60,High
C0338,2021,0.67,2.50,Low
C0338,2022,27.69,37.83,Low
C0338,2023,34.33,14.27,Medium
C0338,2024,6.64,38.99,Low
C0339,2015,9.00,0.74,Low
C0339,2016,84.74,11.03,High
C0339,2017,36.18,4.00,Medium
C0339,2018,36.53,37.62,Medium
C0339,2019,68.86,9.70,High
C0339,2020,72.43,46.38,High
C0339,2021,70.75,20.55,High
C0339,2022,46.89,35.97,Medium
C0339,2023,70.67,41.25,High
C0339,2024,92.39,47.66,High
C0340,2015,13.48,23.08,Low
C0340,2016,57.48,33.55,Medium
C0340,2017,87.87,18.21,High
C0340,2018,96.57,14.18,High
C0340,2019,8.79,34.34,Low
C0340,2020,94.98,20.21,High
C0340,2021,72.65,28.62,High
C0340,2022,72.46,9.93,High
C0340,2023,14.76,35.74,Low
C0340,2024,57.58,48.47,Medium
C0341,2015,35.86,26.89,Medium
C0341,2016,58.56,26.00,Medium
C0341,2017,73.74,42.71,High
C0341,2018,18.34,7.58,Low
C0341,2019,15.30,19.67,Low
C0341,2020,35.68,8.69,Medium
C0341,2021,64.23,27.32,High
C0341,2022,67.38,30.82,High
C0341,2023,60.88,45.70,High
C0341,2024,84.95,41.54,High
C0342,2015,73.49,32.32,High
C0342,2016,50.47,38.73,Medium
C0342,2017,48.25,31.43,Medium
C0342,2018,79.77,28.54,High
C0342,2019,88.40,2.39,High
C0342,2020,84.91,1.22,High
C0342,2021,49.63,42.61,Medium
C0342,2022,57.92,14.10,Medium
C0342,2023,78.63,17.55,High
C0342,2024,57.94,22.47,Medium
C0343,2015,22.49,2.12,Low
C0343,2016,88.68,48.08,High
C0343,2017,49.34,5.15,Medium
C0343,2018,98.21,48.41,High
C0343,2019,55.32,35.39,Medium
C0343,2020,38.69,47.15,Medium
C0343,2021,21.33,2.61,Low
C0343,2022,34.49,22.37,Medium
C0343,2023,22.06,47.64,Low
C0343,2024,92.16,32.32,High
C0344,2015,60.05,27.34,High
C0344,2016,82.02,33.58,High
C0344,2017,20.83,9.31,Low
C0344,2018,6.21,37.30,Low
C0344,2019,41.89,13.78,Medium
C0344,2020,93.62,14.08,High
C0344,2021,11.31,29.87,Low
C0344,2022,78.86,1.05,High
C0344,2023,5.92,2.70,Low
C0344,2024,16.52,0.79,Low
C0345,2015,72.99,38.34,High
C0345,2016,21.10,1.35,Low
C0345,2017,2.20,4.79,Low
C0345,2018,21.94,30.33,Low
C0345,2019,73.28,23.75,High
C0345,2020,53.22,18.30,Medium
C0345,2021,54.72,17.78,Medium
C0345,2022,41.04,42.98,Medium
C0345,2023,14.58,3.89,Low
C0345,2024,21.55,46.31,Low
C0346,2015,18.51,11.79,Low
C0346,2016,70.72,24.38,High
C0346,2017,84.71,47.85,High
C0346,2018,23.75,31.94,Low
C0346,2019,17.25,12.56,Low
C0346,2020,25.17,49.12,Low
C0346,2021,93.88,40.73,High
C0346,2022,21.36,15.71,Low
C0346,2023,69.00,29.96,High
C0346,2024,11.67,27.81,Low
C0347,2015,66.03,30.83,High
C0347,2016,24.45,6.12,Low
C0347,2017,83.72,32.27,High
C0347,2018,2.32,10.71,Low
C0347,2019,50.03,15.97,Medium
C0347,2020,66.33,27.27,High
C0347,2021,74.35,10.65,High
C0347,2022,90.04,44.61,High
C0347,2023,62.59,20.88,High
C0347,2024,12.86,8.27,Low
C0348,2015,72.35,3.04,High
C0348,2016,52.80,39.07,Medium
C0348,2017,9.96,41.42,Low
C0348,2018,14.04,4.00,Low
C0348,2019,82.84,27.13,High
C0348,2020,56.55,32.66,Medium
C0348,2021,15.78,45.41,Low
C0348,2022,78.85,2.41,High
C0348,2023,58.65,17.38,Medium
C0348,2024,16.74,5.97,Low
C0349,2015,44.98,21.43,Medium
C0349,2016,92.89,18.61,High
C0349,2017,75.15,29.77,High
C0349,2018,38.68,33.76,Medium
C0349,2019,0.53,48.23,Low
C0349,2020,22.60,8.14,Low
C0349,2021,18.08,39.96,Low
C0349,2022,37.77,42.30,Medium
C0349,2023,88.25,28.25,High
C0349,2024,18.00,39.39,Low
C0350,2015,4.97,17.48,Low
C0350,2016,13.13,1.73,Low
C0350,2017,44.62,7.53,Medium
C0350,2018,6.75,8.37,Low
C0350,2019,55.65,43.77,Medium
C0350,2020,27.39,47.89,Low
C0350,2021,37.49,20.13,Medium
C0350,2022,15.61,32.82,Low
C0350,2023,74.57,15.17,High
C0350,2024,38.14,22.28,Medium
C0351,2015,11.51,31.03,Low
C0351,2016,36.15,42.81,Medium
C0351,2017,98.35,21.34,High
C0351,2018,71.40,34.95,High
C0351,2019,86.93,12.44,High
C0351,2020,89.20,16.43,High
C0351,2021,54.88,10.97,Medium
C0351,2022,55.69,43.25,Medium
C0351,2023,90.67,5.92,High
C0351,2024,87.33,38.50,High
C0352,2015,71.64,31.59,High
C0352,2016,82.20,32.50,High
C0352,2017,74.14,43.85,High
C0352,2018,30.78,26.54,Medium
C0352,2019,12.08,3.79,Low
C0352,2020,71.72,46.56,High
C0352,2021,90.56,16.87,High
C0352,2022,97.85,1.49,High
C0352,2023,4.89,26.66,Low
C0352,2024,63.68,17.92,High
C0353,2015,61.74,45.59,High
C0353,2016,36.92,25.54,Medium
C0353,2017,55.26,2.67,Medium
C0353,2018,45.58,11.90,Medium
C0353,2019,92.46,11.16,High
C0353,2020,29.92,38.20,Low
C0353,2021,17.93,3.29,Low
C0353,2022,67.31,16.27,High
C0353,2023,28.58,33.54,Low
C0353,2024,5.57,30.67,Low
C0354,2015,80.15,32.38,High
C0354,2016,32.46,27.97,Medium
C0354,2017,99.25,8.79,High
C0354,2018,31.20,33.72,Medium
C0354,2019,55.57,47.55,Medium
C0354,2020,16.11,2.05,Low
C0354,2021,53.29,18.09,Medium
C0354,2022,26.50,14.58,Low
C0354,2023,68.22,7.41,High
C0354,2024,2.84,13.22,Low
C0355,2015,69.91,1.27,High
C0355,2016,51.77,32.14,Medium
C0355,2017,38.00,30.62,Medium
C0355,2018,6.46,25.17,Low
C0355,2019,6.24,15.70,Low
C0355,2020,79.22,48.81,High
C0355,2021,74.07,30.96,High
C0355,2022,46.57,44.37,Medium
C0355,2023,0.69,15.30,Low
C0355,2024,81.31,37.76,High
C0356,2015,66.56,0.30,High
C0356,2016,7.68,33.84,Low
C0356,2017,27.65,37.41,Low
C0356,2018,6.78,13.50,Low
C0356,2019,86.98,49.91,High
C0356,2020,50.38,24.91,Medium
C0356,2021,37.42,18.47,Medium
C0356,2022,63.17,9.25,High
C0356,2023,74.58,7.77,High
C0356,2024,65.30,10.33,High
C0357,2015,82.88,26.81,High
C0357,2016,59.44,26.83,Medium
C0357,2017,0.31,26.52,Low
C0357,2018,13.61,42.98,Low
C0357,2019,86.72,0.08,High
C0357,2020,12.78,13.35,Low
C0357,2021,61.96,44.28,High
C0357,2022,20.60,5.00,Low
C0357,2023,96.05,9.74,High
C0357,2024,22.54,16.34,Low
C0358,2015,36.19,40.63,Medium
C0358,2016,77.37,29.19,High
C0358,2017,65.81,27.78,High
C0358,2018,32.16,46.25,Medium
C0358,2019,69.80,24.37,High
C0358,2020,97.99,47.35,High
C0358,2021,14.50,6.71,Low
C0358,2022,24.04,19.99,Low
C0358,2023,44.90,41.11,Medium
C0358,2024,31.34,7.52,Medium
C0359,2015,31.69,8.78,Medium
C0359,2016,42.90,19.09,Medium
C0359,2017,78.97,46.43,High
C0359,2018,35.70,9.10,Medium
C0359,2019,25.68,47.78,Low
C0359,2020,55.08,33.60,Medium
C0359,2021,87.17,23.56,High
C0359,2022,69.95,0.88,High
C0359,2023,34.01,26.24,Medium
C0359,2024,97.22,20.78,High
C0360,2015,69.08,39.54,High
C0360,2016,13.83,27.96,Low
C0360,2017,69.46,48.69,High
C0360,2018,90.58,5.60,High
C0360,2019,47.30,45.75,Medium
C0360,2020,72.94,18.98,High
C0360,2021,15.08,25.37,Low
C0360,2022,11.06,42.66,Low
C0360,2023,62.80,34.24,High
C0360,2024,40.03,47.31,Medium
C0361,2015,45.94,49.23,Medium
C0361,2016,30.74,32.08,Medium
C0361,2017,45.56,27.99,Medium
C0361,2018,9.90,12.65,Low
C0361,2019,10.80,13.77,Low
C0361,2020,44.42,12.69,Medium
C0361,2021,45.31,39.24,Medium
C0361,2022,87.14,30.77,High
C0361,2023,33.04,36.79,Medium
C0361,2024,67.69,40.81,High
C0362,2015,30.31,44.67,Medium
C0362,2016,30.79,7.35,Medium
C0362,2017,70.88,43.75,High
C0362,2018,56.20,32.29,Medium
C0362,2019,37.29,45.90,Medium
C0362,2020,48.33,46.44,Medium
C0362,2021,84.44,21.33,High
C0362,2022,74.59,35.71,High
C0362,2023,93.46,41.30,High
C0362,2024,87.69,12.87,High
C0363,2015,66.95,24.30,High
C0363,2016,19.00,12.96,Low
C0363,2017,36.19,4.42,Medium
C0363,2018,55.46,34.90,Medium
C0363,2019,3.38,28.61,Low
C0363,2020,68.13,20.00,High
C0363,2021,98.00,10.63,High
C0363,2022,82.75,9.47,High
C0363,2023,68.79,13.97,High
C0363,2024,67.79,49.11,High
C0364,2015,89.70,48.13,High
C0364,2016,31.03,42.24,Medium
C0364,2017,44.67,3.42,Medium
C0364,2018,66.04,41.59,High
C0364,2019,57.27,37.78,Medium
C0364,2020,84.41,46.93,High
C0364,2021,36.63,23.34,Medium
C0364,2022,41.63,25.75,Medium
C0364,2023,24.92,28.39,Low
C0364,2024,63.86,27.30,High
C0365,2015,39.03,15.69,Medium
C0365,2016,54.86,8.07,Medium
C0365,2017,6.06,35.59,Low
C0365,2018,70.44,45.63,High
C0365,2019,53.26,33.32,Medium
C0365,2020,74.22,41.46,High
C0365,2021,25.00,26.06,Low
C0365,2022,85.55,25.26,High
C0365,2023,87.08,49.27,High
C0365,2024,43.71,49.73,Medium
C0366,2015,9.53,30.44,Low
C0366,2016,50.72,18.54,Medium
C0366,2017,64.70,18.62,High
C0366,2018,59.94,33.59,Medium
C0366,2019,89.77,11.22,High
C0366,2020,91.82,49.01,High
C0366,2021,62.21,35.65,High
C0366,2022,64.23,8.06,High
C0366,2023,12.98,18.21,Low
C0366,2024,39.33,11.18,Medium
C0367,2015,33.01,4.30,Medium
C0367,2016,34.58,32.24,Medium
C0367,2017,72.74,5.22,High
C0367,2018,48.80,19.81,Medium
C0367,2019,50.26,33.48,Medium
C0367,2020,24.77,8.06,Low
C0367,2021,16.72,44.21,Low
C0367,2022,40.94,9.25,Medium
C0367,2023,5.77,30.53,Low
C0367,2024,15.95,46.19,Low
C0368,2015,81.85,4.77,High
C0368,2016,43.74,5.25,Medium
C0368,2017,97.64,6.28,High
C0368,2018,0.44,17.88,Low
C0368,2019,92.06,33.58,High
C0368,2020,65.24,26.93,High
C0368,2021,62.31,14.91,High
C0368,2022,84.04,30.90,High
C0368,2023,62.68,22.32,High
C0368,2024,3.49,17.63,Low
C0369,2015,90.53,19.12,High
C0369,2016,87.32,17.97,High
C0369,2017,51.99,25.59,Medium
C0369,2018,12.60,19.01,Low
C0369,2019,82.15,15.98,High
C0369,2020,52.98,16.05,Medium
C0369,2021,32.62,10.95,Medium
C0369,2022,99.33,10.49,High
C0369,2023,16.45,14.30,Low
C0369,2024,16.46,48.61,Low
C0370,2015,59.97,10.21,Medium
C0370,2016,26.70,22.23,Low
C0370,2017,41.21,45.43,Medium
C0370,2018,24.05,0.58,Low
C0370,2019,78.26,30.24,High
C0370,2020,27.46,43.51,Low
C0370,2021,84.22,8.38,High
C0370,2022,73.59,40.64,High
C0370,2023,29.78,32.31,Low
C0370,2024,79.90,41.06,High
C0371,2015,31.88,3.55,Medium
C0371,2016,40.66,3.55,Medium
C0371,2017,7.83,7.15,Low
C0371,2018,56.88,48.95,Medium
C0371,2019,81.63,43.97,High
C0371,2020,62.30,28.62,High
C0371,2021,55.17,26.42,Medium
C0371,2022,89.79,12.75,High
C0371,2023,44.13,10.60,Medium
C0371,2024,99.58,11.73,High
C0372,2015,46.07,36.50,Medium
C0372,2016,64.33,31.70,High
C0372,2017,4.64,25.09,Low
C0372,2018,69.85,41.68,High
C0372,2019,31.95,2.96,Medium
C0372,2020,12.77,1.81,Low
C0372,2021,14.81,41.04,Low
C0372,2022,50.83,20.82,Medium
C0372,2023,58.96,33.28,Medium
C0372,2024,70.33,20.21,High
C0373,2015,44.61,21.93,Medium
C0373,2016,86.47,1.13,High
C0373,2017,6.85,26.52,Low
C0373,2018,12.14,1.77,Low
C0373,2019,22.79,17.57,Low
C0373,2020,10.17,6.84,Low
C0373,2021,75.59,10.89,High
C0373,2022,36.29,45.37,Medium
C0373,2023,60.43,48.47,High
C0373,2024,76.49,1.65,High
C0374,2015,54.72,45.70,Medium
C0374,2016,53.35,42.56,Medium
C0374,2017,45.03,25.81,Medium
C0374,2018,69.55,24.18,High
C0374,2019,52.96,19.35,Medium
C0374,2020,40.36,32.67,Medium
C0374,2021,61.78,9.12,High
C0374,2022,96.15,3.71,High
C0374,2023,80.81,48.99,High
C0374,2024,44.71,41.06,Medium
C0375,2015,60.76,19.00,High
C0375,2016,39.14,3.28,Medium
C0375,2017,52.02,47.86,Medium
C0375,2018,73.36,2.57,High
C0375,2019,83.79,0.13,High
C0375,2020,6.12,14.43,Low
C0375,2021,16.47,37.26,Low
C0375,2022,58.04,42.26,Medium
C0375,2023,70.35,29.25,High
C0375,2024,66.08,23.01,High
C0376,2015,24.95,0.75,Low
C0376,2016,65.44,17.40,High
C0376,2017,46.19,4.19,Medium
C0376,2018,24.49,10.97,Low
C0376,2019,88.47,3.43,High
C0376,2020,53.00,44.84,Medium
C0376,2021,86.24,35.40,High
C0376,2022,41.80,22.72,Medium
C0376,2023,63.29,46.55,High
C0376,2024,81.70,10.43,High
C0377,2015,32.88,47.68,Medium
C0377,2016,85.76,3.71,High
C0377,2017,35.15,39.99,Medium
C0377,2018,20.20,16.43,Low
C0377,2019,74.01,6.60,High
C0377,2020,33.48,33.08,Medium
C0377,2021,95.34,31.77,High
C0377,2022,80.45,46.71,High
C0377,2023,23.05,13.81,Low
C0377,2024,98.65,38.31,High
C0378,2015,36.37,46.08,Medium
C0378,2016,55.79,22.81,Medium
C0378,2017,7.35,20.85,Low
C0378,2018,4.16,18.43,Low
C0378,2019,29.56,49.19,Low
C0378,2020,1.23,30.41,Low
C0378,2021,27.76,46.12,Low
C0378,2022,52.23,22.47,Medium
C0378,2023,69.09,44.11,High
C0378,2024,25.13,23.13,Low
C0379,2015,40.74,7.88,Medium
C0379,2016,38.29,29.95,Medium
C0379,2017,32.76,43.47,Medium
C0379,2018,38.86,1.71,Medium
C0379,2019,48.81,14.18,Medium
C0379,2020,19.85,47.31,Low
C0379,2021,46.46,13.51,Medium
C0379,2022,26.05,19.92,Low
C0379,2023,6.36,16.39,Low
C0379,2024,21.36,13.02,Low
C0380,2015,93.41,19.60,High
C0380,2016,50.52,42.59,Medium
C0380,2017,98.26,16.50,High
C0380,2018,22.52,35.17,Low
C0380,2019,29.20,12.29,Low
C0380,2020,64.04,9.05,High
C0380,2021,35.53,40.35,Medium
C0380,2022,36.12,6.39,Medium
C0380,2023,84.39,38.67,High
C0380,2024,2.92,31.82,Low
C0381,2015,66.62,26.81,High
C0381,2016,88.03,23.03,High
C0381,2017,17.43,26.77,Low
C0381,2018,40.35,6.26,Medium
C0381,2019,80.91,12.33,High
C0381,2020,53.51,0.95,Medium
C0381,2021,35.77,34.95,Medium
C0381,2022,62.59,39.88,High
C0381,2023,32.47,34.48,Medium
C0381,2024,62.63,35.44,High
C0382,2015,14.50,43.18,Low
C0382,2016,22.54,35.10,Low
C0382,2017,1.47,17.52,Low
C0382,2018,18.45,11.97,Low
C0382,2019,13.07,20.52,Low
C0382,2020,59.81,23.16,Medium
C0382,2021,94.44,13.64,High
C0382,2022,21.54,14.69,Low
C0382,2023,12.93,35.49,Low
C0382,2024,53.53,10.37,Medium
C0383,2015,18.11,38.37,Low
C0383,2016,54.16,12.87,Medium
C0383,2017,50.45,20.32,Medium
C0383,2018,1.94,13.78,Low
C0383,2019,96.43,41.08,High
C0383,2020,20.14,19.71,Low
C0383,2021,89.48,48.93,High
C0383,2022,38.31,30.04,Medium
C0383,2023,15.84,0.83,Low
C0383,2024,10.68,40.76,Low
C0384,2015,51.07,34.46,Medium
C0384,2016,36.18,12.81,Medium
C0384,2017,91.75,13.43,High
C0384,2018,20.14,24.61,Low
C0384,2019,72.36,33.32,High
C0384,2020,18.58,44.98,Low
C0384,2021,87.17,8.32,High
C0384,2022,51.05,8.37,Medium
C0384,2023,83.12,34.86,High
C0384,2024,43.75,15.89,Medium
C0385,2015,17.53,11.35,Low
C0385,2016,53.93,34.37,Medium
C0385,2017,27.25,3.02,Low
C0385,2018,18.46,26.57,Low
C0385,2019,90.38,32.03,High
C0385,2020,55.14,19.24,Medium
C0385,2021,80.03,6.29,High
C0385,2022,77.60,17.13,High
C0385,2023,0.11,21.56,Low
C0385,2024,88.59,8.06,High
C0386,2015,77.34,24.42,High
C0386,2016,26.87,16.94,Low
C0386,2017,22.93,45.00,Low
C0386,2018,5.68,3.22,Low
C0386,2019,9.25,33.50,Low
C0386,2020,19.46,36.10,Low
C0386,2021,0.35,30.45,Low
C0386,2022,31.58,26.09,Medium
C0386,2023,92.22,5.76,High
C0386,2024,55.52,30.41,Medium
C0387,2015,58.06,28.33,Medium
C0387,2016,23.68,45.64,Low
C0387,2017,22.51,43.61,Low
C0387,2018,36.73,1.03,Medium
C0387,2019,26.22,49.23,Low
C0387,2020,85.84,28.27,High
C0387,2021,17.75,45.80,Low
C0387,2022,67.49,7.46,High
C0387,2023,48.96,34.82,Medium
C0387,2024,67.72,22.92,High
C0388,2015,83.47,6.71,High
C0388,2016,34.14,1.14,Medium
C0388,2017,54.07,10.81,Medium
C0388,2018,49.89,0.84,Medium
C0388,2019,37.32,29.89,Medium
C0388,2020,81.19,15.25,High
C0388,2021,1.03,47.68,Low
C0388,2022,31.01,31.63,Medium
C0388,2023,83.21,38.19,High
C0388,2024,87.21,21.69,High
C0389,2015,69.37,13.36,High
C0389,2016,34.08,38.37,Medium
C0389,2017,82.23,23.38,High
C0389,2018,8.40,49.98,Low
C0389,2019,26.54,29.63,Low
C0389,2020,9.25,42.26,Low
C0389,2021,11.03,14.39,Low
C0389,2022,59.30,21.34,Medium
C0389,2023,7.21,12.03,Low
C0389,2024,67.98,38.77,High
C0390,2015,34.88,37.86,Medium
C0390,2016,5.57,29.63,Low
C0390,2017,28.56,36.55,Low
C0390,2018,39.93,18.03,Medium
