Company_ID,Year,Carbon_Emissions,Energy_Use,Waste_Recycled
C0266,2023,10625.32,28400.22,28.01
C0266,2024,11407.17,5631.27,62.84
C0267,2015,13580.03,88294.34,82.57
C0267,2016,23510.68,35128.31,32.71
C0267,2017,25225.60,37960.51,21.53
C0267,2018,43704.05,14464.13,81.87
C0267,2019,44713.49,99023.52,68.85
C0267,2020,29746.55,83493.86,76.61
C0267,2021,14788.80,59326.92,24.19
C0267,2022,41103.41,78333.38,82.33
C0267,2023,39851.22,78825.74,49.34
C0267,2024,40099.72,67389.47,82.83
C0268,2015,1802.01,21531.06,24.54
C0268,2016,37939.33,73429.91,81.94
C0268,2017,42783.25,59113.65,67.14
C0268,2018,30646.61,73786.83,58.80
C0268,2019,37810.97,56628.06,24.32
C0268,2020,39032.34,95852.02,68.19
C0268,2021,25822.59,64567.42,61.84
C0268,2022,40867.42,59499.64,70.84
C0268,2023,39822.26,85064.88,70.17
C0268,2024,45889.11,41027.47,51.06
C0269,2015,46147.31,35000.40,34.33
C0269,2016,26956.01,52801.04,84.33
C0269,2017,2543.20,60524.41,84.79
C0269,2018,1936.24,25945.80,34.84
C0269,2019,47007.41,69816.74,64.15
C0269,2020,17530.69,81225.60,34.20
C0269,2021,19499.13,59845.38,80.29
C0269,2022,24025.49,54681.54,26.87
C0269,2023,14024.15,32991.01,89.31
C0269,2024,29930.30,91410.39,62.76
C0270,2015,39446.40,76677.47,21.60
C0270,2016,13609.74,50627.25,81.73
C0270,2017,37410.00,67615.16,67.91
C0270,2018,33928.94,37003.54,68.81
C0270,2019,26753.59,10682.66,39.25
C0270,2020,16946.66,24373.12,43.58
C0270,2021,43765.95,12551.37,84.01
C0270,2022,20737.01,53276.69,64.45
C0270,2023,19358.49,64096.04,21.19
C0270,2024,32427.17,41142.40,42.92
C0271,2015,46096.25,55364.65,61.90
C0271,2016,25892.88,13116.31,30.36
C0271,2017,36411.84,78146.05,26.88
C0271,2018,23387.27,8114.29,24.16
C0271,2019,11721.57,65270.43,64.14
C0271,2020,7073.66,46167.92,42.44
C0271,2021,7680.00,22461.36,46.16
C0271,2022,2044.96,54690.31,24.20
C0271,2023,28092.21,79190.08,71.66
C0271,2024,7424.19,44284.63,73.67
C0272,2015,43419.22,39932.36,78.06
C0272,2016,49161.98,18533.74,65.62
C0272,2017,25297.57,61484.72,74.13
C0272,2018,23034.02,83661.30,60.41
C0272,2019,18055.55,58327.45,54.41
C0272,2020,32263.32,20683.32,38.19
C0272,2021,30793.33,67816.64,23.74
C0272,2022,17825.72,7863.47,40.43
C0272,2023,17815.17,84615.13,67.85
C0272,2024,32595.39,92542.04,84.88
C0273,2015,28172.76,61718.47,37.93
C0273,2016,36209.22,88769.10,66.89
C0273,2017,47128.23,13028.03,53.48
C0273,2018,39199.99,26692.73,63.93
C0273,2019,15912.94,35139.76,20.11
C0273,2020,38197.00,78450.84,28.59
C0273,2021,23051.20,51002.79,35.19
C0273,2022,39105.16,38093.01,82.54
C0273,2023,44441.99,20016.62,22.84
C0273,2024,13247.03,82011.08,59.87
C0274,2015,12693.61,6949.72,85.00
C0274,2016,22198.62,37040.69,65.64
C0274,2017,3525.16,28063.68,53.91
C0274,2018,34598.61,17255.98,47.02
C0274,2019,37735.35,21343.94,63.69
C0274,2020,17926.07,51910.72,53.63
C0274,2021,23798.98,45475.37,69.38
C0274,2022,29927.47,54245.07,63.24
C0274,2023,4606.29,74123.94,59.72
C0274,2024,35853.58,89771.23,86.98
C0275,2015,26808.38,16253.90,78.50
C0275,2016,31588.85,12854.40,62.62
C0275,2017,36467.70,35433.69,57.71
C0275,2018,34102.38,56898.61,70.68
C0275,2019,5670.76,14489.30,76.27
C0275,2020,39347.01,73017.32,40.67
C0275,2021,30892.28,57828.95,66.69
C0275,2022,36029.16,76103.82,29.46
C0275,2023,13813.58,39001.81,50.13
C0275,2024,11849.93,43104.17,85.69
C0276,2015,41478.52,81719.30,42.84
C0276,2016,20129.07,30365.90,30.80
C0276,2017,29191.99,41234.61,30.23
C0276,2018,28028.18,6281.84,47.56
C0276,2019,29673.17,57755.47,35.76
C0276,2020,4405.81,85889.06,49.88
C0276,2021,15821.21,7649.67,70.32
C0276,2022,4257.55,63310.02,82.17
C0276,2023,24527.89,85317.61,27.71
C0276,2024,45202.84,51923.53,73.79
C0277,2015,20069.63,34737.06,27.24
C0277,2016,39340.04,99675.46,46.56
C0277,2017,15075.07,11158.97,89.76
C0277,2018,42957.02,24990.23,24.81
C0277,2019,21555.65,89098.24,21.60
C0277,2020,18405.65,33244.15,43.36
C0277,2021,35176.50,82885.43,86.58
C0277,2022,26125.11,36654.12,21.40
C0277,2023,17528.68,82138.19,35.59
C0277,2024,3846.52,70144.23,62.22
C0278,2015,9165.33,49509.63,36.36
C0278,2016,38843.86,54679.81,23.77
C0278,2017,46115.85,21877.66,23.67
C0278,2018,9273.08,16008.98,59.14
C0278,2019,28902.62,73109.57,59.33
C0278,2020,2674.51,85614.45,69.45
C0278,2021,15251.33,73587.23,29.22
C0278,2022,22990.61,91722.15,54.99
C0278,2023,37058.02,89557.45,62.07
C0278,2024,3161.28,78927.79,35.57
C0279,2015,39280.30,90322.06,58.31
C0279,2016,10929.74,20886.24,69.58
C0279,2017,38217.06,74479.30,89.36
C0279,2018,31648.07,76599.28,61.75
C0279,2019,17639.22,19627.77,80.28
C0279,2020,36463.82,91410.41,78.36
C0279,2021,12579.81,5834.60,85.82
C0279,2022,11766.67,46287.47,70.61
C0279,2023,4025.49,7040.51,34.92
C0279,2024,20260.78,54719.00,40.87
C0280,2015,5787.62,44154.83,74.93
C0280,2016,21555.54,64190.88,56.46
C0280,2017,1480.38,77812.19,37.59
C0280,2018,8599.08,78014.65,65.97
C0280,2019,46686.23,73611.05,83.46
C0280,2020,39982.53,14678.36,45.04
C0280,2021,12572.02,44656.66,61.74
C0280,2022,36196.31,82515.30,60.71
C0280,2023,33755.61,67158.52,28.89
C0280,2024,9669.36,69697.65,26.32
C0281,2015,19181.87,26557.97,82.26
C0281,2016,45771.58,35880.69,85.35
C0281,2017,37197.18,95802.07,83.30
C0281,2018,38257.11,85457.90,47.77
C0281,2019,28630.42,20667.56,40.13
C0281,2020,33611.45,56745.84,85.95
C0281,2021,25928.19,51598.19,81.80
C0281,2022,37303.80,47147.69,77.39
C0281,2023,36903.65,49708.29,43.39
C0281,2024,2523.08,66074.41,64.71
C0282,2015,31956.95,96879.19,72.53
C0282,2016,31860.87,88155.91,60.33
C0282,2017,4298.68,88137.01,62.14
C0282,2018,21108.68,71820.79,72.97
C0282,2019,45040.67,6670.83,73.68
C0282,2020,47718.50,46843.75,36.80
C0282,2021,39328.34,53556.99,47.35
C0282,2022,8422.09,85036.67,74.68
C0282,2023,19361.28,92670.00,38.30
C0282,2024,9945.11,47896.86,84.09
C0283,2015,32954.67,33543.67,78.72
C0283,2016,38884.08,37048.70,82.68
C0283,2017,44304.52,59972.91,40.81
C0283,2018,43171.78,31122.34,27.36
C0283,2019,5861.29,91520.18,27.04
C0283,2020,7158.03,44771.94,58.91
C0283,2021,45573.92,99056.10,41.39
C0283,2022,42345.44,15403.95,38.45
C0283,2023,23558.53,22848.53,35.57
C0283,2024,22072.55,53601.12,59.35
C0284,2015,28087.18,87489.01,58.37
C0284,2016,30235.16,38625.55,49.56
C0284,2017,13456.61,84559.45,29.69
C0284,2018,20783.35,45418.00,85.02
C0284,2019,31364.96,86034.24,49.96
C0284,2020,11107.10,31355.99,28.65
C0284,2021,49942.83,49829.72,22.60
C0284,2022,14864.03,31479.48,30.68
C0284,2023,28068.35,25446.23,40.80
C0284,2024,28153.82,45008.84,64.11
C0285,2015,23122.78,36797.14,87.97
C0285,2016,12835.63,79778.96,39.04
C0285,2017,28702.30,76025.66,75.29
C0285,2018,5459.71,39062.57,83.80
C0285,2019,19959.38,99266.03,47.41
C0285,2020,11988.36,97514.59,37.73
C0285,2021,7084.71,92194.18,54.37
C0285,2022,46348.66,60718.26,82.77
C0285,2023,35297.20,44169.52,20.77
C0285,2024,9272.62,34737.18,54.06
C0286,2015,47520.40,6428.05,73.03
C0286,2016,11583.61,65021.64,62.08
C0286,2017,12545.05,57550.38,54.81
C0286,2018,7530.25,64837.79,58.75
C0286,2019,36664.80,59715.72,63.35
C0286,2020,28972.90,18083.01,67.75
C0286,2021,3854.31,71061.04,44.93
C0286,2022,2239.70,39241.40,56.22
C0286,2023,27100.31,54048.01,39.15
C0286,2024,32925.03,39737.11,88.88
C0287,2015,41320.81,7089.99,33.11
C0287,2016,24435.37,88272.61,30.55
C0287,2017,34149.99,19129.68,38.82
C0287,2018,36949.13,60306.44,84.40
C0287,2019,31039.58,88897.45,66.12
C0287,2020,18258.60,26026.28,51.91
C0287,2021,7462.88,44141.40,84.78
C0287,2022,32729.39,40884.54,83.01
C0287,2023,38666.12,13475.95,48.11
C0287,2024,10301.53,45234.14,59.45
C0288,2015,25248.47,50550.46,83.38
C0288,2016,20465.02,7526.75,42.36
C0288,2017,11079.45,51373.66,48.53
C0288,2018,13020.34,13913.86,75.51
C0288,2019,12646.03,89783.95,68.90
C0288,2020,21527.62,66764.99,23.41
C0288,2021,20132.63,10360.56,28.22
C0288,2022,28154.76,83569.09,79.24
C0288,2023,5567.32,39351.95,22.08
C0288,2024,29481.27,26433.63,84.40
C0289,2015,2070.46,29122.52,39.02
C0289,2016,13611.38,61783.27,61.89
C0289,2017,25604.76,12747.53,59.52
C0289,2018,34659.88,10580.79,47.74
C0289,2019,38792.02,64613.74,22.20
C0289,2020,2742.50,98281.40,33.47
C0289,2021,27336.86,50925.70,63.05
C0289,2022,18367.39,44261.92,51.25
C0289,2023,35050.54,94983.78,48.97
C0289,2024,14905.21,27894.11,26.84
C0290,2015,37442.46,27851.40,44.30
C0290,2016,30509.61,90986.03,56.85
C0290,2017,39693.95,66458.46,25.44
C0290,2018,49235.30,10109.46,24.67
C0290,2019,45520.71,69027.85,54.41
C0290,2020,30071.22,82903.00,59.29
C0290,2021,44794.35,31025.57,38.03
C0290,2022,8501.40,41374.82,42.80
C0290,2023,3108.72,23779.28,75.78
C0290,2024,27123.53,65167.90,80.85
C0291,2015,48744.12,68098.51,42.77
C0291,2016,35777.09,11510.90,44.90
C0291,2017,15951.98,69381.94,78.12
C0291,2018,33769.80,67553.19,88.17
C0291,2019,2955.48,8337.77,42.44
C0291,2020,24060.36,57760.16,75.21
C0291,2021,12625.53,63324.15,53.58
C0291,2022,3410.71,45864.79,38.46
C0291,2023,13245.61,90625.13,67.72
C0291,2024,36400.56,36195.09,52.38
C0292,2015,28008.25,11381.95,38.77
C0292,2016,2148.31,68826.03,27.51
C0292,2017,21077.15,62495.92,80.69
C0292,2018,37856.38,98960.56,81.51
C0292,2019,47775.63,26974.29,25.25
C0292,2020,43843.52,42571.97,66.44
C0292,2021,1074.47,48812.08,31.38
C0292,2022,11716.40,86843.25,65.24
C0292,2023,11179.11,44383.96,83.53
C0292,2024,21241.64,78354.09,38.22
C0293,2015,32641.97,19909.56,44.36
C0293,2016,8500.38,43929.52,75.66
C0293,2017,45868.26,19722.86,71.48
C0293,2018,39078.73,95219.49,48.61
C0293,2019,21547.26,21886.94,79.40
C0293,2020,29615.68,44811.91,84.44
C0293,2021,27548.30,12814.77,51.69
C0293,2022,29529.27,92531.43,22.76
C0293,2023,43145.65,64262.78,55.66
C0293,2024,10805.86,96433.34,71.78
C0294,2015,34501.98,9015.81,35.40
C0294,2016,6244.61,21622.96,26.96
C0294,2017,23499.03,41104.64,39.97
C0294,2018,32156.10,64029.19,20.81
C0294,2019,1612.58,36304.18,70.08
C0294,2020,6295.25,72628.03,30.22
C0294,2021,5472.07,20687.31,70.66
C0294,2022,19359.94,62060.47,36.42
C0294,2023,31478.44,42806.79,89.44
C0294,2024,49802.29,53282.89,57.23
C0295,2015,13449.87,59115.14,22.89
C0295,2016,7662.02,10690.11,74.09
C0295,2017,21323.37,92782.30,48.71
C0295,2018,8152.80,79678.72,62.51
C0295,2019,2202.68,47033.30,86.58
C0295,2020,28633.99,57009.60,56.21
C0295,2021,44099.05,8090.88,76.31
C0295,2022,43181.66,52305.00,41.20
C0295,2023,5938.64,45500.01,70.02
C0295,2024,8226.37,40576.10,26.95
C0296,2015,25064.93,82458.45,82.53
C0296,2016,19018.11,22282.82,33.98
C0296,2017,35450.65,21749.47,41.14
C0296,2018,25252.11,54559.39,87.07
C0296,2019,1985.79,70278.66,30.86
C0296,2020,14943.64,7131.85,37.81
C0296,2021,45173.10,56854.85,60.61
C0296,2022,26063.93,33376.42,88.65
C0296,2023,40099.49,76903.74,68.40
C0296,2024,20712.51,49542.83,27.99
C0297,2015,34171.22,84237.15,72.37
C0297,2016,9281.16,42712.72,49.84
C0297,2017,37090.13,83573.51,89.46
C0297,2018,39542.47,73068.17,64.01
C0297,2019,5416.87,83684.45,57.24
C0297,2020,9982.23,82179.94,59.01
C0297,2021,23681.57,51204.62,64.91
C0297,2022,32234.40,39968.68,71.23
C0297,2023,32237.08,77688.76,25.48
C0297,2024,33741.95,39344.79,29.15
C0298,2015,36006.35,13492.67,41.03
C0298,2016,25782.57,86590.24,53.46
C0298,2017,29167.92,42733.83,41.77
C0298,2018,1411.90,17597.38,34.97
C0298,2019,9163.43,66415.30,84.75
C0298,2020,25429.64,89528.46,22.28
C0298,2021,37534.06,86791.72,85.71
C0298,2022,40637.32,57672.45,83.51
C0298,2023,36718.24,13366.76,67.86
C0298,2024,24833.73,71177.29,22.28
C0299,2015,14782.60,62838.73,35.77
C0299,2016,22791.09,24964.09,88.54
C0299,2017,1455.45,90551.32,83.42
C0299,2018,30300.01,13233.44,87.52
C0299,2019,4653.78,40438.63,89.73
C0299,2020,8124.11,13980.64,24.47
C0299,2021,31672.85,91634.76,59.96
C0299,2022,1654.08,8361.49,78.39
C0299,2023,29104.21,45447.65,42.38
C0299,2024,32280.62,86868.98,50.49
C0300,2015,39625.48,28881.32,39.86
C0300,2016,4333.50,14976.17,22.67
C0300,2017,1143.65,17065.41,25.09
C0300,2018,38576.04,43468.83,21.50
C0300,2019,15212.64,45715.28,56.91
C0300,2020,44473.06,73217.31,63.29
C0300,2021,10063.46,27603.22,41.54
C0300,2022,29689.78,71674.77,77.83
C0300,2023,6361.07,99902.72,82.16
C0300,2024,20731.82,87103.83,29.78
C0301,2015,44221.16,65379.56,23.63
C0301,2016,30809.03,94291.69,42.36
C0301,2017,34791.23,99155.37,69.91
C0301,2018,12072.55,59176.02,55.52
C0301,2019,46214.80,30994.86,54.17
C0301,2020,31550.64,91923.41,30.67
C0301,2021,6188.39,85198.50,44.60
C0301,2022,1762.06,13038.07,87.12
C0301,2023,1780.20,93955.60,43.84
C0301,2024,3509.38,39790.88,61.40
C0302,2015,45669.18,35598.16,24.08
C0302,2016,18560.56,37610.59,24.47
C0302,2017,15613.39,35401.74,49.70
C0302,2018,21410.74,54022.39,62.29
C0302,2019,21069.01,60078.50,46.06
C0302,2020,12686.17,45435.37,32.53
C0302,2021,5499.57,44195.00,71.52
C0302,2022,6322.70,75044.81,29.80
C0302,2023,30360.25,5287.62,66.76
C0302,2024,20444.92,94954.21,86.97
C0303,2015,45220.31,72871.20,52.94
C0303,2016,23723.10,72188.99,34.03
C0303,2017,25671.09,45086.52,78.94
C0303,2018,46484.00,96749.75,55.38
C0303,2019,25580.40,5030.71,84.63
C0303,2020,25597.12,12265.73,70.44
C0303,2021,18794.99,81386.11,50.14
C0303,2022,35810.18,75176.58,63.22
C0303,2023,20219.16,30778.77,31.90
C0303,2024,29827.79,61502.19,47.11
C0304,2015,22922.37,55545.02,61.57
C0304,2016,26908.50,55075.90,61.30
C0304,2017,41524.34,61578.32,61.11
C0304,2018,21272.92,99404.85,72.05
C0304,2019,12273.81,98797.77,27.40
C0304,2020,28945.70,98259.76,25.16
C0304,2021,46937.93,57125.02,30.36
C0304,2022,34967.39,35218.92,75.47
C0304,2023,16109.80,58210.45,24.54
C0304,2024,48186.70,64155.41,35.77
C0305,2015,17793.13,34586.62,37.83
C0305,2016,49179.45,65113.71,65.31
C0305,2017,10407.50,64089.46,48.11
C0305,2018,49982.83,90829.78,33.93
C0305,2019,4719.38,27572.35,51.47
C0305,2020,35948.75,71272.93,67.98
C0305,2021,37281.64,47822.33,75.02
C0305,2022,34299.16,17341.99,28.67
C0305,2023,39102.73,35037.35,70.03
C0305,2024,24119.81,10441.32,20.32
C0306,2015,3651.58,35336.62,70.70
C0306,2016,18529.91,11556.30,66.27
C0306,2017,32473.41,92917.28,52.81
C0306,2018,32666.11,14665.87,29.58
C0306,2019,10564.50,82647.43,73.52
C0306,2020,13397.26,91082.01,25.02
C0306,2021,24848.21,49428.70,82.69
C0306,2022,36701.92,10122.99,74.14
C0306,2023,42787.11,61599.64,71.87
C0306,2024,5237.76,27303.00,72.81
C0307,2015,46355.38,21782.55,24.73
C0307,2016,46458.85,58842.57,89.30
C0307,2017,1388.75,38856.33,80.10
C0307,2018,25814.07,74385.96,55.56
C0307,2019,29770.07,61168.85,70.36
C0307,2020,28131.96,83787.42,71.75
C0307,2021,31172.81,10546.66,78.08
C0307,2022,25664.21,27317.31,37.88
C0307,2023,15396.54,58864.02,46.04
C0307,2024,5689.51,88640.68,75.98
C0308,2015,11210.59,82276.01,73.83
C0308,2016,37272.50,69555.48,56.58
C0308,2017,12812.11,59536.84,47.73
C0308,2018,41655.81,64988.63,87.79
C0308,2019,20770.93,25292.74,49.05
C0308,2020,21309.32,61543.35,73.48
C0308,2021,43556.44,51907.35,48.88
C0308,2022,11500.15,41521.28,41.69
C0308,2023,10291.34,89334.40,64.87
C0308,2024,49284.91,83794.49,76.53
C0309,2015,27489.62,12289.89,88.70
C0309,2016,10335.51,98644.30,30.42
C0309,2017,9124.44,26848.50,81.33
C0309,2018,43221.58,25457.24,56.69
C0309,2019,30392.45,94662.54,27.54
C0309,2020,6636.87,47256.23,75.61
C0309,2021,44458.50,81509.65,43.21
C0309,2022,22751.35,32379.22,80.78
C0309,2023,49478.51,87951.26,31.05
C0309,2024,14806.26,84068.95,69.78
C0310,2015,26912.04,54350.47,41.06
C0310,2016,9481.91,71980.32,38.01
C0310,2017,22545.59,96582.68,23.52
C0310,2018,9650.34,47944.32,53.73
C0310,2019,16054.32,51949.46,47.41
C0310,2020,14223.42,73666.36,24.32
C0310,2021,14871.60,41710.52,35.86
C0310,2022,48521.49,96316.82,54.11
C0310,2023,2883.88,8841.40,76.58
C0310,2024,25346.21,43320.90,85.06
C0311,2015,31833.04,72815.85,56.07
C0311,2016,33377.31,45791.16,48.23
C0311,2017,37972.74,29628.62,86.83
C0311,2018,38287.31,44278.14,87.40
C0311,2019,47819.65,88744.10,33.33
C0311,2020,38027.73,56965.69,57.20
C0311,2021,41360.77,36835.47,77.46
C0311,2022,27083.46,68794.68,77.56
C0311,2023,33225.99,63125.28,67.95
C0311,2024,24428.09,58242.45,53.00
C0312,2015,14544.44,42159.94,48.26
C0312,2016,16355.77,11859.03,76.45
C0312,2017,18666.10,63969.49,35.80
C0312,2018,17691.52,44879.93,49.99
C0312,2019,27124.89,45732.59,59.68
C0312,2020,13133.95,27237.64,78.22
C0312,2021,26315.46,28694.90,46.17
C0312,2022,45895.82,79808.82,58.41
C0312,2023,20892.23,50539.66,39.54
C0312,2024,11909.66,15383.30,78.58
C0313,2015,17995.94,9355.84,74.99
C0313,2016,43967.48,26347.97,77.41
C0313,2017,47143.20,51306.97,24.02
C0313,2018,44447.66,63638.76,54.08
C0313,2019,15080.03,18649.48,29.51
C0313,2020,20004.43,46216.61,67.16
C0313,2021,48771.76,11892.46,41.80
C0313,2022,16868.76,8583.96,74.22
C0313,2023,7755.13,87018.05,24.56
C0313,2024,14822.62,67541.75,55.93
C0314,2015,48234.90,79203.91,28.66
C0314,2016,21377.90,22278.36,59.05
C0314,2017,46760.22,35604.98,62.51
C0314,2018,6100.03,47160.17,52.35
C0314,2019,38536.72,67513.26,39.58
C0314,2020,5573.83,55810.16,22.26
C0314,2021,10677.29,57388.44,66.35
C0314,2022,31189.01,19909.57,80.93
C0314,2023,22289.43,50104.77,71.36
C0314,2024,33667.04,83260.84,82.51
C0315,2015,48696.91,53398.78,85.07
C0315,2016,3582.97,23975.47,51.47
C0315,2017,10389.71,44272.73,68.86
C0315,2018,32370.97,76706.82,47.82
C0315,2019,44929.80,17824.28,84.37
C0315,2020,40084.75,60144.02,59.41
C0315,2021,23813.54,96704.90,72.67
C0315,2022,37528.26,41128.68,21.02
C0315,2023,11196.78,9145.92,60.29
C0315,2024,1672.80,65144.88,71.94
C0316,2015,28930.82,9474.83,37.99
C0316,2016,40848.99,23202.54,21.01
C0316,2017,22238.73,9597.74,72.05
C0316,2018,28893.19,21211.81,43.67
C0316,2019,21686.88,86218.56,50.02
C0316,2020,26187.86,74810.88,59.34
C0316,2021,44332.97,37476.00,27.72
C0316,2022,24428.87,90228.09,27.25
C0316,2023,1366.30,68192.31,87.26
C0316,2024,40192.58,47535.93,43.72
C0317,2015,31268.15,11491.62,37.89
C0317,2016,36789.27,74418.53,23.34
C0317,2017,45153.27,40674.98,32.18
C0317,2018,15024.50,33768.76,50.16
C0317,2019,25650.43,32385.94,43.95
C0317,2020,30521.69,5732.38,49.72
C0317,2021,17924.17,75551.29,69.27
C0317,2022,42457.29,18804.48,64.93
C0317,2023,35180.74,54461.26,54.52
C0317,2024,36936.97,6527.73,77.04
C0318,2015,40592.36,64648.91,80.01
C0318,2016,13646.12,40101.77,61.36
C0318,2017,37536.45,64921.01,28.23
C0318,2018,38916.54,13540.02,48.43
C0318,2019,42277.23,30301.72,64.41
C0318,2020,24938.35,15479.15,24.40
C0318,2021,25705.29,66376.72,21.39
C0318,2022,5810.73,15312.58,86.38
C0318,2023,42753.93,63624.71,71.10
C0318,2024,27140.92,17795.59,30.72
C0319,2015,30127.30,94618.69,51.16
C0319,2016,6950.59,44556.16,33.55
C0319,2017,30489.30,17026.06,20.72
C0319,2018,3057.43,8971.99,47.42
C0319,2019,46237.23,36295.14,65.39
C0319,2020,43313.34,89681.71,86.79
C0319,2021,10521.55,18662.44,73.89
C0319,2022,30096.23,80129.05,36.11
C0319,2023,30532.26,44650.32,43.53
C0319,2024,40368.19,81278.15,56.44
C0320,2015,38089.10,88057.68,33.39
C0320,2016,49668.92,99792.67,78.31
C0320,2017,18191.19,11478.76,31.76
C0320,2018,7106.99,80648.62,40.30
C0320,2019,29100.11,11620.44,60.43
C0320,2020,38435.59,34905.31,28.63
C0320,2021,15003.87,66392.06,63.72
C0320,2022,12574.11,47492.40,86.10
C0320,2023,40320.28,58699.40,68.41
C0320,2024,37932.39,96788.25,76.89
C0321,2015,10966.21,82772.39,50.69
C0321,2016,43594.26,39548.61,45.57
C0321,2017,7601.74,61994.74,43.00
C0321,2018,6352.75,9605.89,66.23
C0321,2019,18204.25,48025.33,56.30
C0321,2020,44440.10,62797.67,53.06
C0321,2021,35076.57,72898.13,27.05
C0321,2022,20341.21,90644.14,67.14
C0321,2023,8705.30,31890.53,70.78
C0321,2024,35960.35,90706.19,33.73
C0322,2015,30358.21,67844.26,73.18
C0322,2016,49396.46,12376.34,81.56
C0322,2017,38512.41,41131.62,32.22
C0322,2018,6004.07,50276.54,51.64
C0322,2019,36682.54,38486.29,81.33
C0322,2020,13614.91,16014.27,54.11
C0322,2021,48132.89,57400.53,77.07
C0322,2022,1944.41,17516.58,35.10
C0322,2023,12679.18,91927.58,24.48
C0322,2024,25450.92,87199.04,24.16
C0323,2015,4874.35,50145.49,88.06
C0323,2016,17859.08,11436.12,31.53
C0323,2017,25364.51,57459.51,80.54
C0323,2018,22899.73,61262.49,42.10
C0323,2019,23568.68,89400.17,22.81
C0323,2020,44072.13,11414.16,36.87
C0323,2021,25759.25,70749.95,55.38
C0323,2022,47111.30,58466.46,27.47
C0323,2023,8238.85,21603.58,84.55
C0323,2024,14732.55,16564.68,82.99
C0324,2015,33169.27,70925.33,30.44
C0324,2016,14873.01,37282.98,71.60
C0324,2017,18016.53,99994.27,52.25
C0324,2018,45150.38,89930.30,88.75
C0324,2019,27389.40,58743.16,23.88
C0324,2020,17398.38,65964.50,52.97
C0324,2021,39058.88,20094.22,39.98
C0324,2022,4462.57,89930.45,70.85
C0324,2023,28619.47,48598.71,27.78
C0324,2024,5883.82,54528.63,63.97
C0325,2015,9665.69,87947.26,86.36
C0325,2016,4059.83,5593.78,51.77
C0325,2017,45182.47,51962.93,51.80
C0325,2018,3362.02,64542.83,54.70
C0325,2019,26304.41,20134.45,49.10
C0325,2020,12023.89,11488.54,51.32
C0325,2021,19795.84,55818.74,52.43
C0325,2022,25189.15,57015.26,89.86
C0325,2023,23052.95,36373.80,28.15
C0325,2024,37656.27,88811.97,39.97
C0326,2015,45682.28,33603.04,34.76
C0326,2016,15713.34,54065.55,58.09
C0326,2017,2202.48,22737.93,20.20
C0326,2018,44803.33,6060.23,84.48
C0326,2019,48960.42,45472.65,57.18
C0326,2020,22234.21,55060.10,82.73
C0326,2021,23333.65,77644.59,44.15
C0326,2022,8063.65,47633.34,30.50
C0326,2023,24300.65,31479.56,33.46
C0326,2024,15864.11,62402.48,52.95
C0327,2015,49724.62,41211.64,22.82
C0327,2016,10057.55,27175.35,74.73
C0327,2017,19550.75,91483.06,75.34
C0327,2018,31208.60,55985.63,69.14
C0327,2019,17911.05,24045.34,82.74
C0327,2020,24246.75,68736.58,58.46
C0327,2021,48700.70,81292.37,53.55
C0327,2022,25895.50,77060.71,57.04
C0327,2023,45605.70,61956.05,32.74
C0327,2024,3111.06,54364.06,55.86
C0328,2015,6871.10,78845.75,57.92
C0328,2016,47281.07,72271.61,73.52
C0328,2017,7307.82,59290.33,44.35
C0328,2018,37091.01,67483.45,26.46
C0328,2019,22854.18,21019.46,61.82
C0328,2020,20930.67,6893.69,75.16
C0328,2021,33301.79,93457.93,87.87
C0328,2022,36652.44,93852.05,26.32
C0328,2023,46666.49,79857.22,72.24
C0328,2024,13587.39,40368.90,61.71
C0329,2015,35205.94,19321.32,21.07
C0329,2016,17772.01,38946.55,70.28
C0329,2017,36162.88,73992.18,21.83
C0329,2018,7963.69,36844.00,74.97
C0329,2019,23419.58,80611.73,70.49
C0329,2020,9997.86,68936.26,68.15
C0329,2021,17485.87,64848.06,28.40
C0329,2022,36065.84,93372.50,84.33
C0329,2023,12434.14,89874.55,82.92
C0329,2024,34559.31,72608.22,83.02
C0330,2015,25301.07,23928.52,45.23
C0330,2016,5509.79,94197.80,54.45
C0330,2017,19948.04,26576.63,28.04
C0330,2018,43591.10,40395.40,23.58
C0330,2019,49475.25,83544.21,24.11
C0330,2020,19077.13,24822.43,59.81
C0330,2021,3688.86,65667.31,42.50
C0330,2022,7379.20,48494.46,60.57
C0330,2023,39619.27,64283.16,61.49
C0330,2024,33133.57,96014.82,83.49
C0331,2015,14965.59,81794.61,81.76
C0331,2016,20173.63,33103.15,70.30
C0331,2017,40746.36,10441.06,77.30
C0331,2018,21242.39,96869.21,20.22
C0331,2019,38032.89,60591.38,21.09
C0331,2020,15465.08,21444.99,52.10
C0331,2021,36515.78,64575.32,65.76
C0331,2022,23853.47,9010.56,75.59
C0331,2023,27722.36,22814.59,51.31
C0331,2024,30337.92,65099.89,85.81
C0332,2015,23078.16,43235.34,77.05
C0332,2016,23840.65,35883.71,27.19
C0332,2017,14019.72,67271.99,50.81
C0332,2018,49302.45,87308.33,89.64
C0332,2019,45384.94,69466.15,48.70
C0332,2020,26841.76,49026.84,47.04
C0332,2021,2696.84,67592.06,40.59
C0332,2022,9252.97,71086.96,54.05
C0332,2023,42842.83,78629.81,71.09
C0332,2024,46609.79,34169.60,23.32
C0333,2015,8903.31,15871.20,78.50
C0333,2016,36991.41,69778.61,84.23
C0333,2017,31528.14,16503.05,74.68
