Company_ID,Year,Revenue,Net_Income,ROA,ROE
C0058,2023,7966.81,992.79,9.83,21.29
C0058,2024,7537.94,1189.18,14.98,19.25
C0059,2015,9428.39,1636.92,3.31,13.24
C0059,2016,4042.74,338.42,12.68,23.81
C0059,2017,2143.23,215.22,3.54,20.33
C0059,2018,5554.04,464.09,10.71,24.36
C0059,2019,1196.36,140.96,10.36,23.59
C0059,2020,2959.63,540.90,13.74,14.63
C0059,2021,2158.09,219.65,3.48,20.09
C0059,2022,4025.98,427.44,6.10,18.38
C0059,2023,1201.04,215.05,3.18,21.23
C0059,2024,415.23,52.86,7.30,20.75
C0060,2015,6602.26,860.39,13.85,8.06
C0060,2016,6141.46,1100.06,12.16,9.67
C0060,2017,7112.75,878.99,11.40,10.31
C0060,2018,6637.83,1010.50,8.93,21.37
C0060,2019,1231.52,77.40,13.49,21.21
C0060,2020,2981.68,228.98,7.84,14.91
C0060,2021,1382.31,152.96,3.95,16.62
C0060,2022,8445.43,1049.14,12.89,21.54
C0060,2023,7494.35,1460.35,5.64,11.25
C0060,2024,2095.12,409.80,2.70,6.00
C0061,2015,3478.96,618.14,3.64,14.65
C0061,2016,9669.49,941.23,9.92,23.27
C0061,2017,5982.18,1164.16,9.89,20.81
C0061,2018,8031.44,1232.03,5.38,12.33
C0061,2019,2719.45,296.26,11.45,6.30
C0061,2020,2179.52,338.37,12.06,17.74
C0061,2021,7860.78,412.52,13.97,21.69
C0061,2022,6890.14,495.56,9.60,18.30
C0061,2023,6841.68,1193.55,12.13,13.50
C0061,2024,5571.08,818.04,11.79,7.47
C0062,2015,5679.43,594.23,5.35,23.22
C0062,2016,7383.41,923.66,6.03,10.52
C0062,2017,2773.02,515.15,8.22,9.49
C0062,2018,3592.41,519.95,2.25,21.32
C0062,2019,8729.20,957.79,5.87,24.62
C0062,2020,3157.77,214.88,8.16,18.20
C0062,2021,5508.46,518.14,3.40,17.50
C0062,2022,7056.13,1388.30,3.64,11.39
C0062,2023,9999.26,1155.96,8.02,5.41
C0062,2024,4409.38,532.55,11.50,8.84
C0063,2015,4338.12,541.35,12.84,16.69
C0063,2016,8441.62,1541.57,9.10,8.03
C0063,2017,8074.48,1135.19,8.17,22.68
C0063,2018,7337.65,1130.38,7.00,8.76
C0063,2019,4685.97,508.02,4.51,15.44
C0063,2020,3307.00,179.78,3.91,15.24
C0063,2021,6126.43,1161.85,12.29,17.08
C0063,2022,8774.61,1687.96,8.05,11.55
C0063,2023,8849.40,1702.38,12.27,22.47
C0063,2024,1174.13,224.91,11.15,13.89
C0064,2015,4340.67,747.84,4.52,19.00
C0064,2016,4700.75,717.75,8.63,17.72
C0064,2017,9778.39,1727.61,7.77,7.34
C0064,2018,6812.18,954.26,7.51,17.45
C0064,2019,4131.74,289.86,9.05,16.01
C0064,2020,357.97,38.91,14.77,22.97
C0064,2021,5697.31,1114.93,12.57,22.62
C0064,2022,1051.15,107.92,13.75,8.02
C0064,2023,8361.05,1506.45,2.39,6.63
C0064,2024,7549.93,483.06,3.82,10.89
C0065,2015,4659.04,466.50,3.10,24.73
C0065,2016,4349.19,446.41,5.42,5.43
C0065,2017,8983.66,518.72,7.74,18.46
C0065,2018,2955.74,200.59,10.35,17.17
C0065,2019,2565.30,202.59,8.51,17.93
C0065,2020,9398.05,1650.98,13.74,9.37
C0065,2021,8111.53,482.72,14.22,9.53
C0065,2022,8224.19,779.70,4.13,13.61
C0065,2023,2032.42,104.72,13.09,6.92
C0065,2024,1518.63,234.39,8.26,6.49
C0066,2015,357.69,51.17,7.89,6.77
C0066,2016,2446.71,359.05,12.20,16.46
C0066,2017,7764.49,824.26,3.21,12.95
C0066,2018,2476.38,201.18,13.47,10.87
C0066,2019,7318.12,1156.61,10.72,11.32
C0066,2020,2593.89,445.29,13.38,9.15
C0066,2021,4013.40,284.11,14.93,13.23
C0066,2022,9833.31,1209.74,8.73,9.06
C0066,2023,2523.64,220.33,3.21,18.96
C0066,2024,3826.07,287.78,4.16,7.48
C0067,2015,3080.76,493.38,6.21,23.96
C0067,2016,1185.29,154.93,3.35,6.80
C0067,2017,4949.95,408.01,12.60,23.87
C0067,2018,3849.04,371.43,5.86,21.67
C0067,2019,6979.38,1360.97,14.69,18.61
C0067,2020,8194.19,1452.85,11.13,23.25
C0067,2021,5488.07,998.79,4.25,7.78
C0067,2022,418.74,49.83,8.19,8.53
C0067,2023,6227.33,894.06,8.07,10.04
C0067,2024,648.37,69.06,8.40,9.90
C0068,2015,6201.93,382.39,8.96,11.22
C0068,2016,6881.80,758.10,2.41,16.51
C0068,2017,2057.90,286.25,10.92,5.56
C0068,2018,8211.53,764.26,8.33,12.65
C0068,2019,9119.74,1615.95,12.28,9.93
C0068,2020,8149.56,592.19,12.60,17.13
C0068,2021,3120.58,327.88,5.00,24.70
C0068,2022,5907.77,406.07,2.63,15.35
C0068,2023,9156.67,1013.87,11.14,13.51
C0068,2024,3274.58,183.21,14.71,12.36
C0069,2015,8218.28,746.90,7.81,20.70
C0069,2016,193.80,21.34,5.37,6.44
C0069,2017,136.10,16.57,4.04,24.20
C0069,2018,7621.15,1002.60,5.74,13.36
C0069,2019,7638.33,696.99,6.26,11.27
C0069,2020,7910.87,1016.20,7.51,24.48
C0069,2021,9307.27,1175.98,10.52,23.72
C0069,2022,1267.27,123.47,5.55,17.84
C0069,2023,2396.65,418.29,2.66,5.37
C0069,2024,9046.88,1192.80,6.85,19.97
C0070,2015,1854.64,185.17,13.12,11.71
C0070,2016,6854.07,1316.67,8.48,12.77
C0070,2017,5351.58,945.98,14.54,8.17
C0070,2018,923.62,182.31,8.55,15.47
C0070,2019,2924.11,449.83,5.59,19.89
C0070,2020,5251.68,560.53,4.51,10.46
C0070,2021,8538.27,786.62,11.03,23.77
C0070,2022,7104.63,1062.13,8.97,8.89
C0070,2023,6256.64,1233.33,9.85,6.33
C0070,2024,5010.73,721.58,11.82,17.89
C0071,2015,3056.97,557.11,11.44,21.99
C0071,2016,1280.52,127.24,2.56,24.06
C0071,2017,4149.85,460.81,12.43,20.34
C0071,2018,382.33,71.09,8.93,8.99
C0071,2019,2189.45,358.04,7.09,24.55
C0071,2020,4381.59,864.10,8.99,23.39
C0071,2021,4244.19,705.45,9.96,8.26
C0071,2022,538.52,63.16,3.94,16.18
C0071,2023,5931.70,769.10,7.43,16.11
C0071,2024,5541.87,1025.68,6.36,13.85
C0072,2015,873.23,115.92,6.56,24.69
C0072,2016,9437.31,833.41,3.19,6.19
C0072,2017,1083.89,125.02,4.08,17.54
C0072,2018,8562.86,1091.31,4.10,9.11
C0072,2019,103.07,6.65,6.85,15.55
C0072,2020,8834.58,1427.35,13.63,20.59
C0072,2021,295.23,19.60,4.68,9.93
C0072,2022,7602.34,841.87,7.41,12.87
C0072,2023,3680.74,628.28,6.05,24.02
C0072,2024,7408.35,890.01,12.24,20.23
C0073,2015,4077.28,718.83,2.65,16.45
C0073,2016,801.99,81.23,4.56,9.44
C0073,2017,7698.32,1490.74,4.74,13.51
C0073,2018,805.40,65.58,14.91,20.48
C0073,2019,9228.99,514.42,9.42,21.41
C0073,2020,604.64,109.36,3.81,9.89
C0073,2021,4845.32,788.97,5.54,18.24
C0073,2022,7258.04,615.46,4.18,6.90
C0073,2023,3993.14,789.49,3.62,5.46
C0073,2024,2250.61,282.10,12.36,15.97
C0074,2015,7615.00,1467.10,8.44,9.49
C0074,2016,7864.52,989.00,10.21,6.58
C0074,2017,9234.68,1115.38,6.31,19.60
C0074,2018,3824.03,448.83,9.20,14.96
C0074,2019,5111.89,512.37,5.35,20.93
C0074,2020,3694.97,480.55,6.00,18.28
C0074,2021,2645.11,311.81,10.48,19.60
C0074,2022,7535.23,418.30,3.95,11.15
C0074,2023,3462.55,308.39,10.02,10.27
C0074,2024,4338.68,355.63,13.08,17.02
C0075,2015,4096.37,737.82,3.57,9.00
C0075,2016,7155.35,1000.54,13.67,21.31
C0075,2017,9186.18,1511.61,3.03,15.46
C0075,2018,6700.89,1296.78,6.54,9.54
C0075,2019,4768.67,699.11,9.94,17.50
C0075,2020,7814.13,1542.44,9.27,23.90
C0075,2021,6445.62,623.71,3.25,6.64
C0075,2022,700.04,54.56,12.39,7.19
C0075,2023,1047.07,115.70,14.65,21.88
C0075,2024,475.38,57.34,4.36,7.19
C0076,2015,4622.48,851.94,13.64,5.79
C0076,2016,8275.95,1108.90,9.24,11.96
C0076,2017,3199.52,300.20,14.17,14.33
C0076,2018,3903.19,629.96,4.29,16.39
C0076,2019,9103.82,1145.94,12.30,15.15
C0076,2020,8385.34,623.20,2.78,23.26
C0076,2021,6683.98,912.52,13.48,20.37
C0076,2022,2741.36,511.84,10.76,24.68
C0076,2023,1258.71,222.03,6.81,14.53
C0076,2024,258.98,35.75,4.48,6.69
C0077,2015,1159.41,123.55,12.61,24.11
C0077,2016,2996.70,188.93,9.84,5.08
C0077,2017,5562.72,670.02,6.69,20.52
C0077,2018,733.60,119.44,7.77,5.63
C0077,2019,1448.66,150.72,12.75,20.22
C0077,2020,1892.70,161.48,6.41,23.76
C0077,2021,6356.62,1205.90,3.17,12.79
C0077,2022,6196.32,1073.41,13.85,9.82
C0077,2023,5552.58,809.24,7.04,9.53
C0077,2024,2579.96,181.93,6.53,14.83
C0078,2015,3774.08,270.74,4.66,8.42
C0078,2016,1057.23,69.23,13.67,18.46
C0078,2017,2341.96,333.60,4.83,12.37
C0078,2018,8987.28,605.15,10.28,11.46
C0078,2019,9798.95,1728.48,13.45,14.23
C0078,2020,6511.83,1295.49,2.45,15.85
C0078,2021,9176.55,963.10,12.77,7.84
C0078,2022,6463.14,762.98,7.34,19.16
C0078,2023,428.65,67.19,10.55,22.66
C0078,2024,9967.95,1899.62,6.84,10.56
C0079,2015,1079.63,198.77,11.04,8.61
C0079,2016,6858.15,402.15,5.31,20.21
C0079,2017,2603.08,196.17,2.29,8.67
C0079,2018,3980.61,649.59,14.32,5.83
C0079,2019,6494.75,995.87,2.21,17.38
C0079,2020,4421.22,309.41,12.71,9.80
C0079,2021,2580.41,323.35,4.20,8.44
C0079,2022,3411.02,570.06,7.10,24.63
C0079,2023,3481.33,288.31,12.69,10.84
C0079,2024,9597.31,1734.17,4.68,23.07
C0080,2015,8006.27,463.93,13.25,8.56
C0080,2016,4639.63,776.35,8.47,21.38
C0080,2017,2078.23,295.88,6.76,15.04
C0080,2018,8129.06,790.79,10.61,6.57
C0080,2019,1656.11,261.90,6.44,19.67
C0080,2020,2183.58,365.43,6.51,22.84
C0080,2021,3723.53,707.79,11.54,8.26
C0080,2022,8815.45,927.09,6.03,19.51
C0080,2023,1404.69,214.78,4.61,13.90
C0080,2024,1310.12,183.93,12.50,20.08
C0081,2015,4990.35,642.66,12.47,19.28
C0081,2016,2836.46,520.67,8.47,5.53
C0081,2017,5730.41,289.24,8.85,8.57
C0081,2018,4571.20,422.00,11.05,14.42
C0081,2019,4406.10,576.06,8.62,23.67
C0081,2020,1208.53,92.75,7.42,11.84
C0081,2021,1496.39,278.60,14.93,17.58
C0081,2022,8228.68,1210.76,3.92,5.24
C0081,2023,8870.24,1079.35,9.71,19.22
C0081,2024,2423.37,417.32,13.52,17.06
C0082,2015,1223.26,143.90,10.93,19.31
C0082,2016,628.83,84.14,13.45,23.09
C0082,2017,6122.15,308.63,6.37,7.93
C0082,2018,7182.00,753.07,5.54,10.23
C0082,2019,3790.82,268.46,13.07,24.92
C0082,2020,6828.79,1047.90,7.12,8.13
C0082,2021,7158.29,872.27,11.23,19.41
C0082,2022,9359.89,891.66,3.92,19.50
C0082,2023,742.25,89.20,11.83,18.66
C0082,2024,2003.69,163.19,9.14,9.55
C0083,2015,778.41,146.93,5.49,9.30
C0083,2016,8693.14,505.04,8.43,18.33
C0083,2017,7946.61,1428.90,11.06,8.73
C0083,2018,5788.96,733.48,2.15,18.23
C0083,2019,928.27,132.60,10.29,14.85
C0083,2020,2805.79,267.65,9.04,12.73
C0083,2021,3047.43,594.26,4.86,11.00
C0083,2022,5651.36,521.49,11.79,23.95
C0083,2023,2654.63,367.22,5.94,15.16
C0083,2024,822.30,163.65,5.60,16.23
C0084,2015,7334.55,1336.09,8.13,23.99
C0084,2016,3060.89,399.29,10.79,18.08
C0084,2017,4578.50,909.09,14.07,24.16
C0084,2018,1363.90,211.68,3.84,7.13
C0084,2019,8045.23,654.12,7.15,21.93
C0084,2020,5698.77,631.65,2.87,11.71
C0084,2021,9025.70,904.14,11.86,21.21
C0084,2022,5005.17,508.54,7.82,22.11
C0084,2023,9420.11,1545.54,11.19,10.43
C0084,2024,8929.50,1229.05,6.19,13.18
C0085,2015,5806.95,323.53,12.98,19.52
C0085,2016,9345.55,1697.31,8.95,6.98
C0085,2017,3298.58,311.78,14.27,20.11
C0085,2018,3719.86,742.34,3.02,7.21
C0085,2019,550.23,106.27,8.69,23.29
C0085,2020,5933.09,1133.69,11.96,10.53
C0085,2021,7247.05,1244.09,9.80,16.51
C0085,2022,7757.84,644.61,2.30,7.34
C0085,2023,1583.18,205.65,14.64,10.39
C0085,2024,4497.17,376.17,5.88,13.08
C0086,2015,1850.95,164.64,5.24,14.74
C0086,2016,6655.06,942.64,8.31,5.00
C0086,2017,1663.67,93.37,9.05,22.77
C0086,2018,9051.22,1768.78,11.96,5.15
C0086,2019,2383.28,447.58,7.11,20.47
C0086,2020,2984.88,319.73,7.72,14.41
C0086,2021,8523.97,1085.22,8.95,15.48
C0086,2022,4638.83,556.28,7.13,9.17
C0086,2023,337.56,61.55,13.89,17.15
C0086,2024,4996.40,765.90,13.07,15.74
C0087,2015,936.98,85.94,7.91,8.28
C0087,2016,9854.91,1153.28,2.00,9.76
C0087,2017,5922.30,677.19,13.71,6.34
C0087,2018,2639.67,511.83,3.62,6.33
C0087,2019,5680.81,433.43,5.18,5.28
C0087,2020,860.98,54.62,3.98,9.41
C0087,2021,8018.92,1460.19,4.34,18.59
C0087,2022,9260.75,1708.63,12.44,11.32
C0087,2023,8757.00,1582.92,9.53,11.85
C0087,2024,3483.40,441.16,14.43,7.64
C0088,2015,3325.10,495.31,5.01,16.51
C0088,2016,447.37,60.17,8.31,11.84
C0088,2017,6548.86,395.66,14.71,18.53
C0088,2018,5395.56,752.01,12.74,19.83
C0088,2019,4647.53,241.87,11.47,16.69
C0088,2020,9085.55,897.18,4.46,10.52
C0088,2021,1762.00,334.51,12.00,15.17
C0088,2022,195.70,18.71,6.52,10.04
C0088,2023,825.83,157.71,8.90,23.06
C0088,2024,2311.38,202.29,9.92,20.33
C0089,2015,429.53,41.74,9.92,14.86
C0089,2016,5078.15,732.58,11.44,24.31
C0089,2017,3209.50,527.14,10.60,15.94
C0089,2018,1886.78,236.24,2.89,11.57
C0089,2019,7525.83,1372.09,7.95,6.91
C0089,2020,2124.07,119.02,10.63,15.87
C0089,2021,6907.29,1300.84,5.85,22.21
C0089,2022,3557.72,282.65,6.07,22.33
C0089,2023,5167.09,943.70,3.62,17.09
C0089,2024,9345.28,1029.19,7.44,12.87
C0090,2015,469.78,82.17,14.83,18.01
C0090,2016,5052.62,761.68,5.71,20.24
C0090,2017,8558.79,653.82,8.91,13.23
C0090,2018,5920.95,1111.40,11.66,14.53
C0090,2019,2841.02,246.68,2.18,18.61
C0090,2020,4037.04,349.69,13.71,22.53
C0090,2021,6834.63,1176.42,7.03,20.82
C0090,2022,8919.04,587.60,13.30,5.45
C0090,2023,506.56,42.20,2.51,7.49
C0090,2024,808.23,101.48,3.89,22.06
C0091,2015,3318.01,579.23,6.19,21.68
C0091,2016,2404.52,173.42,6.49,12.78
C0091,2017,2722.82,359.82,13.02,16.69
C0091,2018,2290.57,358.90,2.15,23.12
C0091,2019,2038.67,365.10,10.33,23.23
C0091,2020,1393.18,265.17,3.71,20.66
C0091,2021,9346.15,1567.31,12.70,9.19
C0091,2022,1527.48,225.95,12.12,19.61
C0091,2023,2123.60,244.31,8.50,7.02
C0091,2024,2538.03,169.58,4.76,22.88
C0092,2015,9336.85,1460.85,10.25,7.98
C0092,2016,7581.57,1508.05,4.03,18.25
C0092,2017,7918.02,1270.95,4.47,17.20
C0092,2018,1137.11,59.71,10.15,20.54
C0092,2019,8379.47,1042.73,14.89,16.03
C0092,2020,4141.11,588.85,13.58,6.19
C0092,2021,2701.95,414.62,9.71,19.12
C0092,2022,5799.93,916.15,9.00,12.66
C0092,2023,8239.61,1101.77,14.98,11.41
C0092,2024,7808.66,652.05,9.12,24.83
C0093,2015,8910.98,1704.94,7.46,16.81
C0093,2016,9288.51,1435.07,13.82,19.21
C0093,2017,2457.41,210.17,5.04,15.53
C0093,2018,4296.19,422.52,3.27,20.40
C0093,2019,244.82,46.10,10.24,20.04
C0093,2020,8805.28,1612.45,3.25,18.14
C0093,2021,1630.26,180.59,6.85,24.95
C0093,2022,8628.60,481.01,7.51,14.20
C0093,2023,3360.93,192.50,9.12,19.12
C0093,2024,3744.52,346.70,14.89,20.96
C0094,2015,487.41,70.37,4.87,12.52
C0094,2016,3336.10,459.14,6.88,14.14
C0094,2017,8894.80,1290.41,3.72,24.38
C0094,2018,352.92,55.62,9.90,5.65
C0094,2019,4122.64,217.90,11.46,11.71
C0094,2020,410.86,27.02,8.27,14.72
C0094,2021,3772.14,392.01,5.20,5.03
C0094,2022,1809.14,132.48,10.07,22.98
C0094,2023,2596.96,159.19,9.01,10.72
C0094,2024,8788.22,1284.35,4.23,10.15
C0095,2015,4416.89,761.03,7.27,21.41
C0095,2016,2810.60,457.83,7.66,10.56
C0095,2017,5934.45,1024.02,14.77,18.15
C0095,2018,1506.86,225.85,13.04,21.43
C0095,2019,2667.98,427.68,11.55,20.85
C0095,2020,5507.85,499.93,13.55,20.64
C0095,2021,2451.48,487.72,11.56,6.77
C0095,2022,6823.36,528.64,13.74,6.60
C0095,2023,4965.76,408.06,2.71,11.14
C0095,2024,7742.69,722.69,7.93,5.72
C0096,2015,9487.62,1862.42,11.71,15.01
C0096,2016,1246.47,247.10,9.58,12.90
C0096,2017,3413.18,577.63,4.28,16.14
C0096,2018,3263.54,471.12,6.43,10.98
C0096,2019,1596.71,204.39,6.13,14.72
C0096,2020,8122.00,1588.61,5.40,11.69
C0096,2021,7622.80,1176.53,6.46,8.90
C0096,2022,4895.81,938.57,8.69,17.99
C0096,2023,5423.93,528.74,13.11,18.47
C0096,2024,689.49,68.99,11.65,21.58
C0097,2015,5599.52,997.88,12.86,22.50
C0097,2016,7934.28,575.06,13.49,19.09
C0097,2017,5780.89,1109.29,7.41,18.75
C0097,2018,2726.53,343.87,6.50,6.13
C0097,2019,6708.73,1267.70,2.75,7.20
C0097,2020,3678.74,369.78,14.10,21.25
C0097,2021,5494.25,864.76,2.86,9.66
C0097,2022,4926.90,603.21,11.63,12.11
C0097,2023,3873.63,557.88,6.92,7.91
C0097,2024,7216.89,906.84,14.33,8.90
C0098,2015,8850.37,1726.42,7.45,20.51
C0098,2016,151.60,23.32,12.62,10.24
C0098,2017,9342.80,819.34,5.67,13.98
C0098,2018,5164.00,962.84,5.89,8.03
C0098,2019,7037.25,662.24,9.74,18.56
C0098,2020,8570.68,906.27,14.97,19.57
C0098,2021,4724.33,308.59,8.73,12.23
C0098,2022,8366.24,1547.71,14.17,20.69
C0098,2023,1858.44,172.68,12.22,9.80
C0098,2024,1675.76,148.87,12.35,18.84
C0099,2015,6608.97,1242.75,7.67,19.60
C0099,2016,8714.42,1488.68,7.03,24.37
C0099,2017,8935.02,635.83,4.49,9.65
C0099,2018,6473.03,1070.63,14.53,6.87
C0099,2019,5302.34,991.30,14.47,10.26
C0099,2020,3380.79,208.85,11.71,7.46
C0099,2021,9802.00,1703.41,5.85,8.39
C0099,2022,3264.99,431.35,5.19,11.68
C0099,2023,7467.44,1122.95,14.85,13.28
C0099,2024,5366.62,665.08,2.87,23.07
C0100,2015,6124.27,947.24,12.97,8.91
C0100,2016,3995.46,220.21,6.62,24.44
C0100,2017,9651.75,1586.81,7.45,21.20
C0100,2018,5759.66,316.79,12.82,22.63
C0100,2019,9384.10,1110.09,3.18,23.59
C0100,2020,175.16,12.72,6.60,20.06
C0100,2021,5769.44,1001.21,14.38,20.78
C0100,2022,7200.15,698.77,11.09,13.76
C0100,2023,7476.29,883.06,11.81,15.21
C0100,2024,9059.27,1035.59,11.85,23.65
C0101,2015,143.58,23.82,2.79,12.57
C0101,2016,103.27,12.62,4.64,5.84
C0101,2017,4775.41,803.91,8.39,20.26
C0101,2018,390.01,23.80,6.79,16.46
C0101,2019,9747.87,767.54,7.34,21.30
C0101,2020,2298.45,305.07,12.16,6.51
C0101,2021,4779.38,917.94,2.19,17.42
C0101,2022,705.26,43.17,10.59,9.95
C0101,2023,5268.28,297.46,2.00,23.07
C0101,2024,3861.57,283.76,2.82,7.20
C0102,2015,542.13,79.25,7.31,21.86
C0102,2016,3417.73,375.43,12.93,6.77
C0102,2017,3975.22,691.02,3.88,5.50
C0102,2018,9900.22,601.83,9.21,9.70
C0102,2019,2158.07,171.48,10.82,11.66
C0102,2020,5493.32,521.89,4.98,17.53
C0102,2021,9874.42,1422.01,8.66,7.63
C0102,2022,7940.99,1213.19,13.85,13.75
C0102,2023,9934.34,681.80,8.66,9.09
C0102,2024,9686.15,1855.58,4.05,22.11
C0103,2015,4946.44,500.37,10.16,5.90
C0103,2016,6994.12,1097.90,9.70,12.12
C0103,2017,1193.39,153.51,2.35,17.63
C0103,2018,4467.37,372.64,3.18,23.26
C0103,2019,8109.28,1434.81,4.04,22.36
C0103,2020,5102.82,881.44,3.77,22.90
C0103,2021,7056.72,772.08,5.37,6.26
C0103,2022,7482.94,1034.82,7.90,21.82
C0103,2023,2609.34,231.38,6.83,20.60
C0103,2024,8769.42,1345.91,13.58,23.05
C0104,2015,4652.24,448.26,9.96,11.23
C0104,2016,2180.83,385.16,13.39,23.24
C0104,2017,8667.62,716.01,8.85,13.05
C0104,2018,4236.41,221.23,3.17,17.68
C0104,2019,7528.09,679.61,8.02,13.48
C0104,2020,5525.53,434.63,12.69,13.55
C0104,2021,3880.53,489.89,4.52,15.93
C0104,2022,8117.78,653.93,3.19,12.12
C0104,2023,5886.25,968.16,6.28,20.85
C0104,2024,3966.56,341.94,7.06,17.67
C0105,2015,1185.02,184.92,5.98,18.80
C0105,2016,8964.91,1226.14,3.76,9.62
C0105,2017,451.15,89.30,5.26,24.39
C0105,2018,8645.55,1728.98,10.87,18.20
C0105,2019,3663.62,661.02,7.02,8.94
C0105,2020,6429.45,1054.41,10.22,20.01
C0105,2021,9229.78,996.52,8.97,8.47
C0105,2022,1601.90,261.10,9.14,6.27
C0105,2023,5712.81,1105.44,5.23,15.55
C0105,2024,7667.89,410.28,8.78,16.07
C0106,2015,7600.08,993.23,2.31,8.78
C0106,2016,5303.76,438.62,7.61,11.97
C0106,2017,6284.92,840.18,9.44,23.92
C0106,2018,7599.52,911.69,4.37,10.70
C0106,2019,8426.17,1149.04,5.34,8.11
C0106,2020,7641.95,1013.66,4.85,24.85
C0106,2021,3604.65,699.36,2.92,11.05
C0106,2022,9967.59,1323.97,6.52,18.61
C0106,2023,4401.58,778.79,14.73,9.63
C0106,2024,342.20,33.53,6.60,16.00
C0107,2015,3689.91,426.98,7.99,12.73
C0107,2016,1365.05,164.57,10.49,24.23
C0107,2017,1302.28,119.56,10.43,13.66
C0107,2018,2887.20,308.84,14.35,16.68
C0107,2019,628.42,87.84,13.15,23.90
C0107,2020,6916.27,947.72,12.32,24.78
C0107,2021,832.49,121.10,14.37,7.03
C0107,2022,2112.57,217.11,5.00,21.69
C0107,2023,1019.71,99.29,10.02,12.64
C0107,2024,725.36,102.81,13.53,16.90
C0108,2015,2750.74,192.36,10.11,12.50
C0108,2016,5761.80,506.78,14.71,13.02
C0108,2017,9650.39,543.50,3.30,8.18
C0108,2018,8768.01,533.90,7.71,16.46
C0108,2019,8771.75,758.82,14.71,15.93
C0108,2020,1843.06,97.55,6.93,8.79
C0108,2021,2722.58,236.35,11.61,15.83
C0108,2022,856.29,126.94,2.40,24.46
C0108,2023,7806.84,461.90,11.03,19.29
C0108,2024,791.18,91.39,14.15,14.62
C0109,2015,5611.29,1049.12,6.98,23.32
C0109,2016,2553.97,430.84,2.28,16.51
C0109,2017,2510.11,240.51,2.36,7.70
C0109,2018,9908.18,1869.88,13.60,15.95
C0109,2019,7592.12,755.01,11.39,8.62
C0109,2020,8385.70,510.50,3.39,20.35
C0109,2021,5762.63,1147.39,2.71,24.34
C0109,2022,8723.04,1574.54,12.46,12.22
C0109,2023,6490.36,778.13,12.53,13.70
C0109,2024,9467.12,1419.66,3.57,13.43
C0110,2015,2885.25,434.76,5.92,10.71
C0110,2016,5993.66,474.53,12.14,20.88
C0110,2017,6932.30,554.63,8.83,17.35
C0110,2018,3990.08,480.55,14.44,6.28
C0110,2019,8809.11,1644.98,8.25,21.78
C0110,2020,9800.05,504.69,10.80,8.74
C0110,2021,4988.32,834.92,8.63,24.58
C0110,2022,3967.34,232.60,14.26,12.53
C0110,2023,4772.19,580.93,7.18,17.33
C0110,2024,8542.09,1244.42,4.99,6.56
C0111,2015,6490.14,993.08,6.25,11.89
C0111,2016,543.25,31.93,13.09,21.05
C0111,2017,5467.48,616.68,8.47,14.54
C0111,2018,271.27,37.32,6.61,23.09
C0111,2019,7807.50,467.72,9.08,16.50
C0111,2020,3350.29,235.41,3.73,23.57
C0111,2021,4772.87,713.77,2.07,24.65
C0111,2022,8006.91,1026.85,5.65,14.08
C0111,2023,559.84,41.58,9.87,16.30
C0111,2024,1669.56,217.52,11.25,21.70
C0112,2015,4039.81,755.06,12.75,9.43
C0112,2016,2376.26,124.37,14.05,22.23
C0112,2017,3445.22,504.36,7.36,16.84
C0112,2018,9981.93,609.37,11.63,19.51
C0112,2019,8271.60,421.58,2.97,6.60
C0112,2020,8850.63,642.54,2.75,20.32
C0112,2021,9376.84,1063.67,3.62,11.22
C0112,2022,3475.27,592.02,7.83,21.10
C0112,2023,3041.06,280.59,4.75,15.18
C0112,2024,2417.22,347.72,5.73,10.49
C0113,2015,8318.16,928.92,10.42,24.06
C0113,2016,6827.56,581.37,6.66,20.30
C0113,2017,2438.10,309.97,9.25,24.71
C0113,2018,3832.24,650.02,7.36,12.29
C0113,2019,5116.45,894.73,4.20,17.98
C0113,2020,5328.59,943.04,2.96,17.23
C0113,2021,8898.40,896.81,5.07,18.75
C0113,2022,3867.60,653.70,2.75,5.77
C0113,2023,9094.39,744.16,10.04,10.83
C0113,2024,4469.54,718.54,12.34,23.19
C0114,2015,7489.09,1439.83,6.42,13.48
C0114,2016,9309.52,484.67,7.03,24.21
C0114,2017,9085.00,1054.36,12.61,9.27
C0114,2018,663.83,97.69,4.89,24.95
C0114,2019,2136.47,331.72,3.55,18.95
C0114,2020,4821.36,368.42,8.51,20.53
C0114,2021,4372.39,856.23,10.40,12.94
C0114,2022,6444.83,917.03,9.80,23.14
C0114,2023,9452.62,705.65,11.28,15.91
C0114,2024,1212.81,64.37,2.74,18.62
C0115,2015,4573.40,766.00,7.57,6.90
C0115,2016,2004.87,124.21,5.10,17.63
C0115,2017,8951.67,636.98,11.87,22.58
C0115,2018,9649.34,1314.48,13.35,8.57
C0115,2019,4839.15,680.03,5.66,19.75
C0115,2020,1129.70,172.88,3.24,5.51
C0115,2021,7874.42,858.52,5.29,23.52
C0115,2022,7001.70,1162.88,3.35,24.66
C0115,2023,3611.24,708.36,6.19,12.08
C0115,2024,8885.33,805.58,9.00,7.14
C0116,2015,9760.74,1517.35,14.66,18.17
C0116,2016,5622.75,1064.22,7.19,5.60
C0116,2017,5700.71,871.88,4.86,14.65
C0116,2018,3045.38,463.41,4.17,10.44
C0116,2019,5886.61,491.92,4.25,14.47
C0116,2020,4452.46,580.02,4.50,5.37
C0116,2021,3091.69,415.46,11.91,6.03
