Company_ID,Year,Stock_Price_Start,Stock_Price_End,Annual_Return,Market_Cap
C0060,2021,78.69,74.74,-5.02,313.39
C0060,2022,144.06,147.77,2.57,292.86
C0060,2023,107.31,97.65,-9.00,326.65
C0060,2024,184.70,208.19,12.72,387.62
C0061,2015,27.29,29.66,8.68,374.42
C0061,2016,140.66,139.24,-1.01,53.59
C0061,2017,137.76,152.93,11.01,182.15
C0061,2018,190.62,193.19,1.35,132.72
C0061,2019,80.59,81.07,0.59,269.58
C0061,2020,68.03,65.26,-4.08,31.65
C0061,2021,42.75,48.07,12.43,381.47
C0061,2022,60.40,64.42,6.65,54.16
C0061,2023,105.36,96.70,-8.22,136.43
C0061,2024,169.17,136.65,-19.22,391.59
C0062,2015,64.01,57.01,-10.94,26.73
C0062,2016,39.97,33.00,-17.43,330.44
C0062,2017,61.70,65.34,5.90,462.31
C0062,2018,29.18,27.28,-6.49,309.20
C0062,2019,186.07,195.80,5.23,356.62
C0062,2020,175.80,175.39,-0.23,396.34
C0062,2021,68.61,77.04,12.28,111.90
C0062,2022,56.93,70.27,23.43,290.90
C0062,2023,182.03,197.97,8.76,155.22
C0062,2024,10.34,8.65,-16.28,125.50
C0063,2015,124.11,100.59,-18.95,97.04
C0063,2016,184.04,170.78,-7.21,293.13
C0063,2017,106.63,112.49,5.50,397.47
C0063,2018,10.56,8.74,-17.31,438.07
C0063,2019,51.59,51.41,-0.34,214.86
C0063,2020,185.26,246.81,33.22,187.08
C0063,2021,13.23,11.30,-14.60,343.97
C0063,2022,85.01,116.39,36.91,390.40
C0063,2023,160.05,210.31,31.40,127.41
C0063,2024,169.24,219.85,29.91,149.35
C0064,2015,100.75,132.80,31.82,267.16
C0064,2016,54.17,45.94,-15.20,222.75
C0064,2017,123.94,110.40,-10.93,353.19
C0064,2018,60.12,52.94,-11.94,252.74
C0064,2019,58.50,50.70,-13.33,56.69
C0064,2020,163.44,162.89,-0.34,83.81
C0064,2021,39.31,51.03,29.81,451.05
C0064,2022,11.05,10.51,-4.88,114.47
C0064,2023,73.99,70.03,-5.35,25.99
C0064,2024,103.29,124.51,20.55,366.00
C0065,2015,143.97,123.54,-14.18,342.32
C0065,2016,158.41,160.97,1.62,300.44
C0065,2017,136.07,132.97,-2.27,251.63
C0065,2018,129.04,168.83,30.84,484.82
C0065,2019,136.49,151.33,10.87,60.80
C0065,2020,61.59,73.16,18.79,255.57
C0065,2021,82.65,72.52,-12.26,282.46
C0065,2022,127.12,172.55,35.74,12.22
C0065,2023,22.46,22.31,-0.65,206.58
C0065,2024,66.11,80.93,22.41,391.62
C0066,2015,87.22,119.73,37.28,236.08
C0066,2016,111.35,123.07,10.52,437.76
C0066,2017,102.43,113.14,10.45,322.75
C0066,2018,146.45,127.46,-12.97,383.28
C0066,2019,99.95,103.37,3.42,402.44
C0066,2020,181.78,238.41,31.15,345.06
C0066,2021,82.26,72.48,-11.89,374.94
C0066,2022,109.82,148.31,35.05,347.96
C0066,2023,10.61,12.74,20.04,275.68
C0066,2024,68.99,72.62,5.26,283.70
C0067,2015,174.65,196.99,12.79,95.75
C0067,2016,73.38,65.33,-10.97,413.89
C0067,2017,58.11,54.07,-6.95,156.76
C0067,2018,113.27,110.08,-2.82,268.33
C0067,2019,24.96,25.73,3.09,125.52
C0067,2020,111.00,149.78,34.93,348.24
C0067,2021,67.70,69.09,2.05,487.61
C0067,2022,82.79,92.25,11.43,401.17
C0067,2023,160.36,143.88,-10.28,309.93
C0067,2024,135.77,168.57,24.16,284.19
C0068,2015,94.76,107.66,13.62,245.40
C0068,2016,119.73,127.38,6.39,103.28
C0068,2017,155.70,213.05,36.83,174.66
C0068,2018,151.70,202.43,33.44,203.79
C0068,2019,45.21,54.06,19.57,472.34
C0068,2020,67.17,90.89,35.31,213.37
C0068,2021,76.17,86.74,13.89,293.51
C0068,2022,45.63,59.15,29.62,461.29
C0068,2023,12.31,12.87,4.57,259.69
C0068,2024,43.05,36.68,-14.80,126.47
C0069,2015,163.57,228.42,39.65,191.12
C0069,2016,113.72,102.28,-10.06,188.39
C0069,2017,74.92,71.24,-4.91,357.64
C0069,2018,125.59,112.76,-10.21,148.76
C0069,2019,150.57,150.94,0.25,365.41
C0069,2020,77.34,75.30,-2.64,444.73
C0069,2021,98.55,114.39,16.07,168.70
C0069,2022,22.20,31.03,39.79,68.54
C0069,2023,123.45,102.65,-16.85,319.64
C0069,2024,77.72,98.47,26.71,181.07
C0070,2015,92.37,80.99,-12.32,267.46
C0070,2016,90.29,73.31,-18.81,317.45
C0070,2017,130.16,154.00,18.31,204.46
C0070,2018,118.77,157.25,32.40,462.42
C0070,2019,90.20,81.70,-9.42,200.41
C0070,2020,13.22,13.29,0.50,154.38
C0070,2021,127.98,115.34,-9.87,442.95
C0070,2022,177.12,238.03,34.39,69.01
C0070,2023,156.21,150.31,-3.78,62.98
C0070,2024,196.51,209.64,6.68,467.91
C0071,2015,36.42,48.69,33.68,105.28
C0071,2016,52.28,59.17,13.17,75.07
C0071,2017,112.46,152.91,35.97,268.05
C0071,2018,54.82,74.33,35.59,24.35
C0071,2019,16.56,17.84,7.70,310.39
C0071,2020,86.43,99.35,14.94,227.01
C0071,2021,64.65,60.66,-6.18,320.57
C0071,2022,60.11,83.82,39.43,142.68
C0071,2023,191.10,184.79,-3.30,452.83
C0071,2024,55.31,70.24,27.00,136.02
C0072,2015,34.59,34.17,-1.22,319.14
C0072,2016,33.81,33.40,-1.22,472.60
C0072,2017,163.20,140.73,-13.77,201.00
C0072,2018,145.82,165.64,13.59,81.55
C0072,2019,34.60,32.76,-5.31,35.12
C0072,2020,51.75,46.01,-11.10,481.55
C0072,2021,152.00,142.27,-6.40,382.09
C0072,2022,62.18,59.11,-4.93,459.56
C0072,2023,196.49,216.62,10.25,349.72
C0072,2024,112.71,116.26,3.16,171.88
C0073,2015,46.48,39.29,-15.47,62.39
C0073,2016,173.17,194.23,12.16,464.72
C0073,2017,70.70,89.98,27.26,245.32
C0073,2018,64.87,74.25,14.45,198.86
C0073,2019,72.21,100.00,38.47,289.32
C0073,2020,155.96,134.04,-14.05,54.17
C0073,2021,42.91,55.47,29.27,155.29
C0073,2022,82.54,91.08,10.34,319.30
C0073,2023,15.86,17.65,11.30,50.96
C0073,2024,167.06,185.68,11.15,68.49
C0074,2015,74.74,74.38,-0.48,255.78
C0074,2016,57.15,56.85,-0.53,312.11
C0074,2017,120.18,141.70,17.91,94.31
C0074,2018,143.95,119.03,-17.31,17.51
C0074,2019,164.45,189.66,15.33,479.23
C0074,2020,76.08,93.94,23.48,14.72
C0074,2021,164.34,166.60,1.38,2.02
C0074,2022,98.33,91.49,-6.96,162.35
C0074,2023,29.22,27.11,-7.20,112.00
C0074,2024,170.80,145.03,-15.09,287.22
C0075,2015,114.05,97.38,-14.62,447.21
C0075,2016,124.47,112.02,-10.00,241.07
C0075,2017,188.12,152.66,-18.85,386.88
C0075,2018,116.24,111.56,-4.03,454.70
C0075,2019,11.06,10.88,-1.62,95.51
C0075,2020,175.42,245.08,39.71,244.67
C0075,2021,64.10,89.42,39.50,321.39
C0075,2022,105.34,96.09,-8.78,166.61
C0075,2023,48.93,45.40,-7.22,370.14
C0075,2024,66.43,72.75,9.51,352.95
C0076,2015,140.46,124.91,-11.07,211.13
C0076,2016,91.62,101.00,10.24,44.89
C0076,2017,129.15,134.27,3.96,6.77
C0076,2018,166.48,165.61,-0.52,185.31
C0076,2019,74.76,96.70,29.36,41.95
C0076,2020,117.98,153.01,29.69,391.03
C0076,2021,157.74,219.69,39.27,167.83
C0076,2022,145.87,136.22,-6.61,333.38
C0076,2023,112.57,150.05,33.30,173.84
C0076,2024,82.84,93.01,12.27,398.17
C0077,2015,87.43,100.97,15.49,444.32
C0077,2016,92.30,123.47,33.78,418.92
C0077,2017,76.28,104.17,36.56,242.75
C0077,2018,142.82,176.54,23.61,42.89
C0077,2019,33.83,34.12,0.87,186.48
C0077,2020,193.82,212.00,9.38,212.80
C0077,2021,158.01,184.72,16.90,480.17
C0077,2022,66.65,86.46,29.72,283.18
C0077,2023,18.08,21.61,19.48,320.78
C0077,2024,145.15,147.94,1.93,391.22
C0078,2015,149.53,157.11,5.07,284.53
C0078,2016,193.09,160.31,-16.97,299.64
C0078,2017,58.20,78.84,35.46,123.42
C0078,2018,25.72,21.93,-14.71,30.37
C0078,2019,183.88,211.08,14.80,360.97
C0078,2020,59.14,78.25,32.30,424.49
C0078,2021,147.09,154.82,5.25,206.59
C0078,2022,21.53,27.55,28.01,274.91
C0078,2023,154.51,198.13,28.23,154.34
C0078,2024,34.13,28.53,-16.41,225.66
C0079,2015,142.16,148.88,4.73,105.24
C0079,2016,111.15,135.00,21.46,380.18
C0079,2017,191.54,201.77,5.34,246.46
C0079,2018,17.01,19.18,12.71,274.03
C0079,2019,65.49,75.75,15.67,19.51
C0079,2020,23.21,20.67,-10.93,311.58
C0079,2021,177.05,185.40,4.72,102.13
C0079,2022,122.84,100.37,-18.29,192.31
C0079,2023,111.64,99.34,-11.02,206.95
C0079,2024,34.98,38.73,10.74,224.92
C0080,2015,102.92,117.75,14.42,114.49
C0080,2016,85.75,76.13,-11.23,425.21
C0080,2017,69.99,87.73,25.34,214.50
C0080,2018,156.72,160.44,2.38,306.46
C0080,2019,21.64,29.27,35.24,307.35
C0080,2020,132.87,137.20,3.26,303.89
C0080,2021,166.37,148.05,-11.01,280.10
C0080,2022,182.39,228.86,25.48,411.49
C0080,2023,151.72,173.07,14.07,406.50
C0080,2024,63.67,65.70,3.20,209.16
C0081,2015,124.10,125.78,1.36,318.29
C0081,2016,36.87,32.83,-10.95,52.31
C0081,2017,32.24,32.39,0.45,46.30
C0081,2018,131.34,107.38,-18.24,240.48
C0081,2019,171.71,189.13,10.14,450.20
C0081,2020,22.78,30.48,33.80,325.35
C0081,2021,30.14,38.50,27.72,334.94
C0081,2022,117.47,95.98,-18.29,79.68
C0081,2023,51.46,68.38,32.88,227.20
C0081,2024,126.25,135.26,7.14,200.99
C0082,2015,50.76,46.42,-8.55,391.71
C0082,2016,32.13,40.21,25.14,69.77
C0082,2017,113.66,112.95,-0.63,270.06
C0082,2018,173.82,165.47,-4.80,455.76
C0082,2019,140.17,125.71,-10.32,446.34
C0082,2020,165.56,180.78,9.20,426.32
C0082,2021,60.60,51.88,-14.40,188.12
C0082,2022,178.34,226.73,27.14,470.61
C0082,2023,81.64,88.36,8.24,402.84
C0082,2024,171.97,183.69,6.82,425.72
C0083,2015,99.52,79.73,-19.89,466.24
C0083,2016,60.89,78.60,29.07,468.56
C0083,2017,59.45,65.14,9.57,120.79
C0083,2018,117.86,125.39,6.39,64.72
C0083,2019,25.01,31.44,25.68,345.75
C0083,2020,186.71,156.41,-16.23,282.04
C0083,2021,61.58,62.81,2.00,164.39
C0083,2022,73.77,84.50,14.54,342.54
C0083,2023,54.33,58.47,7.63,31.94
C0083,2024,10.57,9.61,-9.10,24.56
C0084,2015,141.58,138.69,-2.04,177.80
C0084,2016,122.21,119.78,-1.99,97.73
C0084,2017,163.83,228.58,39.52,359.56
C0084,2018,17.79,17.72,-0.43,474.06
C0084,2019,186.44,172.11,-7.69,331.15
C0084,2020,72.87,94.26,29.36,327.74
C0084,2021,183.48,193.15,5.27,4.29
C0084,2022,30.35,32.37,6.63,256.63
C0084,2023,151.34,170.92,12.93,408.73
C0084,2024,120.08,138.98,15.74,327.41
C0085,2015,78.06,90.10,15.43,114.66
C0085,2016,25.04,20.55,-17.93,424.39
C0085,2017,124.90,161.28,29.13,482.22
C0085,2018,15.02,13.78,-8.31,140.22
C0085,2019,105.24,102.66,-2.46,104.34
C0085,2020,124.80,112.83,-9.59,169.92
C0085,2021,149.18,188.00,26.02,32.52
C0085,2022,198.35,228.15,15.02,436.84
C0085,2023,59.42,74.46,25.32,464.72
C0085,2024,71.25,84.94,19.20,317.02
C0086,2015,74.82,64.53,-13.75,382.40
C0086,2016,149.00,146.15,-1.91,334.66
C0086,2017,187.05,206.57,10.44,189.30
C0086,2018,195.12,191.80,-1.70,316.39
C0086,2019,189.70,175.36,-7.56,418.32
C0086,2020,177.08,234.08,32.19,405.14
C0086,2021,198.29,247.59,24.87,41.45
C0086,2022,81.43,82.01,0.71,231.84
C0086,2023,190.18,239.44,25.90,199.26
C0086,2024,154.59,181.88,17.65,376.25
C0087,2015,42.01,33.70,-19.77,251.19
C0087,2016,18.64,19.16,2.82,175.50
C0087,2017,50.75,49.45,-2.57,353.47
C0087,2018,157.96,147.02,-6.93,237.32
C0087,2019,130.02,123.65,-4.90,129.06
C0087,2020,52.63,71.86,36.54,445.32
C0087,2021,150.97,164.82,9.18,57.41
C0087,2022,36.85,48.22,30.86,10.03
C0087,2023,166.15,154.28,-7.15,72.81
C0087,2024,160.89,145.55,-9.54,82.66
C0088,2015,194.79,259.71,33.33,269.48
C0088,2016,38.55,42.31,9.74,312.81
C0088,2017,182.26,243.69,33.71,224.86
C0088,2018,74.81,62.68,-16.22,102.88
C0088,2019,89.05,120.21,34.99,66.96
C0088,2020,99.00,103.88,4.93,246.58
C0088,2021,129.11,115.33,-10.68,283.18
C0088,2022,199.01,240.80,21.00,152.68
C0088,2023,123.99,158.48,27.81,111.00
C0088,2024,186.08,154.15,-17.16,41.22
C0089,2015,58.46,81.39,39.23,14.10
C0089,2016,85.70,104.40,21.82,53.76
C0089,2017,105.85,105.10,-0.72,371.30
C0089,2018,71.35,63.56,-10.92,172.67
C0089,2019,195.60,202.55,3.55,14.68
C0089,2020,147.88,137.87,-6.77,254.57
C0089,2021,100.99,110.73,9.65,268.50
C0089,2022,152.75,193.86,26.91,214.92
C0089,2023,98.81,118.19,19.61,56.23
C0089,2024,13.27,14.09,6.16,377.73
C0090,2015,113.21,98.64,-12.86,344.85
C0090,2016,128.79,176.99,37.43,197.97
C0090,2017,196.43,189.01,-3.78,191.03
C0090,2018,17.75,17.16,-3.33,78.81
C0090,2019,107.30,127.40,18.73,377.02
C0090,2020,28.65,36.16,26.23,300.19
C0090,2021,38.31,53.27,39.05,43.81
C0090,2022,125.99,174.05,38.15,189.65
C0090,2023,54.00,72.80,34.83,451.88
C0090,2024,152.34,161.66,6.12,226.73
C0091,2015,107.70,96.93,-10.00,163.14
C0091,2016,51.46,59.21,15.07,322.25
C0091,2017,103.82,84.13,-18.96,102.28
C0091,2018,10.17,9.33,-8.23,262.38
C0091,2019,173.92,139.40,-19.85,335.09
C0091,2020,12.41,11.27,-9.17,427.58
C0091,2021,11.33,12.29,8.49,346.56
C0091,2022,126.19,130.73,3.60,192.82
C0091,2023,194.97,199.18,2.16,384.13
C0091,2024,172.63,224.17,29.86,449.30
C0092,2015,57.88,69.75,20.50,239.40
C0092,2016,47.37,64.51,36.19,3.25
C0092,2017,128.96,137.63,6.72,440.58
C0092,2018,166.30,160.20,-3.67,83.56
C0092,2019,78.79,68.84,-12.64,64.04
C0092,2020,92.15,110.87,20.32,154.53
C0092,2021,31.94,41.69,30.50,190.61
C0092,2022,39.04,35.53,-8.98,399.89
C0092,2023,117.99,156.60,32.73,195.20
C0092,2024,29.50,32.92,11.58,25.36
C0093,2015,48.39,42.89,-11.36,318.34
C0093,2016,54.59,64.73,18.57,335.94
C0093,2017,94.35,104.92,11.20,407.30
C0093,2018,18.67,15.25,-18.31,200.03
C0093,2019,104.96,109.11,3.95,43.95
C0093,2020,186.45,236.95,27.09,276.98
C0093,2021,14.65,16.60,13.33,61.38
C0093,2022,129.89,125.89,-3.08,9.52
C0093,2023,168.81,229.11,35.72,389.51
C0093,2024,69.37,65.39,-5.73,202.30
C0094,2015,34.99,33.30,-4.84,262.98
C0094,2016,18.23,18.47,1.28,331.76
C0094,2017,132.34,176.90,33.67,201.11
C0094,2018,114.92,126.94,10.46,26.51
C0094,2019,53.57,64.78,20.93,127.12
C0094,2020,168.01,232.82,38.58,97.98
C0094,2021,149.75,190.17,27.00,488.72
C0094,2022,62.52,56.49,-9.64,370.01
C0094,2023,153.14,194.95,27.30,226.32
C0094,2024,56.55,70.63,24.90,32.62
C0095,2015,138.30,129.94,-6.04,58.81
C0095,2016,32.52,32.37,-0.48,406.64
C0095,2017,141.53,173.52,22.61,472.78
C0095,2018,55.37,52.21,-5.70,16.64
C0095,2019,118.77,109.85,-7.51,455.29
C0095,2020,42.77,52.27,22.21,190.90
C0095,2021,147.93,196.51,32.84,107.60
C0095,2022,21.57,18.22,-15.50,52.01
C0095,2023,41.43,44.23,6.75,386.10
C0095,2024,44.99,52.38,16.43,234.99
C0096,2015,17.86,21.53,20.58,416.38
C0096,2016,151.55,211.83,39.77,113.85
C0096,2017,196.38,237.55,20.96,339.61
C0096,2018,157.90,185.07,17.21,59.94
C0096,2019,173.52,241.86,39.38,45.79
C0096,2020,11.14,9.32,-16.36,67.57
C0096,2021,32.40,27.36,-15.53,404.64
C0096,2022,116.21,132.07,13.64,328.15
C0096,2023,195.80,198.77,1.52,83.82
C0096,2024,135.54,116.29,-14.20,193.00
C0097,2015,81.09,79.78,-1.61,382.08
C0097,2016,37.77,45.50,20.46,143.55
C0097,2017,39.04,51.86,32.84,460.71
C0097,2018,78.92,67.61,-14.34,457.39
C0097,2019,145.62,163.69,12.41,276.90
C0097,2020,16.05,15.69,-2.23,316.36
C0097,2021,171.91,206.36,20.04,326.96
C0097,2022,188.89,213.39,12.97,129.98
C0097,2023,178.88,242.56,35.60,183.30
C0097,2024,183.48,150.93,-17.74,68.83
C0098,2015,12.91,13.97,8.20,462.51
C0098,2016,195.78,179.27,-8.43,362.20
C0098,2017,79.61,89.33,12.21,24.13
C0098,2018,175.16,229.84,31.21,275.14
C0098,2019,45.49,61.27,34.68,172.19
C0098,2020,94.84,98.53,3.89,407.83
C0098,2021,18.39,23.67,28.71,172.56
C0098,2022,17.61,17.06,-3.17,322.43
C0098,2023,189.22,152.09,-19.62,83.70
C0098,2024,164.02,215.38,31.31,279.82
C0099,2015,110.67,96.46,-12.84,147.65
C0099,2016,109.84,89.03,-18.94,83.28
C0099,2017,152.26,154.13,1.23,310.01
C0099,2018,74.92,76.99,2.76,319.68
C0099,2019,154.76,130.97,-15.37,491.69
C0099,2020,102.15,131.62,28.85,334.88
C0099,2021,131.20,136.89,4.34,258.34
C0099,2022,193.32,211.48,9.40,456.40
C0099,2023,99.55,95.45,-4.12,414.31
C0099,2024,89.50,99.06,10.69,274.82
C0100,2015,182.09,229.44,26.00,256.16
C0100,2016,181.49,243.87,34.37,471.04
C0100,2017,198.56,274.47,38.23,308.95
C0100,2018,114.66,121.09,5.60,357.18
C0100,2019,75.41,105.12,39.40,44.25
C0100,2020,55.67,54.39,-2.30,359.43
C0100,2021,16.48,13.25,-19.58,133.08
C0100,2022,148.08,186.66,26.06,58.65
C0100,2023,54.36,49.31,-9.29,424.98
C0100,2024,125.26,104.15,-16.85,345.90
C0101,2015,184.15,249.42,35.44,204.37
C0101,2016,190.54,242.96,27.51,216.28
C0101,2017,10.84,9.34,-13.84,99.36
C0101,2018,70.24,88.94,26.61,5.77
C0101,2019,169.10,220.91,30.64,175.33
C0101,2020,111.92,150.33,34.32,75.06
C0101,2021,163.43,184.05,12.62,211.44
C0101,2022,172.13,210.35,22.20,417.08
C0101,2023,94.10,118.31,25.73,58.26
C0101,2024,78.21,94.88,21.32,46.79
C0102,2015,96.53,114.69,18.81,451.15
C0102,2016,134.03,151.26,12.85,372.82
C0102,2017,79.76,86.74,8.75,27.48
C0102,2018,157.25,219.78,39.77,40.71
C0102,2019,181.76,182.22,0.25,342.78
C0102,2020,63.64,54.28,-14.70,185.80
C0102,2021,193.35,243.43,25.90,362.36
C0102,2022,128.32,119.12,-7.17,202.82
C0102,2023,176.85,198.01,11.96,483.93
C0102,2024,29.74,25.51,-14.25,347.51
C0103,2015,57.78,67.70,17.16,24.26
C0103,2016,70.99,97.01,36.64,165.92
C0103,2017,67.54,83.31,23.36,282.24
C0103,2018,42.65,39.61,-7.13,71.79
C0103,2019,174.96,241.91,38.27,2.26
C0103,2020,89.54,88.13,-1.57,40.57
C0103,2021,192.99,204.95,6.20,262.61
C0103,2022,120.86,132.81,9.89,316.50
C0103,2023,36.29,50.61,39.44,47.36
C0103,2024,113.72,95.68,-15.87,332.91
C0104,2015,198.77,242.11,21.80,308.94
C0104,2016,117.38,119.40,1.72,470.01
C0104,2017,10.36,8.77,-15.30,420.50
C0104,2018,187.29,254.90,36.10,471.68
C0104,2019,54.63,63.04,15.39,483.09
C0104,2020,140.82,176.32,25.21,220.96
C0104,2021,107.87,101.85,-5.58,244.47
C0104,2022,71.83,90.29,25.69,141.53
C0104,2023,63.70,82.63,29.71,254.71
C0104,2024,186.46,197.37,5.85,76.21
C0105,2015,183.27,209.50,14.32,336.04
C0105,2016,107.50,148.68,38.31,13.44
C0105,2017,59.11,77.32,30.80,118.58
C0105,2018,29.44,31.42,6.69,104.83
C0105,2019,39.75,47.65,19.87,469.01
C0105,2020,109.23,138.78,27.05,73.31
C0105,2021,68.49,55.79,-18.54,445.50
C0105,2022,17.99,20.75,15.30,63.05
C0105,2023,96.48,134.18,39.07,325.70
C0105,2024,151.78,207.68,36.83,160.62
C0106,2015,179.42,233.15,29.95,158.69
C0106,2016,121.20,104.69,-13.63,499.14
C0106,2017,147.43,205.87,39.64,113.80
C0106,2018,79.17,92.29,16.57,102.08
C0106,2019,104.29,97.38,-6.63,295.08
C0106,2020,148.63,179.03,20.46,370.64
C0106,2021,148.26,194.79,31.39,491.27
C0106,2022,90.66,78.64,-13.26,351.01
C0106,2023,113.30,152.94,34.99,281.37
C0106,2024,185.53,250.86,35.21,205.16
C0107,2015,130.08,105.11,-19.19,297.96
C0107,2016,132.09,177.02,34.02,300.82
C0107,2017,159.08,217.63,36.81,109.64
C0107,2018,31.89,26.24,-17.74,335.93
C0107,2019,109.35,106.78,-2.35,103.01
C0107,2020,192.29,196.88,2.39,245.49
C0107,2021,78.72,79.45,0.93,130.67
C0107,2022,66.04,82.90,25.54,157.09
C0107,2023,124.23,126.08,1.49,307.32
C0107,2024,52.01,71.46,37.39,33.18
C0108,2015,115.63,161.53,39.70,7.01
C0108,2016,39.57,39.18,-0.99,66.18
C0108,2017,120.16,132.81,10.53,85.18
C0108,2018,124.45,141.21,13.46,99.74
C0108,2019,89.50,102.71,14.76,387.19
C0108,2020,82.72,84.75,2.45,223.98
C0108,2021,56.64,50.95,-10.04,235.50
C0108,2022,72.88,60.69,-16.73,322.52
C0108,2023,104.69,90.43,-13.62,364.83
C0108,2024,57.06,76.50,34.08,2.75
C0109,2015,158.74,153.69,-3.18,428.51
C0109,2016,144.72,122.44,-15.39,494.23
C0109,2017,61.17,71.82,17.41,61.78
C0109,2018,28.51,24.10,-15.48,325.89
C0109,2019,10.03,8.45,-15.80,2.20
C0109,2020,123.38,144.71,17.29,25.47
C0109,2021,50.16,57.93,15.48,143.22
C0109,2022,12.39,10.22,-17.51,423.36
C0109,2023,78.23,84.19,7.63,326.60
C0109,2024,192.78,204.63,6.15,223.46
C0110,2015,141.09,159.15,12.80,219.86
C0110,2016,172.98,214.96,24.27,233.56
C0110,2017,37.50,36.36,-3.03,156.21
C0110,2018,23.92,25.35,5.97,438.98
C0110,2019,12.19,15.55,27.56,284.37
C0110,2020,191.58,259.30,35.35,242.49
C0110,2021,67.04,89.48,33.48,233.07
C0110,2022,97.31,105.73,8.66,467.98
C0110,2023,84.96,94.52,11.25,362.11
C0110,2024,148.79,166.26,11.75,73.26
C0111,2015,68.89,91.02,32.12,219.05
C0111,2016,111.74,145.70,30.40,144.90
C0111,2017,199.16,196.56,-1.31,493.45
C0111,2018,94.37,84.72,-10.23,208.28
C0111,2019,114.74,117.88,2.74,34.87
C0111,2020,105.48,102.64,-2.70,206.19
C0111,2021,162.61,222.85,37.05,161.35
C0111,2022,60.70,58.24,-4.05,300.19
C0111,2023,42.38,38.51,-9.13,113.81
C0111,2024,153.28,205.34,33.97,18.95
C0112,2015,88.97,75.79,-14.81,48.84
C0112,2016,183.61,175.56,-4.38,142.29
C0112,2017,132.39,140.79,6.35,174.81
C0112,2018,117.23,135.64,15.71,417.39
C0112,2019,23.39,23.31,-0.34,135.76
C0112,2020,148.78,163.32,9.77,16.72
C0112,2021,140.35,129.02,-8.07,390.59
C0112,2022,131.61,150.64,14.46,434.59
C0112,2023,60.90,63.62,4.47,246.66
C0112,2024,189.88,248.66,30.96,143.18
C0113,2015,71.11,74.63,4.94,386.30
C0113,2016,38.92,41.50,6.63,5.44
C0113,2017,197.57,228.25,15.53,462.09
C0113,2018,151.79,132.65,-12.61,432.90
C0113,2019,88.81,79.40,-10.59,272.87
C0113,2020,187.82,239.31,27.41,139.51
C0113,2021,27.31,26.33,-3.59,17.39
C0113,2022,26.66,32.28,21.08,499.91
C0113,2023,139.67,119.90,-14.15,381.27
C0113,2024,43.81,56.66,29.31,170.02
C0114,2015,184.26,256.66,39.29,10.62
C0114,2016,169.67,173.78,2.42,320.01
C0114,2017,68.21,75.26,10.33,493.47
C0114,2018,178.88,190.62,6.56,353.83
C0114,2019,18.15,24.26,33.65,42.77
C0114,2020,114.24,92.07,-19.40,201.74
C0114,2021,187.76,223.82,19.21,55.48
C0114,2022,172.52,205.55,19.14,456.17
C0114,2023,77.65,79.94,2.94,165.88
C0114,2024,44.75,41.68,-6.84,366.95
C0115,2015,50.00,47.19,-5.62,43.26
C0115,2016,107.76,137.96,28.03,65.08
C0115,2017,123.39,103.60,-16.03,340.06
C0115,2018,16.23,18.48,13.83,421.90
C0115,2019,88.57,87.17,-1.59,101.52
C0115,2020,167.77,160.92,-4.09,209.75
C0115,2021,94.42,104.19,10.34,310.09
C0115,2022,42.14,56.42,33.87,398.34
C0115,2023,191.42,224.13,17.09,314.47
C0115,2024,60.59,77.14,27.32,48.62
C0116,2015,161.70,187.64,16.04,271.87
C0116,2016,46.82,57.06,21.86,442.42
C0116,2017,90.40,95.78,5.94,434.14
C0116,2018,103.18,139.87,35.56,292.92
C0116,2019,105.12,115.76,10.12,497.85
C0116,2020,108.13,122.30,13.11,53.46
C0116,2021,52.74,58.80,11.50,239.82
C0116,2022,108.02,106.91,-1.03,387.79
C0116,2023,101.53,95.31,-6.13,71.38
C0116,2024,49.66,41.93,-15.57,486.40
C0117,2015,197.76,243.42,23.09,177.67
C0117,2016,174.46,169.85,-2.64,175.72
C0117,2017,178.64,184.63,3.35,107.38
C0117,2018,140.26,189.62,35.20,144.72
C0117,2019,40.38,46.03,13.99,289.22
C0117,2020,117.94,101.22,-14.18,215.25
C0117,2021,166.07,212.54,27.98,97.50
C0117,2022,17.36,16.56,-4.63,404.76
C0117,2023,104.21,117.93,13.16,32.06
C0117,2024,85.26,94.30,10.60,417.49
C0118,2015,50.30,47.43,-5.72,138.19
C0118,2016,81.87,71.18,-13.05,248.46
C0118,2017,196.86,182.45,-7.32,191.15
C0118,2018,147.42,126.54,-14.16,285.73
C0118,2019,66.91,64.60,-3.46,398.20
C0118,2020,125.02,174.82,39.84,494.67
C0118,2021,56.86,59.21,4.13,153.72
C0118,2022,126.06,166.19,31.83,277.35
C0118,2023,180.27,203.62,12.95,233.54
C0118,2024,115.81,138.96,19.99,499.47
C0119,2015,149.33,133.48,-10.62,404.65
C0119,2016,96.13,92.76,-3.51,199.14
C0119,2017,109.58,121.23,10.63,238.96
C0119,2018,142.06,188.76,32.87,123.73
C0119,2019,164.36,135.71,-17.43,377.87
C0119,2020,135.30,149.39,10.42,422.76
C0119,2021,195.72,162.57,-16.94,482.53
C0119,2022,165.77,178.05,7.41,283.35
