Company_ID,Year,Employee_Turnover,Diversity,Training_Hours
C0294,2023,9.69,41.32,28.73
C0294,2024,17.58,58.38,40.24
C0295,2015,19.57,43.95,47.52
C0295,2016,23.91,52.07,18.33
C0295,2017,13.18,34.93,32.88
C0295,2018,19.12,35.09,18.14
C0295,2019,21.67,33.03,41.67
C0295,2020,21.63,20.87,48.61
C0295,2021,5.69,56.99,51.67
C0295,2022,12.11,33.99,46.62
C0295,2023,5.27,34.68,17.96
C0295,2024,16.18,50.38,51.42
C0296,2015,22.30,41.08,26.72
C0296,2016,21.30,34.48,51.79
C0296,2017,21.22,55.34,22.55
C0296,2018,12.04,53.02,33.79
C0296,2019,5.93,59.07,38.83
C0296,2020,8.45,45.64,11.74
C0296,2021,18.41,47.60,55.18
C0296,2022,7.68,32.98,35.58
C0296,2023,7.51,23.98,19.60
C0296,2024,12.07,24.24,18.04
C0297,2015,6.89,45.84,44.33
C0297,2016,11.60,24.53,14.09
C0297,2017,24.39,56.27,31.99
C0297,2018,5.40,48.15,37.01
C0297,2019,21.61,29.05,21.66
C0297,2020,24.87,31.17,16.46
C0297,2021,13.73,48.40,34.54
C0297,2022,23.86,52.96,27.02
C0297,2023,10.22,53.58,17.01
C0297,2024,24.65,44.04,20.52
C0298,2015,22.23,26.21,33.55
C0298,2016,22.69,52.73,16.65
C0298,2017,7.61,51.67,56.81
C0298,2018,22.40,53.41,48.77
C0298,2019,23.84,26.31,26.28
C0298,2020,21.38,47.37,22.92
C0298,2021,6.83,58.41,53.71
C0298,2022,6.70,30.24,31.35
C0298,2023,12.15,48.67,53.14
C0298,2024,19.10,30.36,47.12
C0299,2015,5.25,32.28,14.61
C0299,2016,24.01,39.41,50.68
C0299,2017,15.51,55.80,36.99
C0299,2018,12.17,21.55,43.88
C0299,2019,16.22,59.59,20.95
C0299,2020,19.32,50.88,10.01
C0299,2021,10.47,34.39,26.68
C0299,2022,10.82,34.17,19.53
C0299,2023,14.36,39.32,31.76
C0299,2024,18.40,55.02,14.54
C0300,2015,19.13,20.72,54.75
C0300,2016,11.48,41.93,15.94
C0300,2017,11.45,22.24,48.21
C0300,2018,14.74,24.62,56.97
C0300,2019,15.84,47.63,17.41
C0300,2020,17.99,29.37,27.32
C0300,2021,17.35,21.66,46.55
C0300,2022,12.45,26.57,45.72
C0300,2023,10.94,28.35,11.87
C0300,2024,11.16,50.79,13.53
C0301,2015,17.91,45.00,16.01
C0301,2016,13.66,49.40,38.40
C0301,2017,7.69,34.79,12.75
C0301,2018,5.12,24.53,39.42
C0301,2019,5.59,52.21,27.12
C0301,2020,22.35,25.62,43.47
C0301,2021,14.16,35.31,49.10
C0301,2022,18.15,30.49,49.57
C0301,2023,23.58,31.86,11.88
C0301,2024,7.53,44.07,57.36
C0302,2015,13.95,26.57,39.33
C0302,2016,15.78,37.83,54.78
C0302,2017,21.83,45.55,40.76
C0302,2018,24.87,54.76,34.21
C0302,2019,19.23,34.85,46.49
C0302,2020,17.84,32.75,20.97
C0302,2021,23.41,34.71,15.16
C0302,2022,21.75,40.03,14.52
C0302,2023,22.30,32.52,52.46
C0302,2024,5.05,30.02,55.62
C0303,2015,15.29,35.01,50.72
C0303,2016,20.65,51.11,55.22
C0303,2017,8.63,30.11,59.24
C0303,2018,20.03,53.79,36.30
C0303,2019,5.18,31.40,17.69
C0303,2020,16.50,44.12,40.40
C0303,2021,22.03,58.84,27.69
C0303,2022,13.63,58.07,27.32
C0303,2023,19.79,37.39,46.39
C0303,2024,15.61,22.70,14.53
C0304,2015,17.95,56.11,11.88
C0304,2016,15.33,25.08,44.76
C0304,2017,14.52,56.94,23.04
C0304,2018,21.83,49.31,29.28
C0304,2019,6.85,57.37,25.38
C0304,2020,16.69,46.62,40.74
C0304,2021,7.30,59.80,17.73
C0304,2022,16.26,38.68,46.03
C0304,2023,24.27,33.18,56.25
C0304,2024,6.14,35.73,51.81
C0305,2015,13.44,34.01,55.35
C0305,2016,21.04,36.03,56.85
C0305,2017,12.39,55.41,28.62
C0305,2018,15.41,43.68,49.79
C0305,2019,7.29,49.03,34.74
C0305,2020,9.46,31.51,23.49
C0305,2021,18.73,59.59,47.34
C0305,2022,21.57,31.23,22.21
C0305,2023,17.93,26.36,15.48
C0305,2024,21.74,51.13,45.23
C0306,2015,17.11,53.56,24.38
C0306,2016,21.20,35.75,25.30
C0306,2017,24.66,41.64,54.06
C0306,2018,6.66,36.57,16.78
C0306,2019,14.59,31.76,48.24
C0306,2020,8.80,52.54,29.31
C0306,2021,14.30,50.28,54.65
C0306,2022,14.99,39.41,32.02
C0306,2023,17.44,38.22,30.45
C0306,2024,13.79,27.21,31.49
C0307,2015,11.49,45.49,51.88
C0307,2016,5.86,56.95,10.53
C0307,2017,5.70,48.75,45.24
C0307,2018,8.50,40.25,20.26
C0307,2019,13.98,21.55,54.11
C0307,2020,13.35,57.21,28.80
C0307,2021,8.81,32.32,26.95
C0307,2022,21.45,32.00,45.63
C0307,2023,18.67,38.78,46.12
C0307,2024,11.86,37.17,41.69
C0308,2015,20.94,58.49,26.49
C0308,2016,24.78,26.60,40.52
C0308,2017,9.90,47.56,12.71
C0308,2018,12.25,24.27,57.76
C0308,2019,24.86,31.08,32.64
C0308,2020,7.76,48.89,25.22
C0308,2021,6.54,52.16,53.04
C0308,2022,15.42,38.76,26.21
C0308,2023,14.37,51.57,59.86
C0308,2024,6.57,57.41,44.53
C0309,2015,10.80,57.43,42.48
C0309,2016,13.38,33.70,17.59
C0309,2017,21.44,32.49,40.49
C0309,2018,19.16,49.06,17.76
C0309,2019,23.29,46.16,49.18
C0309,2020,11.65,35.69,16.92
C0309,2021,11.19,29.15,27.94
C0309,2022,14.26,44.74,33.84
C0309,2023,5.15,37.21,50.26
C0309,2024,9.15,25.28,41.64
C0310,2015,9.23,45.57,47.40
C0310,2016,6.22,47.91,22.20
C0310,2017,14.10,34.57,21.86
C0310,2018,23.11,53.28,29.03
C0310,2019,5.08,22.95,10.93
C0310,2020,17.57,39.84,51.54
C0310,2021,22.59,58.25,28.50
C0310,2022,7.15,27.62,13.38
C0310,2023,23.35,26.89,53.61
C0310,2024,21.37,35.15,58.39
C0311,2015,9.29,30.72,42.33
C0311,2016,23.11,28.86,27.83
C0311,2017,21.08,57.99,30.69
C0311,2018,7.23,33.79,22.81
C0311,2019,21.61,22.39,45.56
C0311,2020,15.84,55.99,27.80
C0311,2021,21.32,37.93,11.62
C0311,2022,17.35,49.44,12.31
C0311,2023,12.84,34.69,40.74
C0311,2024,17.02,57.41,24.52
C0312,2015,17.72,31.51,18.43
C0312,2016,20.32,46.51,37.62
C0312,2017,21.61,52.97,23.92
C0312,2018,18.26,29.52,13.67
C0312,2019,24.79,52.06,19.68
C0312,2020,20.57,51.69,48.90
C0312,2021,23.22,58.57,52.60
C0312,2022,11.39,56.91,53.61
C0312,2023,11.32,35.54,36.74
C0312,2024,12.25,43.62,57.55
C0313,2015,13.79,57.01,17.58
C0313,2016,24.23,20.18,43.92
C0313,2017,6.47,45.09,45.21
C0313,2018,14.97,28.61,12.66
C0313,2019,8.22,49.55,24.12
C0313,2020,21.22,51.86,57.45
C0313,2021,5.62,48.52,47.95
C0313,2022,14.10,59.84,12.73
C0313,2023,12.89,39.17,37.04
C0313,2024,6.84,42.45,42.43
C0314,2015,12.53,36.36,58.65
C0314,2016,21.18,58.96,45.82
C0314,2017,7.75,56.91,41.93
C0314,2018,24.67,59.47,55.43
C0314,2019,6.17,59.40,43.05
C0314,2020,10.78,55.82,56.61
C0314,2021,20.50,57.24,34.64
C0314,2022,12.15,24.80,45.93
C0314,2023,14.61,26.94,41.59
C0314,2024,8.73,55.41,37.63
C0315,2015,19.31,49.07,26.20
C0315,2016,8.59,55.00,55.19
C0315,2017,21.97,50.80,23.50
C0315,2018,15.79,25.58,17.97
C0315,2019,15.96,56.66,45.60
C0315,2020,23.67,50.85,37.33
C0315,2021,20.46,42.83,23.14
C0315,2022,19.86,41.29,53.52
C0315,2023,22.16,42.95,24.31
C0315,2024,6.84,35.62,13.19
C0316,2015,19.52,52.13,10.77
C0316,2016,9.66,56.36,56.14
C0316,2017,10.62,30.12,30.11
C0316,2018,5.30,21.52,20.67
C0316,2019,22.87,28.12,38.36
C0316,2020,19.78,50.29,34.39
C0316,2021,7.79,54.74,59.99
C0316,2022,11.56,33.94,54.43
C0316,2023,14.60,26.10,23.56
C0316,2024,14.88,54.34,44.89
C0317,2015,16.91,28.59,29.36
C0317,2016,14.44,29.67,28.22
C0317,2017,17.97,23.70,28.36
C0317,2018,22.68,56.41,41.96
C0317,2019,12.96,33.07,36.90
C0317,2020,22.53,26.87,47.75
C0317,2021,9.39,58.15,17.65
C0317,2022,7.43,33.42,31.27
C0317,2023,9.79,49.90,53.02
C0317,2024,9.13,29.22,10.16
C0318,2015,24.70,49.07,41.17
C0318,2016,12.62,29.29,49.29
C0318,2017,18.03,45.51,29.19
C0318,2018,18.92,37.63,54.18
C0318,2019,13.90,51.95,46.78
C0318,2020,9.47,49.21,40.30
C0318,2021,13.76,57.42,19.92
C0318,2022,14.48,35.06,43.51
C0318,2023,24.08,50.17,51.69
C0318,2024,16.37,58.75,46.50
C0319,2015,24.40,33.45,38.74
C0319,2016,16.53,31.60,45.73
C0319,2017,7.90,50.76,58.84
C0319,2018,12.69,37.82,10.54
C0319,2019,20.85,35.95,43.20
C0319,2020,13.43,41.82,49.65
C0319,2021,6.99,57.42,41.94
C0319,2022,6.92,23.35,23.65
C0319,2023,9.74,38.63,51.14
C0319,2024,16.30,24.41,55.66
C0320,2015,21.60,55.34,44.18
C0320,2016,15.67,25.47,35.55
C0320,2017,19.92,23.59,28.32
C0320,2018,17.91,58.55,26.50
C0320,2019,15.48,42.53,46.16
C0320,2020,9.30,53.04,40.36
C0320,2021,22.66,38.81,17.84
C0320,2022,10.51,37.43,17.05
C0320,2023,10.06,56.46,13.55
C0320,2024,10.16,59.59,44.18
C0321,2015,6.91,44.74,25.72
C0321,2016,14.97,56.73,11.01
C0321,2017,11.55,54.51,26.88
C0321,2018,15.44,41.76,51.61
C0321,2019,14.06,57.64,22.38
C0321,2020,15.40,28.40,41.68
C0321,2021,10.95,55.39,31.98
C0321,2022,21.30,32.37,37.44
C0321,2023,15.68,21.22,39.79
C0321,2024,9.17,51.48,32.74
C0322,2015,23.04,57.20,12.89
C0322,2016,7.19,28.67,38.38
C0322,2017,19.67,41.36,29.88
C0322,2018,18.57,49.97,19.99
C0322,2019,6.46,33.26,54.83
C0322,2020,23.03,25.88,46.80
C0322,2021,11.33,35.69,24.20
C0322,2022,19.82,38.26,36.95
C0322,2023,10.54,49.69,58.16
C0322,2024,15.51,27.95,22.27
C0323,2015,24.45,52.60,57.37
C0323,2016,17.22,40.09,44.17
C0323,2017,10.93,56.16,37.04
C0323,2018,14.17,42.63,59.16
C0323,2019,18.52,37.87,26.69
C0323,2020,13.90,31.47,23.91
C0323,2021,23.21,24.25,26.98
C0323,2022,22.35,34.87,47.54
C0323,2023,7.94,36.54,26.85
C0323,2024,20.70,42.73,15.14
C0324,2015,23.85,54.39,42.22
C0324,2016,11.34,38.55,21.15
C0324,2017,9.76,32.57,10.21
C0324,2018,5.19,54.93,19.96
C0324,2019,7.31,49.36,50.96
C0324,2020,24.22,32.28,57.01
C0324,2021,12.82,26.68,43.10
C0324,2022,12.75,31.64,25.52
C0324,2023,10.33,24.95,31.82
C0324,2024,8.28,56.14,19.73
C0325,2015,15.18,44.47,54.04
C0325,2016,19.46,54.54,43.28
C0325,2017,16.02,52.81,14.22
C0325,2018,5.71,26.13,28.35
C0325,2019,21.07,37.72,36.90
C0325,2020,23.63,58.88,49.87
C0325,2021,13.81,29.35,56.03
C0325,2022,12.33,22.01,16.63
C0325,2023,9.60,33.84,51.73
C0325,2024,11.04,40.44,13.29
C0326,2015,17.89,22.24,22.02
C0326,2016,20.40,37.07,11.05
C0326,2017,11.64,30.14,13.19
C0326,2018,11.79,28.48,11.62
C0326,2019,14.02,30.56,17.30
C0326,2020,8.40,24.22,53.83
C0326,2021,23.54,23.07,24.19
C0326,2022,19.11,43.83,33.99
C0326,2023,13.67,57.91,34.36
C0326,2024,7.45,52.19,59.76
C0327,2015,21.98,53.36,28.23
C0327,2016,14.67,49.40,23.25
C0327,2017,20.94,58.24,58.16
C0327,2018,5.67,58.02,39.63
C0327,2019,10.47,51.13,24.47
C0327,2020,17.44,48.64,24.37
C0327,2021,14.76,32.21,14.32
C0327,2022,10.90,23.65,37.84
C0327,2023,9.02,23.71,46.18
C0327,2024,11.04,49.45,33.74
C0328,2015,19.85,21.13,54.22
C0328,2016,8.67,52.66,34.20
C0328,2017,16.88,34.66,27.32
C0328,2018,13.47,27.68,22.54
C0328,2019,20.26,36.30,22.16
C0328,2020,9.03,48.13,25.83
C0328,2021,10.40,31.00,59.60
C0328,2022,12.97,26.94,28.04
C0328,2023,8.33,49.52,36.23
C0328,2024,14.22,55.23,23.73
C0329,2015,13.32,43.42,17.18
C0329,2016,24.80,40.95,42.29
C0329,2017,16.88,50.20,37.26
C0329,2018,6.39,49.31,13.39
C0329,2019,14.20,20.25,54.14
C0329,2020,22.57,31.27,35.39
C0329,2021,22.34,57.28,26.77
C0329,2022,24.24,58.41,48.97
C0329,2023,22.88,40.41,15.60
C0329,2024,8.53,42.40,33.69
C0330,2015,5.07,20.03,37.44
C0330,2016,17.33,46.89,48.76
C0330,2017,19.05,28.50,28.51
C0330,2018,7.62,25.12,52.75
C0330,2019,8.34,32.19,44.88
C0330,2020,24.26,46.60,48.55
C0330,2021,23.88,37.45,58.45
C0330,2022,8.14,33.96,52.24
C0330,2023,9.94,49.07,27.34
C0330,2024,22.84,52.55,42.29
C0331,2015,13.70,54.77,53.43
C0331,2016,20.96,37.79,36.26
C0331,2017,12.92,48.71,44.14
C0331,2018,19.73,55.41,18.61
C0331,2019,12.94,56.36,50.80
C0331,2020,22.98,39.68,47.87
C0331,2021,11.51,34.21,54.44
C0331,2022,15.46,56.01,45.51
C0331,2023,15.44,30.46,53.85
C0331,2024,17.98,51.87,18.11
C0332,2015,11.13,56.35,50.68
C0332,2016,17.85,49.59,57.65
C0332,2017,7.82,47.19,50.78
C0332,2018,22.87,22.03,40.76
C0332,2019,7.88,28.14,56.33
C0332,2020,21.81,46.66,14.72
C0332,2021,18.86,51.41,10.84
C0332,2022,11.82,22.54,58.27
C0332,2023,11.55,20.76,44.15
C0332,2024,24.32,32.46,15.71
C0333,2015,8.90,45.80,27.00
C0333,2016,19.46,40.48,47.44
C0333,2017,8.67,20.33,47.52
C0333,2018,23.11,26.06,18.50
C0333,2019,19.84,50.09,33.51
C0333,2020,23.65,31.91,50.37
C0333,2021,22.58,24.69,58.34
C0333,2022,15.99,22.03,41.13
C0333,2023,8.04,54.02,41.91
C0333,2024,9.43,38.87,33.47
C0334,2015,9.04,40.15,36.95
C0334,2016,9.41,22.45,14.95
C0334,2017,14.53,39.54,27.48
C0334,2018,22.36,45.83,35.36
C0334,2019,5.46,24.91,23.75
C0334,2020,9.77,56.10,27.99
C0334,2021,16.94,51.33,58.56
C0334,2022,22.31,52.08,10.26
C0334,2023,10.95,41.46,25.13
C0334,2024,12.65,33.36,39.20
C0335,2015,12.47,45.62,23.95
C0335,2016,10.87,29.01,43.82
C0335,2017,18.98,25.48,24.96
C0335,2018,18.12,41.53,41.91
C0335,2019,21.87,39.15,52.49
C0335,2020,23.35,26.01,42.93
C0335,2021,23.01,41.22,12.49
C0335,2022,15.80,41.86,49.76
C0335,2023,8.71,54.86,20.64
C0335,2024,9.44,50.37,41.74
C0336,2015,16.81,28.70,42.34
C0336,2016,23.37,52.72,50.19
C0336,2017,15.61,58.76,35.29
C0336,2018,23.71,48.66,28.80
C0336,2019,10.25,51.48,35.90
C0336,2020,6.73,30.66,37.29
C0336,2021,20.93,59.68,51.08
C0336,2022,22.59,27.06,20.25
C0336,2023,13.96,50.03,52.34
C0336,2024,7.05,35.81,28.29
C0337,2015,5.85,34.27,47.19
C0337,2016,6.25,31.41,26.79
C0337,2017,13.78,37.64,45.44
C0337,2018,9.70,51.63,49.96
C0337,2019,14.24,57.64,37.90
C0337,2020,14.77,36.65,40.98
C0337,2021,14.16,46.07,45.39
C0337,2022,17.40,51.53,44.42
C0337,2023,18.59,23.99,46.37
C0337,2024,12.92,58.42,52.48
C0338,2015,11.74,28.47,21.03
C0338,2016,12.37,56.60,20.74
C0338,2017,6.40,59.46,58.53
C0338,2018,11.43,24.02,52.57
C0338,2019,9.00,55.71,39.59
C0338,2020,10.82,45.64,10.41
C0338,2021,19.29,52.72,52.74
C0338,2022,24.77,24.36,47.58
C0338,2023,23.47,53.37,57.82
C0338,2024,21.43,45.04,10.66
C0339,2015,19.74,40.42,11.43
C0339,2016,23.90,42.40,35.87
C0339,2017,20.04,49.78,52.80
C0339,2018,14.42,31.91,59.57
C0339,2019,17.03,57.74,26.00
C0339,2020,11.12,32.31,11.82
C0339,2021,5.07,55.08,19.78
C0339,2022,12.07,20.48,53.85
C0339,2023,13.10,56.66,33.32
C0339,2024,19.66,54.06,52.67
C0340,2015,22.18,24.97,32.20
C0340,2016,24.25,49.48,12.67
C0340,2017,12.04,34.96,40.88
C0340,2018,24.15,39.19,31.78
C0340,2019,20.99,22.74,34.57
C0340,2020,5.62,28.50,57.45
C0340,2021,16.91,58.15,32.85
C0340,2022,12.31,36.72,49.83
C0340,2023,5.68,21.04,12.95
C0340,2024,15.63,40.60,33.95
C0341,2015,16.70,59.79,39.33
C0341,2016,10.04,33.31,15.66
C0341,2017,23.80,25.65,25.11
C0341,2018,17.21,45.74,46.98
C0341,2019,8.52,56.79,19.20
C0341,2020,19.43,54.37,16.42
C0341,2021,14.98,46.28,24.96
C0341,2022,14.46,27.37,52.95
C0341,2023,21.69,51.37,48.15
C0341,2024,7.76,52.93,48.84
C0342,2015,14.82,53.98,26.12
C0342,2016,20.62,36.16,14.95
C0342,2017,18.21,36.35,11.60
C0342,2018,5.11,26.21,39.31
C0342,2019,20.75,50.91,45.11
C0342,2020,23.89,49.49,28.89
C0342,2021,19.09,23.99,36.44
C0342,2022,22.52,20.81,23.95
C0342,2023,12.22,58.07,28.22
C0342,2024,12.01,20.69,46.49
C0343,2015,11.42,45.14,45.91
C0343,2016,19.70,38.15,11.40
C0343,2017,23.84,51.10,57.21
C0343,2018,22.71,23.51,23.45
C0343,2019,8.00,47.29,55.38
C0343,2020,17.52,44.60,35.59
C0343,2021,24.92,54.14,34.96
C0343,2022,10.91,40.74,32.53
C0343,2023,17.70,49.13,56.12
C0343,2024,23.13,37.50,20.41
C0344,2015,22.99,59.36,40.58
C0344,2016,11.43,42.38,25.89
C0344,2017,6.88,50.14,55.76
C0344,2018,17.92,23.72,18.47
C0344,2019,23.94,38.51,43.81
C0344,2020,15.16,22.58,31.09
C0344,2021,14.15,24.87,43.06
C0344,2022,22.28,40.25,17.88
C0344,2023,13.49,34.09,29.68
C0344,2024,18.62,38.39,15.36
C0345,2015,12.77,39.85,58.44
C0345,2016,12.54,26.39,20.70
C0345,2017,8.76,34.63,59.66
C0345,2018,6.77,54.42,30.92
C0345,2019,22.70,54.26,13.58
C0345,2020,8.62,39.62,10.88
C0345,2021,6.24,49.97,39.95
C0345,2022,16.65,50.14,40.74
C0345,2023,15.92,21.76,36.24
C0345,2024,16.36,44.44,13.32
C0346,2015,14.36,52.18,26.58
C0346,2016,7.84,43.76,27.95
C0346,2017,5.42,41.66,45.24
C0346,2018,5.93,41.25,30.94
C0346,2019,23.86,40.32,38.65
C0346,2020,15.64,51.13,24.32
C0346,2021,12.99,45.70,46.30
C0346,2022,13.22,28.62,12.34
C0346,2023,18.04,37.33,59.43
C0346,2024,12.53,41.15,42.07
C0347,2015,20.93,36.76,17.44
C0347,2016,10.20,29.50,45.87
C0347,2017,12.35,24.99,49.33
C0347,2018,23.70,24.69,49.43
C0347,2019,10.21,31.85,23.54
C0347,2020,18.23,36.11,57.93
C0347,2021,12.29,47.32,10.89
C0347,2022,14.42,59.40,28.99
C0347,2023,5.90,55.89,15.21
C0347,2024,8.34,52.55,29.24
C0348,2015,7.04,52.55,12.86
C0348,2016,21.89,43.84,42.25
C0348,2017,24.23,30.11,13.12
C0348,2018,6.36,38.88,40.79
C0348,2019,6.54,25.70,21.70
C0348,2020,16.04,42.66,18.96
C0348,2021,15.08,20.92,27.35
C0348,2022,18.01,27.58,42.05
C0348,2023,19.74,48.49,38.91
C0348,2024,20.94,31.08,44.02
C0349,2015,7.98,36.80,55.95
C0349,2016,5.76,53.28,20.17
C0349,2017,22.78,21.78,30.67
C0349,2018,14.39,20.91,23.29
C0349,2019,24.42,29.16,39.32
C0349,2020,15.66,47.38,24.17
C0349,2021,15.20,29.44,37.90
C0349,2022,17.46,54.55,51.16
C0349,2023,8.40,34.07,37.55
C0349,2024,10.08,31.34,51.91
C0350,2015,23.12,29.32,40.57
C0350,2016,9.25,42.96,53.51
C0350,2017,9.66,54.25,56.52
C0350,2018,15.20,36.24,35.39
C0350,2019,17.82,30.10,49.53
C0350,2020,5.02,36.83,33.44
C0350,2021,14.14,56.19,45.26
C0350,2022,12.98,33.38,11.88
C0350,2023,22.31,46.23,58.35
C0350,2024,21.79,33.19,54.72
C0351,2015,23.12,46.99,54.66
C0351,2016,21.84,55.24,24.06
C0351,2017,20.73,43.94,24.16
C0351,2018,22.18,57.90,30.13
C0351,2019,8.50,44.06,54.01
C0351,2020,11.82,59.00,52.93
C0351,2021,18.67,48.95,24.47
C0351,2022,23.46,46.11,37.09
C0351,2023,18.34,53.19,33.76
C0351,2024,9.16,20.44,42.53
C0352,2015,23.89,30.29,20.69
C0352,2016,20.21,28.64,14.25
C0352,2017,19.33,24.44,11.36
C0352,2018,20.25,57.51,29.07
C0352,2019,18.18,25.24,57.33
C0352,2020,5.44,30.51,44.24
C0352,2021,10.07,33.41,47.46
C0352,2022,24.13,44.99,57.26
C0352,2023,10.77,50.70,31.10
C0352,2024,20.43,44.19,33.72
C0353,2015,13.49,49.96,27.98
C0353,2016,23.15,36.08,19.07
C0353,2017,16.15,59.83,48.32
C0353,2018,17.64,26.80,55.33
C0353,2019,9.79,35.99,50.69
C0353,2020,6.15,53.29,12.39
C0353,2021,20.13,29.87,24.96
C0353,2022,6.35,50.03,39.60
C0353,2023,19.44,34.57,26.36
C0353,2024,16.11,27.10,17.51
C0354,2015,21.40,36.13,36.92
C0354,2016,9.12,51.39,36.07
C0354,2017,15.83,24.48,45.49
C0354,2018,17.28,40.64,59.99
C0354,2019,6.49,49.65,42.41
C0354,2020,19.78,50.06,25.84
C0354,2021,12.78,35.58,57.82
C0354,2022,7.58,38.66,38.57
C0354,2023,12.74,54.27,42.29
C0354,2024,6.97,28.34,27.88
C0355,2015,22.76,59.70,32.59
C0355,2016,14.14,36.77,30.93
C0355,2017,7.76,31.02,56.81
C0355,2018,10.04,20.10,50.48
C0355,2019,19.49,25.00,14.54
C0355,2020,20.72,50.26,25.69
C0355,2021,5.83,45.97,12.78
C0355,2022,6.20,29.86,35.84
C0355,2023,23.34,57.08,23.97
C0355,2024,11.62,53.43,13.67
C0356,2015,8.87,30.77,48.60
C0356,2016,7.46,33.20,14.56
C0356,2017,14.52,27.39,23.58
C0356,2018,20.42,45.70,48.58
C0356,2019,15.42,48.05,35.58
C0356,2020,5.41,35.84,50.86
C0356,2021,14.68,49.49,30.72
C0356,2022,11.23,59.66,50.74
C0356,2023,18.66,44.48,36.91
C0356,2024,15.47,45.97,14.40
C0357,2015,24.31,34.95,33.57
C0357,2016,16.96,20.42,37.68
C0357,2017,17.65,58.16,40.61
C0357,2018,15.40,50.89,56.39
C0357,2019,11.22,47.82,19.18
C0357,2020,17.61,21.19,40.30
C0357,2021,11.66,50.36,47.60
C0357,2022,19.35,46.80,54.50
C0357,2023,9.74,42.76,36.27
C0357,2024,12.35,44.94,20.70
C0358,2015,16.67,56.73,50.88
C0358,2016,17.57,20.27,55.25
C0358,2017,18.37,26.28,15.32
C0358,2018,19.01,55.79,21.49
C0358,2019,11.37,20.33,53.57
C0358,2020,22.85,56.15,34.22
C0358,2021,5.60,21.19,18.46
C0358,2022,8.77,51.17,42.26
C0358,2023,6.40,55.64,32.91
C0358,2024,18.43,44.50,58.40
C0359,2015,10.47,45.66,21.14
C0359,2016,8.98,22.02,28.11
C0359,2017,14.61,28.44,18.31
C0359,2018,17.38,55.98,12.49
C0359,2019,17.38,52.95,23.70
C0359,2020,16.15,22.38,50.99
C0359,2021,24.84,52.52,23.36
C0359,2022,22.20,36.94,44.82
C0359,2023,9.78,42.43,36.30
C0359,2024,20.17,24.34,35.99
C0360,2015,16.39,35.95,49.08
C0360,2016,6.41,37.40,40.89
C0360,2017,5.99,46.78,17.99
C0360,2018,20.99,46.30,21.04
C0360,2019,15.90,41.95,37.19
C0360,2020,16.43,21.26,52.27
C0360,2021,11.73,26.46,17.62
C0360,2022,23.61,26.41,15.34
C0360,2023,19.27,55.51,35.88
C0360,2024,23.56,56.07,19.43
C0361,2015,6.99,52.26,59.71
C0361,2016,16.67,27.00,10.22
C0361,2017,17.75,53.61,32.44
C0361,2018,7.52,27.50,18.13
C0361,2019,11.93,42.19,44.05
C0361,2020,9.30,49.36,41.51
C0361,2021,24.69,22.06,50.35
C0361,2022,15.87,43.92,38.17
C0361,2023,11.31,30.05,19.47
C0361,2024,18.29,39.91,12.67
C0362,2015,18.19,35.36,46.11
C0362,2016,11.95,47.46,32.00
C0362,2017,24.88,39.57,21.11
C0362,2018,21.18,32.07,22.59
C0362,2019,13.01,56.41,17.45
C0362,2020,18.20,58.36,24.18
C0362,2021,19.21,52.08,49.60
C0362,2022,8.48,43.23,41.03
C0362,2023,22.56,55.38,59.37
C0362,2024,21.52,44.07,36.21
C0363,2015,20.11,25.95,36.07
C0363,2016,9.45,20.70,19.57
C0363,2017,7.72,49.04,39.32
C0363,2018,8.61,50.10,40.42
C0363,2019,6.86,57.03,20.33
C0363,2020,23.81,52.97,14.40
C0363,2021,22.03,45.58,28.44
C0363,2022,6.82,27.61,18.61
C0363,2023,18.56,43.76,35.16
C0363,2024,9.91,37.39,36.31
C0364,2015,5.35,29.28,40.41
C0364,2016,10.85,51.97,40.14
C0364,2017,13.80,25.98,43.74
C0364,2018,5.40,45.21,21.52
C0364,2019,11.47,44.43,46.54
C0364,2020,19.01,32.14,36.24
C0364,2021,9.57,37.17,31.87
C0364,2022,14.70,24.66,42.39
C0364,2023,22.75,21.02,35.06
C0364,2024,5.57,20.52,36.28
C0365,2015,20.71,26.97,11.16
C0365,2016,12.68,54.68,50.10
C0365,2017,15.82,40.90,31.21
C0365,2018,9.62,24.68,35.90
C0365,2019,16.58,56.22,29.50
C0365,2020,19.61,42.76,37.58
C0365,2021,9.03,21.12,12.70
C0365,2022,11.87,50.51,29.20
C0365,2023,16.35,38.94,43.43
C0365,2024,13.34,41.31,56.92
C0366,2015,10.86,44.53,52.46
C0366,2016,14.03,23.78,58.14
C0366,2017,10.82,57.91,49.08
C0366,2018,11.04,30.22,41.63
C0366,2019,17.21,44.87,31.16
C0366,2020,14.54,54.22,16.16
C0366,2021,18.54,33.28,22.54
C0366,2022,21.75,45.10,23.56
C0366,2023,23.86,59.56,31.39
C0366,2024,8.03,54.07,40.49
C0367,2015,17.52,51.17,40.93
C0367,2016,16.65,37.57,32.78
C0367,2017,22.34,38.05,23.73
C0367,2018,22.92,39.42,12.82
C0367,2019,20.21,47.62,59.44
C0367,2020,16.91,25.77,56.98
C0367,2021,8.99,54.44,19.15
C0367,2022,10.53,20.72,40.27
C0367,2023,17.06,26.80,24.78
C0367,2024,7.79,39.27,19.72
C0368,2015,8.68,30.08,44.22
C0368,2016,23.23,34.62,49.31
C0368,2017,24.13,33.30,30.33
