Company_ID,Year,Board_Independence,Female_Board,Exec_Comp_to_Revenue
C0294,2019,58.15,11.17,3.39
C0294,2020,88.92,19.27,3.18
C0294,2021,74.12,41.78,2.77
C0294,2022,50.14,33.89,3.30
C0294,2023,58.34,24.45,3.99
C0294,2024,59.18,19.66,4.12
C0295,2015,59.88,41.99,5.20
C0295,2016,72.28,28.31,4.28
C0295,2017,58.22,34.47,5.35
C0295,2018,66.51,10.50,4.28
C0295,2019,56.93,27.20,2.75
C0295,2020,76.68,10.62,4.15
C0295,2021,72.75,41.50,4.65
C0295,2022,75.15,19.97,4.43
C0295,2023,88.70,16.68,5.25
C0295,2024,65.97,47.06,5.53
C0296,2015,58.62,10.72,2.68
C0296,2016,89.95,17.91,1.39
C0296,2017,52.32,19.62,4.28
C0296,2018,82.41,42.91,1.55
C0296,2019,56.49,38.40,5.42
C0296,2020,76.59,48.70,5.11
C0296,2021,68.95,37.79,4.57
C0296,2022,83.56,19.45,5.63
C0296,2023,79.24,16.67,5.44
C0296,2024,56.89,40.22,5.61
C0297,2015,76.61,46.04,4.68
C0297,2016,58.68,46.47,2.84
C0297,2017,56.77,40.84,1.24
C0297,2018,53.36,41.77,1.31
C0297,2019,54.55,36.49,4.97
C0297,2020,78.16,39.43,1.96
C0297,2021,89.68,14.64,2.57
C0297,2022,77.03,23.17,3.93
C0297,2023,78.34,28.32,1.66
C0297,2024,81.31,36.57,5.93
C0298,2015,85.56,26.71,5.09
C0298,2016,60.71,25.00,3.92
C0298,2017,74.18,32.54,5.54
C0298,2018,58.67,25.78,3.47
C0298,2019,71.03,12.90,5.48
C0298,2020,58.35,48.78,5.13
C0298,2021,52.56,47.05,1.07
C0298,2022,53.53,11.56,4.98
C0298,2023,89.05,31.17,4.92
C0298,2024,50.24,38.51,2.59
C0299,2015,77.61,34.39,3.47
C0299,2016,85.49,24.14,1.69
C0299,2017,65.75,42.13,4.33
C0299,2018,78.32,34.59,4.37
C0299,2019,63.96,19.56,5.91
C0299,2020,71.16,34.45,4.61
C0299,2021,87.43,20.99,3.24
C0299,2022,51.69,33.83,1.90
C0299,2023,60.69,40.57,4.94
C0299,2024,54.24,22.10,2.77
C0300,2015,69.84,21.30,5.72
C0300,2016,80.82,39.07,2.39
C0300,2017,89.06,30.33,1.98
C0300,2018,56.22,15.55,4.10
C0300,2019,51.76,31.83,5.58
C0300,2020,55.53,36.53,1.71
C0300,2021,88.75,29.65,1.21
C0300,2022,62.81,34.97,5.84
C0300,2023,60.69,24.59,1.68
C0300,2024,79.40,45.11,4.04
C0301,2015,54.83,19.60,2.00
C0301,2016,63.96,21.25,1.84
C0301,2017,55.79,40.95,1.78
C0301,2018,88.97,12.31,4.55
C0301,2019,61.40,49.50,4.80
C0301,2020,60.77,35.16,1.60
C0301,2021,75.38,42.30,1.68
C0301,2022,50.66,33.36,5.67
C0301,2023,76.14,41.45,3.94
C0301,2024,68.15,27.37,4.91
C0302,2015,57.37,33.07,1.40
C0302,2016,69.45,36.48,1.26
C0302,2017,89.96,46.08,2.98
C0302,2018,83.55,11.39,3.78
C0302,2019,88.97,14.36,2.86
C0302,2020,87.04,37.63,4.57
C0302,2021,82.82,23.77,4.35
C0302,2022,63.39,37.11,3.23
C0302,2023,79.20,19.11,1.40
C0302,2024,65.66,35.13,3.98
C0303,2015,67.18,29.12,2.21
C0303,2016,84.94,14.92,2.93
C0303,2017,58.21,47.18,1.07
C0303,2018,61.86,41.69,3.61
C0303,2019,87.22,41.24,4.49
C0303,2020,77.98,37.88,3.89
C0303,2021,52.60,10.85,4.76
C0303,2022,54.86,30.18,6.00
C0303,2023,73.18,40.04,4.16
C0303,2024,81.95,18.67,2.11
C0304,2015,81.71,34.61,3.86
C0304,2016,67.00,47.18,2.23
C0304,2017,60.34,40.12,2.65
C0304,2018,81.51,31.91,2.76
C0304,2019,87.76,22.40,3.60
C0304,2020,67.77,35.46,3.62
C0304,2021,55.49,38.58,4.34
C0304,2022,74.39,35.51,3.19
C0304,2023,52.87,40.22,1.94
C0304,2024,74.46,21.17,3.45
C0305,2015,56.92,30.31,4.98
C0305,2016,70.64,31.95,4.51
C0305,2017,75.02,13.60,1.58
C0305,2018,67.87,17.06,5.74
C0305,2019,83.09,22.26,2.53
C0305,2020,64.99,11.91,3.93
C0305,2021,56.20,19.34,1.16
C0305,2022,68.56,30.89,5.55
C0305,2023,88.54,31.67,4.42
C0305,2024,85.21,19.98,2.38
C0306,2015,62.44,47.86,4.42
C0306,2016,59.71,28.69,2.46
C0306,2017,69.33,35.49,2.30
C0306,2018,76.21,11.21,3.23
C0306,2019,87.07,25.97,4.00
C0306,2020,74.53,31.68,2.05
C0306,2021,83.44,22.49,4.71
C0306,2022,77.84,16.85,3.89
C0306,2023,54.06,18.05,1.04
C0306,2024,85.67,28.66,3.75
C0307,2015,57.98,12.84,3.10
C0307,2016,64.67,19.38,4.35
C0307,2017,83.61,38.78,5.49
C0307,2018,89.17,18.59,2.31
C0307,2019,62.42,14.68,4.37
C0307,2020,65.33,13.35,1.76
C0307,2021,69.42,49.55,1.43
C0307,2022,69.92,13.47,5.66
C0307,2023,80.01,27.34,5.31
C0307,2024,82.68,30.44,3.51
C0308,2015,89.64,48.58,1.69
C0308,2016,82.17,45.64,2.32
C0308,2017,61.99,19.51,3.84
C0308,2018,64.33,13.39,4.26
C0308,2019,74.72,27.52,4.45
C0308,2020,77.47,14.04,4.74
C0308,2021,53.60,44.84,2.05
C0308,2022,63.75,38.15,2.48
C0308,2023,58.11,47.75,1.06
C0308,2024,70.31,32.78,1.37
C0309,2015,56.75,24.58,2.55
C0309,2016,73.23,30.03,1.93
C0309,2017,68.69,16.43,3.46
C0309,2018,66.16,28.52,5.24
C0309,2019,75.96,49.95,4.61
C0309,2020,66.65,37.62,4.77
C0309,2021,65.97,12.49,4.00
C0309,2022,76.04,39.03,4.50
C0309,2023,52.29,14.03,1.90
C0309,2024,67.30,25.63,3.76
C0310,2015,57.82,41.45,3.85
C0310,2016,51.54,15.12,4.14
C0310,2017,51.39,21.71,4.90
C0310,2018,56.70,17.81,5.72
C0310,2019,67.36,44.80,4.56
C0310,2020,72.67,15.92,5.61
C0310,2021,81.84,31.43,3.75
C0310,2022,74.31,21.01,2.45
C0310,2023,70.80,30.29,4.29
C0310,2024,51.45,16.69,5.90
C0311,2015,61.92,40.30,4.55
C0311,2016,77.69,35.72,5.85
C0311,2017,60.82,11.74,1.11
C0311,2018,73.77,47.90,2.29
C0311,2019,74.16,45.72,2.37
C0311,2020,62.21,21.91,3.13
C0311,2021,72.86,21.68,1.15
C0311,2022,54.56,29.97,5.57
C0311,2023,79.08,34.76,4.54
C0311,2024,50.90,21.64,1.42
C0312,2015,51.41,41.81,1.87
C0312,2016,84.81,13.14,4.02
C0312,2017,73.21,25.91,5.54
C0312,2018,56.52,32.23,1.44
C0312,2019,74.07,41.99,3.17
C0312,2020,64.79,44.87,2.00
C0312,2021,60.79,19.78,1.90
C0312,2022,82.45,19.64,4.65
C0312,2023,69.09,24.73,5.13
C0312,2024,61.74,27.10,5.61
C0313,2015,87.75,43.94,4.42
C0313,2016,56.60,10.30,1.33
C0313,2017,55.68,37.40,2.79
C0313,2018,53.89,18.80,3.21
C0313,2019,54.98,45.30,2.38
C0313,2020,60.11,22.69,3.70
C0313,2021,77.94,31.50,2.16
C0313,2022,76.87,23.16,5.50
C0313,2023,80.54,27.01,1.72
C0313,2024,73.02,30.89,3.13
C0314,2015,69.70,39.90,1.62
C0314,2016,67.28,14.83,2.79
C0314,2017,84.99,24.09,3.42
C0314,2018,63.74,35.59,3.77
C0314,2019,85.66,33.55,2.66
C0314,2020,61.02,41.23,5.05
C0314,2021,56.29,45.56,3.58
C0314,2022,60.21,13.76,5.96
C0314,2023,69.96,38.55,1.62
C0314,2024,87.04,21.36,1.92
C0315,2015,57.09,29.26,5.01
C0315,2016,73.20,35.11,3.77
C0315,2017,58.71,16.02,2.80
C0315,2018,77.11,23.86,3.05
C0315,2019,68.60,49.04,3.82
C0315,2020,79.34,15.45,1.43
C0315,2021,84.24,13.33,4.83
C0315,2022,63.39,43.47,3.25
C0315,2023,87.53,27.23,3.06
C0315,2024,68.74,36.99,4.87
C0316,2015,87.47,22.23,3.85
C0316,2016,59.22,17.94,4.77
C0316,2017,85.88,18.50,5.64
C0316,2018,63.35,17.82,5.73
C0316,2019,80.03,19.88,3.15
C0316,2020,88.73,18.85,1.35
C0316,2021,86.49,42.55,1.06
C0316,2022,68.55,31.33,4.53
C0316,2023,63.80,21.86,1.41
C0316,2024,74.51,23.80,2.95
C0317,2015,78.23,48.31,4.31
C0317,2016,71.61,17.35,5.99
C0317,2017,83.94,45.47,2.12
C0317,2018,52.33,39.47,1.05
C0317,2019,73.99,34.54,1.21
C0317,2020,71.01,34.96,2.12
C0317,2021,51.57,26.92,5.97
C0317,2022,50.51,27.55,1.39
C0317,2023,74.25,41.84,4.75
C0317,2024,54.72,42.43,1.75
C0318,2015,80.74,32.85,2.02
C0318,2016,87.97,40.74,1.43
C0318,2017,57.10,42.40,2.14
C0318,2018,81.94,23.28,1.58
C0318,2019,73.66,34.93,1.09
C0318,2020,67.92,27.43,4.99
C0318,2021,76.01,13.92,1.95
C0318,2022,82.09,35.94,1.59
C0318,2023,88.83,33.50,2.36
C0318,2024,76.42,14.10,4.77
C0319,2015,79.88,12.83,2.12
C0319,2016,74.30,19.99,3.71
C0319,2017,72.60,43.34,2.09
C0319,2018,52.59,12.55,2.94
C0319,2019,56.20,28.41,3.61
C0319,2020,65.17,17.16,4.79
C0319,2021,75.98,20.14,2.41
C0319,2022,53.03,40.80,3.23
C0319,2023,71.78,44.02,4.21
C0319,2024,50.53,33.21,2.38
C0320,2015,80.64,44.53,2.10
C0320,2016,76.68,44.27,3.84
C0320,2017,70.83,18.86,5.76
C0320,2018,72.85,35.80,5.55
C0320,2019,87.31,41.13,4.00
C0320,2020,86.27,32.44,3.11
C0320,2021,81.71,42.23,3.83
C0320,2022,63.45,35.15,5.01
C0320,2023,54.29,21.38,1.46
C0320,2024,62.86,37.42,4.91
C0321,2015,80.08,33.52,4.29
C0321,2016,74.44,35.00,2.35
C0321,2017,78.22,13.81,5.38
C0321,2018,54.21,15.03,1.40
C0321,2019,56.34,42.59,5.59
C0321,2020,76.57,27.25,2.94
C0321,2021,64.87,18.61,5.05
C0321,2022,64.77,13.71,1.77
C0321,2023,65.71,20.52,3.84
C0321,2024,81.84,21.81,1.17
C0322,2015,77.96,49.32,2.39
C0322,2016,54.24,43.38,5.15
C0322,2017,63.77,13.14,3.27
C0322,2018,76.95,39.94,4.30
C0322,2019,89.05,32.56,5.04
C0322,2020,86.49,19.14,3.65
C0322,2021,59.93,39.86,3.93
C0322,2022,52.64,11.21,4.83
C0322,2023,72.93,39.26,1.60
C0322,2024,66.25,45.81,1.36
C0323,2015,57.34,45.30,4.11
C0323,2016,76.07,40.89,5.88
C0323,2017,56.41,47.39,4.22
C0323,2018,64.06,38.29,4.53
C0323,2019,81.78,37.47,4.29
C0323,2020,77.37,11.05,4.03
C0323,2021,74.28,16.97,1.99
C0323,2022,87.23,41.26,5.20
C0323,2023,55.02,49.90,3.88
C0323,2024,77.64,38.80,5.89
C0324,2015,54.69,33.19,1.35
C0324,2016,55.45,17.34,2.49
C0324,2017,70.26,47.92,1.50
C0324,2018,50.96,35.99,5.30
C0324,2019,70.04,29.56,5.09
C0324,2020,50.38,44.46,4.87
C0324,2021,74.10,48.13,4.39
C0324,2022,62.48,24.85,1.53
C0324,2023,53.33,30.63,3.03
C0324,2024,81.23,14.60,4.52
C0325,2015,65.60,48.39,2.80
C0325,2016,67.76,14.83,4.59
C0325,2017,64.98,47.16,2.43
C0325,2018,53.35,17.64,3.72
C0325,2019,68.40,46.35,2.77
C0325,2020,76.62,28.09,5.61
C0325,2021,86.14,33.68,3.21
C0325,2022,80.55,11.42,2.43
C0325,2023,53.17,25.78,1.29
C0325,2024,56.63,29.74,1.73
C0326,2015,51.79,10.38,3.82
C0326,2016,54.78,36.43,4.51
C0326,2017,69.22,43.56,5.77
C0326,2018,58.79,10.99,3.98
C0326,2019,75.92,29.70,4.40
C0326,2020,51.29,11.35,4.10
C0326,2021,84.29,44.93,5.51
C0326,2022,77.11,16.43,2.51
C0326,2023,88.76,12.34,4.02
C0326,2024,88.11,44.31,5.80
C0327,2015,77.72,27.78,1.04
C0327,2016,56.32,13.82,2.35
C0327,2017,58.88,35.92,4.79
C0327,2018,61.10,38.22,3.35
C0327,2019,67.07,32.73,1.84
C0327,2020,72.83,23.29,3.86
C0327,2021,77.30,26.98,3.58
C0327,2022,53.03,48.19,3.27
C0327,2023,74.42,31.37,2.71
C0327,2024,52.37,25.88,1.26
C0328,2015,83.08,38.33,4.02
C0328,2016,51.62,13.05,3.59
C0328,2017,65.60,21.61,3.93
C0328,2018,66.80,19.06,1.01
C0328,2019,72.82,37.20,1.41
C0328,2020,53.82,34.16,1.84
C0328,2021,87.32,40.38,3.24
C0328,2022,65.33,27.07,5.04
C0328,2023,65.85,16.96,2.23
C0328,2024,59.72,17.31,5.04
C0329,2015,81.23,45.69,2.18
C0329,2016,50.31,13.00,4.75
C0329,2017,54.25,33.76,5.37
C0329,2018,68.83,19.27,5.08
C0329,2019,88.73,18.57,4.69
C0329,2020,51.42,13.94,1.19
C0329,2021,52.48,49.17,2.65
C0329,2022,78.60,12.44,1.98
C0329,2023,79.42,15.91,3.37
C0329,2024,85.88,24.61,2.77
C0330,2015,73.07,28.23,4.09
C0330,2016,66.14,48.03,3.83
C0330,2017,68.04,19.67,3.15
C0330,2018,67.26,38.84,4.84
C0330,2019,88.94,36.26,1.07
C0330,2020,65.20,30.70,5.33
C0330,2021,53.84,20.64,1.01
C0330,2022,61.59,16.27,3.26
C0330,2023,88.40,17.06,5.41
C0330,2024,67.13,23.84,3.09
C0331,2015,62.64,15.48,4.78
C0331,2016,62.43,49.94,3.01
C0331,2017,50.36,27.83,5.25
C0331,2018,75.32,31.56,6.00
C0331,2019,78.97,34.66,5.49
C0331,2020,64.12,17.83,1.28
C0331,2021,84.91,29.27,1.74
C0331,2022,79.72,12.52,3.71
C0331,2023,74.03,48.77,5.81
C0331,2024,78.15,28.91,3.03
C0332,2015,80.78,11.19,2.39
C0332,2016,71.08,33.96,5.82
C0332,2017,65.91,14.00,4.54
C0332,2018,55.03,41.60,4.85
C0332,2019,66.20,48.13,1.55
C0332,2020,72.00,46.66,2.31
C0332,2021,87.91,27.11,3.52
C0332,2022,56.20,38.50,4.68
C0332,2023,80.28,16.23,2.74
C0332,2024,59.63,13.03,2.02
C0333,2015,88.28,42.84,3.19
C0333,2016,73.79,37.81,3.12
C0333,2017,67.31,46.28,5.36
C0333,2018,63.87,46.58,5.67
C0333,2019,58.08,23.89,1.84
C0333,2020,78.58,22.75,2.40
C0333,2021,75.44,27.68,4.93
C0333,2022,85.61,36.63,2.23
C0333,2023,73.89,10.20,2.32
C0333,2024,56.79,31.38,4.38
C0334,2015,77.31,10.79,3.55
C0334,2016,85.15,28.03,4.52
C0334,2017,89.62,13.29,1.36
C0334,2018,77.40,32.49,3.52
C0334,2019,61.58,22.57,4.36
C0334,2020,72.62,29.16,3.37
C0334,2021,70.60,48.31,1.64
C0334,2022,70.48,23.64,1.67
C0334,2023,53.14,38.77,3.94
C0334,2024,57.78,37.33,1.72
C0335,2015,70.96,44.76,2.52
C0335,2016,81.93,23.38,3.21
C0335,2017,57.27,12.24,3.97
C0335,2018,56.57,48.83,2.33
C0335,2019,80.39,24.49,3.03
C0335,2020,77.62,17.75,2.84
C0335,2021,69.40,46.56,1.49
C0335,2022,52.01,17.62,5.02
C0335,2023,68.91,31.15,4.71
C0335,2024,83.39,40.22,4.92
C0336,2015,50.42,39.24,1.74
C0336,2016,54.10,11.18,3.59
C0336,2017,82.37,18.10,2.65
C0336,2018,71.01,45.54,2.74
C0336,2019,76.49,32.13,1.33
C0336,2020,79.80,37.49,5.73
C0336,2021,62.01,26.09,5.70
C0336,2022,61.92,39.81,3.04
C0336,2023,60.56,21.56,5.27
C0336,2024,56.69,19.28,2.65
C0337,2015,62.19,49.88,3.80
C0337,2016,88.11,16.31,4.72
C0337,2017,53.44,49.25,3.62
C0337,2018,59.63,47.06,1.82
C0337,2019,62.72,38.59,2.90
C0337,2020,56.15,33.28,4.80
C0337,2021,53.10,10.18,4.90
C0337,2022,56.47,35.41,2.69
C0337,2023,71.11,40.90,3.70
C0337,2024,73.87,39.32,2.04
C0338,2015,58.61,16.88,2.26
C0338,2016,70.15,31.78,1.72
C0338,2017,50.25,32.01,3.19
C0338,2018,74.08,36.12,4.60
C0338,2019,50.05,43.24,5.40
C0338,2020,75.71,37.93,3.72
C0338,2021,69.33,15.65,4.26
C0338,2022,54.37,10.76,2.33
C0338,2023,53.54,15.46,2.01
C0338,2024,50.28,11.61,2.98
C0339,2015,72.07,27.47,3.79
C0339,2016,82.26,21.35,1.17
C0339,2017,84.26,10.29,1.46
C0339,2018,72.77,13.21,4.15
C0339,2019,85.49,25.90,2.00
C0339,2020,84.48,47.59,3.27
C0339,2021,77.93,49.79,5.68
C0339,2022,64.52,12.00,5.31
C0339,2023,83.09,43.22,1.32
C0339,2024,65.67,29.21,1.29
C0340,2015,66.13,34.84,1.73
C0340,2016,77.12,30.24,1.58
C0340,2017,87.12,46.98,2.27
C0340,2018,70.00,29.14,2.86
C0340,2019,57.09,16.72,1.41
C0340,2020,55.70,41.19,3.30
C0340,2021,62.09,30.55,3.65
C0340,2022,68.31,14.68,4.31
C0340,2023,61.91,28.46,3.03
C0340,2024,78.48,37.50,2.48
C0341,2015,71.71,21.83,4.22
C0341,2016,66.27,46.48,5.56
C0341,2017,58.54,44.00,2.98
C0341,2018,74.22,32.72,2.47
C0341,2019,76.96,12.17,4.59
C0341,2020,81.37,33.33,5.39
C0341,2021,89.63,26.62,5.80
C0341,2022,59.25,38.96,2.10
C0341,2023,50.60,20.68,2.51
C0341,2024,70.02,34.23,5.53
C0342,2015,86.96,32.18,2.35
C0342,2016,59.95,31.07,2.73
C0342,2017,80.24,14.64,4.20
C0342,2018,62.78,29.60,3.84
C0342,2019,65.65,32.02,5.39
C0342,2020,87.91,47.11,4.06
C0342,2021,68.44,28.43,3.44
C0342,2022,79.01,35.59,1.37
C0342,2023,71.99,32.77,5.88
C0342,2024,80.56,17.81,3.11
C0343,2015,62.69,17.38,3.86
C0343,2016,85.08,39.58,3.51
C0343,2017,71.96,30.92,4.69
C0343,2018,62.37,45.84,4.23
C0343,2019,51.53,46.33,2.71
C0343,2020,50.53,21.88,3.60
C0343,2021,64.13,14.06,5.13
C0343,2022,58.63,23.76,4.17
C0343,2023,52.11,12.68,5.77
C0343,2024,72.11,41.25,4.77
C0344,2015,89.55,15.85,3.43
C0344,2016,66.89,44.65,5.04
C0344,2017,72.08,26.61,3.21
C0344,2018,58.79,21.14,2.07
C0344,2019,58.20,30.06,4.15
C0344,2020,63.13,34.22,2.77
C0344,2021,83.40,38.06,1.12
C0344,2022,88.42,23.53,2.07
C0344,2023,79.59,49.32,1.84
C0344,2024,50.82,26.89,4.97
C0345,2015,67.54,43.38,4.63
C0345,2016,66.83,11.39,4.07
C0345,2017,87.41,41.12,5.67
C0345,2018,79.82,32.05,1.89
C0345,2019,78.58,35.59,1.82
C0345,2020,72.59,24.92,5.55
C0345,2021,75.83,31.79,4.23
C0345,2022,77.94,47.29,3.79
C0345,2023,72.10,25.44,4.70
C0345,2024,83.79,14.23,2.41
C0346,2015,51.48,38.82,3.97
C0346,2016,87.66,30.21,3.13
C0346,2017,80.94,27.00,2.53
C0346,2018,71.16,41.11,5.38
C0346,2019,84.41,32.49,1.80
C0346,2020,83.12,35.26,1.09
C0346,2021,66.78,47.04,2.80
C0346,2022,83.59,12.34,1.99
C0346,2023,57.53,20.50,5.06
C0346,2024,68.77,45.93,1.63
C0347,2015,59.29,41.71,5.69
C0347,2016,54.98,17.54,1.84
C0347,2017,85.78,16.76,5.45
C0347,2018,64.68,43.01,1.84
C0347,2019,77.38,32.11,1.24
C0347,2020,65.00,44.41,3.44
C0347,2021,71.76,46.71,2.78
C0347,2022,63.92,12.78,3.99
C0347,2023,79.71,48.79,4.20
C0347,2024,81.46,38.66,5.67
C0348,2015,67.22,43.38,5.76
C0348,2016,84.38,35.21,3.47
C0348,2017,64.21,22.21,2.04
C0348,2018,80.50,33.98,2.24
C0348,2019,76.00,30.63,1.50
C0348,2020,68.24,47.28,2.40
C0348,2021,85.56,32.20,5.56
C0348,2022,72.89,11.12,2.82
C0348,2023,83.61,37.44,4.15
C0348,2024,79.33,12.02,5.91
C0349,2015,71.30,47.76,1.53
C0349,2016,63.06,29.46,4.88
C0349,2017,88.05,48.72,4.50
C0349,2018,52.27,11.03,5.10
C0349,2019,85.78,31.31,1.69
C0349,2020,70.26,19.05,3.51
C0349,2021,79.95,35.63,4.16
C0349,2022,63.37,29.93,4.80
C0349,2023,65.37,32.64,4.56
C0349,2024,57.63,24.39,3.85
C0350,2015,88.17,12.06,3.35
C0350,2016,51.73,14.24,5.71
C0350,2017,65.47,44.34,1.91
C0350,2018,63.39,38.11,2.02
C0350,2019,82.52,40.78,1.56
C0350,2020,70.06,14.91,1.56
C0350,2021,56.76,11.97,5.37
C0350,2022,70.36,10.69,4.03
C0350,2023,59.44,30.87,5.68
C0350,2024,50.68,30.04,5.43
C0351,2015,71.78,14.43,2.50
C0351,2016,64.42,23.86,4.21
C0351,2017,59.56,31.21,2.90
C0351,2018,56.89,37.03,5.38
C0351,2019,68.15,42.40,4.67
C0351,2020,84.78,35.66,1.62
C0351,2021,80.33,11.20,2.27
C0351,2022,50.19,33.44,4.29
C0351,2023,79.25,13.52,2.23
C0351,2024,52.91,32.60,3.67
C0352,2015,71.92,25.04,2.22
C0352,2016,81.20,21.45,4.41
C0352,2017,68.13,29.27,1.38
C0352,2018,65.07,25.26,4.61
C0352,2019,87.58,43.21,2.69
C0352,2020,51.17,19.06,3.27
C0352,2021,54.24,15.47,3.42
C0352,2022,84.81,43.48,1.97
C0352,2023,85.45,19.74,5.71
C0352,2024,64.91,11.29,1.00
C0353,2015,71.61,25.48,2.86
C0353,2016,56.58,42.76,1.64
C0353,2017,85.37,27.27,2.80
C0353,2018,68.76,28.80,1.52
C0353,2019,72.56,11.89,2.89
C0353,2020,54.72,38.44,1.97
C0353,2021,74.59,23.75,3.77
C0353,2022,77.83,39.14,1.06
C0353,2023,61.79,26.44,3.53
C0353,2024,85.85,31.08,2.41
C0354,2015,58.16,33.58,2.61
C0354,2016,85.90,17.88,2.77
C0354,2017,78.13,21.76,4.26
C0354,2018,83.23,33.42,4.79
C0354,2019,77.96,42.92,2.65
C0354,2020,67.14,48.46,5.62
C0354,2021,63.26,30.97,4.73
C0354,2022,79.36,12.96,3.02
C0354,2023,61.93,48.24,1.49
C0354,2024,52.47,26.83,3.80
C0355,2015,59.88,14.10,4.07
C0355,2016,80.21,48.89,1.68
C0355,2017,81.73,21.22,5.26
C0355,2018,61.06,36.27,2.91
C0355,2019,63.12,15.76,1.76
C0355,2020,71.97,38.78,3.60
C0355,2021,60.48,49.05,3.11
C0355,2022,74.25,49.40,4.21
C0355,2023,61.28,15.05,1.86
C0355,2024,54.84,40.75,1.10
C0356,2015,56.19,36.57,3.38
C0356,2016,60.02,42.06,1.79
C0356,2017,56.72,23.33,1.78
C0356,2018,88.97,26.07,4.39
C0356,2019,76.33,23.67,2.29
C0356,2020,57.17,40.66,5.20
C0356,2021,66.96,42.36,3.57
C0356,2022,60.77,19.97,4.04
C0356,2023,77.38,32.91,2.60
C0356,2024,84.69,15.04,2.12
C0357,2015,66.03,10.53,1.79
C0357,2016,67.15,34.40,4.54
C0357,2017,65.94,43.61,4.45
C0357,2018,67.97,46.26,3.46
C0357,2019,51.43,34.81,4.91
C0357,2020,73.70,42.35,5.01
C0357,2021,88.08,26.17,3.21
C0357,2022,81.41,45.01,4.26
C0357,2023,84.46,40.99,5.56
C0357,2024,59.17,22.34,1.41
C0358,2015,74.29,33.89,1.06
C0358,2016,85.72,12.05,3.37
C0358,2017,52.74,15.86,2.66
C0358,2018,85.09,47.87,1.44
C0358,2019,52.58,10.39,1.75
C0358,2020,89.32,18.13,2.29
C0358,2021,53.36,15.55,1.50
C0358,2022,64.72,37.95,2.60
C0358,2023,52.19,14.23,1.66
C0358,2024,52.27,10.81,4.12
C0359,2015,84.65,47.22,4.48
C0359,2016,52.54,44.91,4.88
C0359,2017,81.70,24.34,5.35
C0359,2018,86.28,14.02,1.02
C0359,2019,87.40,37.13,1.88
C0359,2020,84.56,45.32,5.07
C0359,2021,88.21,48.99,1.15
C0359,2022,52.07,15.20,4.33
C0359,2023,89.86,34.01,1.90
C0359,2024,50.82,27.22,3.53
C0360,2015,56.66,16.27,5.81
C0360,2016,53.24,42.32,4.24
C0360,2017,79.76,41.29,2.84
C0360,2018,53.48,48.59,4.45
C0360,2019,61.71,13.42,1.03
C0360,2020,75.52,19.56,5.75
C0360,2021,69.92,43.10,2.72
C0360,2022,55.45,25.82,5.90
C0360,2023,70.86,29.04,4.38
C0360,2024,63.63,34.46,2.44
C0361,2015,73.44,26.34,4.08
C0361,2016,71.54,11.42,2.90
C0361,2017,89.58,34.16,4.21
C0361,2018,84.54,19.15,4.95
C0361,2019,50.15,48.75,3.35
C0361,2020,57.04,37.61,2.11
C0361,2021,86.53,43.63,5.91
C0361,2022,71.58,48.18,3.06
C0361,2023,80.38,12.53,1.88
C0361,2024,70.14,15.95,4.70
C0362,2015,81.43,42.32,4.28
C0362,2016,55.31,45.39,5.08
C0362,2017,79.52,10.20,1.01
C0362,2018,84.78,47.81,2.74
C0362,2019,60.63,28.18,2.57
C0362,2020,64.73,28.51,5.62
C0362,2021,73.62,45.15,2.75
C0362,2022,84.73,21.58,3.64
C0362,2023,86.31,33.34,1.02
C0362,2024,71.38,23.37,5.04
C0363,2015,76.32,14.54,1.57
C0363,2016,84.92,24.34,5.41
C0363,2017,59.25,16.92,4.68
C0363,2018,83.01,30.84,3.78
C0363,2019,60.47,31.19,4.75
C0363,2020,73.24,27.49,4.96
C0363,2021,87.39,16.95,4.76
C0363,2022,70.46,14.75,4.30
C0363,2023,53.74,14.18,5.40
C0363,2024,85.83,14.49,3.12
C0364,2015,73.40,21.80,3.83
C0364,2016,52.85,10.07,5.85
C0364,2017,50.42,12.49,2.86
C0364,2018,60.45,28.82,4.75
C0364,2019,54.81,17.31,2.96
C0364,2020,75.14,20.54,3.35
C0364,2021,73.87,24.13,2.68
C0364,2022,83.64,11.59,1.77
C0364,2023,70.53,18.80,5.86
C0364,2024,60.12,41.07,3.24
C0365,2015,52.01,23.64,2.40
C0365,2016,50.42,17.45,4.23
C0365,2017,87.03,17.91,1.55
C0365,2018,55.78,49.39,3.72
C0365,2019,69.97,15.94,3.87
C0365,2020,81.79,46.22,1.98
C0365,2021,87.15,13.22,5.80
C0365,2022,58.07,44.98,3.97
C0365,2023,59.28,30.28,2.11
C0365,2024,57.19,34.35,5.17
C0366,2015,56.36,19.84,2.54
C0366,2016,68.20,45.94,4.65
C0366,2017,75.44,33.49,4.14
C0366,2018,78.25,37.03,1.80
C0366,2019,63.09,32.27,1.47
C0366,2020,74.95,15.01,4.04
C0366,2021,50.09,43.45,4.34
C0366,2022,85.53,17.34,1.66
C0366,2023,84.79,21.68,1.86
C0366,2024,71.76,36.78,1.25
C0367,2015,59.73,13.73,1.67
C0367,2016,88.89,47.34,3.94
C0367,2017,82.43,14.97,2.00
C0367,2018,50.68,36.69,2.44
C0367,2019,68.79,35.40,3.78
C0367,2020,54.08,37.92,3.07
C0367,2021,55.29,27.33,5.23
C0367,2022,50.05,25.29,3.86
